tree ID,date ,pd or md,lwc_bulk,lwc_leaf,leaf_number,dry scan area,bulk or individual leaf,notes
2022,5/23/22,pd,0.56510157,NA,3,,,
2022,5/23/22,pd,0.56510157,NA,4,,,
2023,5/23/22,pd,0.8298839,NA,1,,,
2023,5/23/22,pd,0.8298839,NA,2,,,
2023,5/23/22,pd,0.8298839,NA,3,,,
2023,5/23/22,pd,0.8298839,NA,4,,,
2023,5/23/22,pd,0.8298839,NA,5,,,
2023,5/23/22,pd,0.8298839,NA,6,,,
2024,5/23/22,pd,0.85373803,NA,1,,,
2024,5/23/22,pd,0.85373803,NA,2,,,
2025,5/23/22,pd,0.83447099,NA,1,,,
2025,5/23/22,pd,0.83447099,NA,2,,,
2026,5/23/22,pd,0.83121019,NA,1,,,
2026,5/23/22,pd,0.83121019,NA,2,,,
2026,5/23/22,pd,0.83121019,NA,3,,,
2027,5/23/22,pd,0.82250396,NA,1,,,
2027,5/23/22,pd,0.82250396,NA,2,,,
2028,5/23/22,pd,0.80234668,NA,1,,,
2028,5/23/22,pd,0.80234668,NA,2,,,
2029,5/23/22,pd,0.7576973,NA,1,,,
2029,5/23/22,pd,0.7576973,NA,2,,,
2029,5/23/22,pd,0.7576973,NA,3,,,
2029,5/23/22,pd,0.7576973,NA,4,,,
2029,5/23/22,pd,0.7576973,NA,5,,,
2030,5/23/22,pd,0.60850208,NA,1,,,
2030,5/23/22,pd,0.60850208,NA,2,,,
2030,5/23/22,pd,0.60850208,NA,3,,,
2030,5/23/22,pd,0.60850208,NA,4,,,
2031,5/23/22,pd,0.84257961,NA,1,,,
2031,5/23/22,pd,0.84257961,NA,2,,,
2085,5/23/22,pd,0.92307692,NA,1,,,
2085,5/23/22,pd,0.92307692,NA,2,,,
2085,5/23/22,pd,0.92307692,NA,3,,,
2086,5/23/22,pd,0.96322068,NA,1,,,
2086,5/23/22,pd,0.96322068,NA,2,,,
2086,5/23/22,pd,0.96322068,NA,3,,,
2087,5/23/22,pd,0.92196651,NA,1,,,
2087,5/23/22,pd,0.92196651,NA,2,,,
2087,5/23/22,pd,0.92196651,NA,3,,,
2088,5/23/22,pd,0.89694224,NA,1,,,
2088,5/23/22,pd,0.89694224,NA,2,,,
2088,5/23/22,pd,0.89694224,NA,3,,,
2089,5/23/22,pd,0.64341085,NA,1,,,
2089,5/23/22,pd,0.64341085,NA,2,,,
2089,5/23/22,pd,0.64341085,NA,3,,,
2089,5/23/22,pd,0.64341085,NA,4,,,
2089,5/23/22,pd,0.64341085,NA,5,,,
2089,5/23/22,pd,0.64341085,NA,6,,,
2090,5/23/22,pd,0.93592365,NA,1,,,
2090,5/23/22,pd,0.93592365,NA,2,,,
2090,5/23/22,pd,0.93592365,NA,3,,,
2090,5/23/22,pd,0.93592365,NA,4,,,
2091,5/23/22,pd,0.85019397,NA,1,,,
2091,5/23/22,pd,0.85019397,NA,2,,,
2091,5/23/22,pd,0.85019397,NA,3,,,
2091,5/23/22,pd,0.85019397,NA,4,,,
2091,5/23/22,pd,0.85019397,NA,5,,,
2091,5/23/22,pd,0.85019397,NA,6,,,
2092,5/23/22,pd,0.64426651,NA,1,,,
2092,5/23/22,pd,0.64426651,NA,2,,,
2092,5/23/22,pd,0.64426651,NA,3,,,
2092,5/23/22,pd,0.64426651,NA,4,,,
2092,5/23/22,pd,0.64426651,NA,5,,,
2092,5/23/22,pd,0.64426651,NA,6,,,
2093,5/23/22,pd,0.62729026,NA,1,,,
2093,5/23/22,pd,0.62729026,NA,2,,,
2093,5/23/22,pd,0.62729026,NA,3,,,
2093,5/23/22,pd,0.62729026,NA,4,,,
2093,5/23/22,pd,0.62729026,NA,5,,,
2093,5/23/22,pd,0.62729026,NA,6,,,
21,5/23/22,pd,0.79487179,NA,1,,,
21,5/23/22,pd,0.79487179,NA,2,,,
21,5/23/22,pd,0.79487179,NA,3,,,
21,5/23/22,pd,0.79487179,NA,4,,,
21,5/23/22,pd,0.79487179,NA,5,,,
21,5/23/22,pd,0.79487179,NA,6,,,
21,5/23/22,pd,0.79487179,NA,7,,,
2301,5/23/22,pd,0.63527397,NA,1,56.853,,
2301,5/23/22,pd,0.63527397,NA,2,56.853,,
2301,5/23/22,pd,0.63527397,NA,3,56.853,,
2301,5/23/22,pd,0.63527397,NA,4,56.853,,
2331,5/23/22,pd,0.61030596,NA,1,54.261,,
2331,5/23/22,pd,0.61030596,NA,2,54.261,,
2331,5/23/22,pd,0.61030596,NA,3,54.261,,
2331,5/23/22,pd,0.61030596,NA,4,54.261,,
2331,5/23/22,pd,0.61030596,NA,5,54.261,,
2343,5/23/22,pd,1.24627876,NA,1,52.936,,
2343,5/23/22,pd,1.24627876,NA,2,52.936,,
2343,5/23/22,pd,1.24627876,NA,3,52.936,,
2343,5/23/22,pd,1.24627876,NA,4,52.936,,
2345,5/23/22,pd,0.67808219,NA,1,45.077,,
2345,5/23/22,pd,0.67808219,NA,2,45.077,,
2345,5/23/22,pd,0.67808219,NA,3,45.077,,
2346,5/23/22,pd,0.81950509,NA,1,44.131,,
2346,5/23/22,pd,0.81950509,NA,2,44.131,,
2347,5/23/22,pd,0.91721133,NA,1,31.047,,
2347,5/23/22,pd,0.91721133,NA,2,31.047,,
2347,5/23/22,pd,0.91721133,NA,3,31.047,,
2352,5/23/22,pd,0.54213037,NA,1,41.944,,
2352,5/23/22,pd,0.54213037,NA,2,41.944,,
2352,5/23/22,pd,0.54213037,NA,3,41.944,,
2352,5/23/22,pd,0.54213037,NA,4,41.944,,
2354,5/23/22,pd,0.5995116,NA,1,63.823,,
2354,5/23/22,pd,0.5995116,NA,2,63.823,,
2354,5/23/22,pd,0.5995116,NA,3,63.823,,
2354,5/23/22,pd,0.5995116,NA,4,63.823,,
2360,5/23/22,pd,0.83841715,NA,1,86.33,,
2360,5/23/22,pd,0.83841715,NA,2,86.33,,
2360,5/23/22,pd,0.83841715,NA,3,86.33,,
2360,5/23/22,pd,0.83841715,NA,4,86.33,,
2365,5/23/22,pd,0.84713376,NA,1,24.026,,
2365,5/23/22,pd,0.84713376,NA,2,24.026,,
2365,5/23/22,pd,0.84713376,NA,3,24.026,,
2367,5/23/22,pd,0.81415929,NA,1,28.298,,
2367,5/23/22,pd,0.81415929,NA,2,28.298,,
2369,5/23/22,pd,0.83551847,NA,1,52.215,,
2369,5/23/22,pd,0.83551847,NA,2,52.215,,
2369,5/23/22,pd,0.83551847,NA,3,52.215,,
2370,5/23/22,pd,0.69082126,NA,1,12.841,,
2370,5/23/22,pd,0.69082126,NA,2,12.841,,
2370,5/23/22,pd,0.69082126,NA,3,12.841,,
2371,5/23/22,pd,0.86490455,NA,1,47.815,,
2371,5/23/22,pd,0.86490455,NA,2,47.815,,
2372,5/23/22,pd,0.88365651,NA,1,25.198,,
2372,5/23/22,pd,0.88365651,NA,2,25.198,,
2372,5/23/22,pd,0.88365651,NA,3,25.198,,
2375,5/23/22,pd,0.85185185,NA,1,21.528,,
2375,5/23/22,pd,0.85185185,NA,2,21.528,,
2375,5/23/22,pd,0.85185185,NA,3,21.528,,
2376,5/23/22,pd,0.65909091,NA,1,47.042,,
2376,5/23/22,pd,0.65909091,NA,2,47.042,,
2376,5/23/22,pd,0.65909091,NA,3,47.042,,
2376,5/23/22,pd,0.65909091,NA,4,47.042,,
2376,5/23/22,pd,0.65909091,NA,5,47.042,,
2377,5/23/22,pd,0.54761905,NA,1,29.619,,
2377,5/23/22,pd,0.54761905,NA,2,29.619,,
2377,5/23/22,pd,0.54761905,NA,3,29.619,,
2377,5/23/22,pd,0.54761905,NA,4,29.619,,
2377,5/23/22,pd,0.54761905,NA,5,29.619,,
2377,5/23/22,pd,0.54761905,NA,6,29.619,,
2378,5/23/22,pd,0.85689949,NA,1,42.702,,
2378,5/23/22,pd,0.85689949,NA,2,42.702,,
2378,5/23/22,pd,0.85689949,NA,3,42.702,,
2379,5/23/22,pd,0.88068756,NA,1,62.738,,
2379,5/23/22,pd,0.88068756,NA,2,62.738,,
2380,5/23/22,pd,0.62162162,NA,1,3.702,y0,
2380,5/23/22,pd,0.62162162,NA,2,3.702,y0,
2380,5/23/22,pd,0.62162162,NA,3,3.702,y0,
2380,5/23/22,pd,0.62162162,NA,4,3.702,y0,
2380,5/23/22,pd,0.62162162,NA,5,3.702,y0,
2380,5/23/22,pd,0.62162162,NA,6,3.702,y0,
2381,5/23/22,pd,0.87012987,NA,1,90.091,,
2381,5/23/22,pd,0.87012987,NA,2,90.091,,
2382,5/23/22,pd,0.75866496,NA,1,42.821,,
2382,5/23/22,pd,0.75866496,NA,2,42.821,,
2382,5/23/22,pd,0.75866496,NA,3,42.821,,
2383,5/23/22,pd,0.64948454,NA,1,17.972,,
2383,5/23/22,pd,0.64948454,NA,2,17.972,,
2383,5/23/22,pd,0.64948454,NA,3,17.972,,
2383,5/23/22,pd,0.64948454,NA,4,17.972,,
2384,5/23/22,pd,0.76470588,NA,1,42.08,,
2384,5/23/22,pd,0.76470588,NA,2,42.08,,
1478,7/19/22,md,0.58576923,NA,1,,,
1478,7/19/22,md,0.58576923,NA,2,,,
1478,7/19/22,md,0.58576923,NA,3,,,
2005,7/19/22,md,0.63409462,NA,1,,,
2005,7/19/22,md,0.63409462,NA,2,,,
2005,7/19/22,md,0.63409462,NA,3,,,
2006,7/19/22,md,0.63773585,NA,1,,,
2006,7/19/22,md,0.63773585,NA,2,,,
2006,7/19/22,md,0.63773585,NA,3,,,
2007,7/19/22,md,0.57972665,NA,1,,,
2007,7/19/22,md,0.57972665,NA,2,,,
2007,7/19/22,md,0.57972665,NA,3,,,
2009,7/19/22,md,0.57916019,NA,1,,,
2009,7/19/22,md,0.57916019,NA,2,,,
2009,7/19/22,md,0.57916019,NA,3,,,
2010,7/19/22,md,0.60457831,NA,1,,,
2010,7/19/22,md,0.60457831,NA,2,,,
2010,7/19/22,md,0.60457831,NA,3,,,
2011,7/19/22,md,0.56285097,NA,1,,,
2011,7/19/22,md,0.56285097,NA,2,,,
2011,7/19/22,md,0.56285097,NA,3,,,
2011,7/19/22,md,0.56285097,NA,4,,,
2012,7/19/22,md,0.58232759,NA,1,,,
2012,7/19/22,md,0.58232759,NA,2,,,
2012,7/19/22,md,0.58232759,NA,3,,,
2013,7/19/22,md,0.59701087,NA,1,,,
2013,7/19/22,md,0.59701087,NA,2,,,
2013,7/19/22,md,0.59701087,NA,3,,,
2015,7/19/22,md,0.61161616,NA,1,,,
2015,7/19/22,md,0.61161616,NA,2,,,
2015,7/19/22,md,0.61161616,NA,3,,,
2020,7/19/22,md,0.59678363,NA,1,,,
2020,7/19/22,md,0.59678363,NA,2,,,
2020,7/19/22,md,0.59678363,NA,3,,,
2021,7/19/22,md,0.61002227,NA,1,,,
2021,7/19/22,md,0.61002227,NA,2,,,
2021,7/19/22,md,0.61002227,NA,3,,,
2021,7/19/22,md,0.61002227,NA,4,,,
2022,7/19/22,md,0.57263158,NA,1,,,
2022,7/19/22,md,0.57263158,NA,2,,,
2022,7/19/22,md,0.57263158,NA,3,,,
2023,7/19/22,md,0.5575,NA,1,,,
2023,7/19/22,md,0.5575,NA,2,,,
2023,7/19/22,md,0.5575,NA,3,,,
2024,7/19/22,md,0.62656642,NA,1,,,
2024,7/19/22,md,0.62656642,NA,2,,,
2024,7/19/22,md,0.62656642,NA,3,,,
2025,7/19/22,md,0.60359477,NA,1,,,
2025,7/19/22,md,0.60359477,NA,2,,,
2025,7/19/22,md,0.60359477,NA,3,,,
2026,7/19/22,md,0.54907407,NA,1,,,
2026,7/19/22,md,0.54907407,NA,2,,,
2026,7/19/22,md,0.54907407,NA,3,,,
2028,7/19/22,md,0.55587959,NA,1,,,
2028,7/19/22,md,0.55587959,NA,2,,,
2028,7/19/22,md,0.55587959,NA,3,,,
2028,7/19/22,md,0.55587959,NA,4,,,
2029,7/19/22,md,0.55366133,NA,1,,,
2029,7/19/22,md,0.55366133,NA,2,,,
2029,7/19/22,md,0.55366133,NA,3,,,
2029,7/19/22,md,0.55366133,NA,4,,,
2030,7/19/22,md,0.5847185,NA,1,,,
2030,7/19/22,md,0.5847185,NA,2,,,
2030,7/19/22,md,0.5847185,NA,3,,,
2030,7/19/22,md,0.5847185,NA,4,,,
2030,7/19/22,md,0.5847185,NA,5,,,
2031,7/19/22,md,0.59055233,NA,1,,,
2031,7/19/22,md,0.59055233,NA,2,,,
2031,7/19/22,md,0.59055233,NA,3,,,
2085,7/19/22,md,0.62375367,NA,1,,,
2085,7/19/22,md,0.62375367,NA,2,,,
2085,7/19/22,md,0.62375367,NA,3,,,
2086,7/19/22,md,0.70955056,NA,1,,,
2086,7/19/22,md,0.70955056,NA,2,,,
2086,7/19/22,md,0.70955056,NA,3,,,
2087,7/19/22,md,0.61948529,NA,1,,,
2087,7/19/22,md,0.61948529,NA,2,,,
2087,7/19/22,md,0.61948529,NA,3,,,
2088,7/19/22,md,0.60384615,NA,1,,,
2088,7/19/22,md,0.60384615,NA,2,,,
2088,7/19/22,md,0.60384615,NA,3,,,
2089,7/19/22,md,0.51709402,NA,1,,,
2089,7/19/22,md,0.51709402,NA,2,,,
2089,7/19/22,md,0.51709402,NA,3,,,
2090,7/19/22,md,0.63792208,NA,1,,,
2090,7/19/22,md,0.63792208,NA,2,,,
2090,7/19/22,md,0.63792208,NA,3,,,
2090,7/19/22,md,0.63792208,NA,4,,,
2091,7/19/22,md,0.51788079,NA,1,,,
2091,7/19/22,md,0.51788079,NA,2,,,
2091,7/19/22,md,0.51788079,NA,3,,,
2091,7/19/22,md,0.51788079,NA,4,,,
2092,7/19/22,md,0.52002535,NA,1,,,
2092,7/19/22,md,0.52002535,NA,2,,,
2092,7/19/22,md,0.52002535,NA,3,,,
2092,7/19/22,md,0.52002535,NA,4,,,
2092,7/19/22,md,0.52002535,NA,5,,,
2301,7/19/22,md,0.51169703,NA,1,,,
2301,7/19/22,md,0.51169703,NA,2,,,
2301,7/19/22,md,0.51169703,NA,3,,,
2331,7/19/22,md,0.49097978,NA,1,,,
2331,7/19/22,md,0.49097978,NA,2,,,
2331,7/19/22,md,0.49097978,NA,3,,,
2343,7/19/22,md,0.65162312,NA,1,,,
2343,7/19/22,md,0.65162312,NA,2,,,
2343,7/19/22,md,0.65162312,NA,3,,,
2343,7/19/22,md,0.65162312,NA,4,,,
2345,7/19/22,md,0.4942899,NA,1,,,
2345,7/19/22,md,0.4942899,NA,2,,,
2345,7/19/22,md,0.4942899,NA,3,,,
2345,7/19/22,md,0.4942899,NA,4,,,
2346,7/19/22,md,0.51503268,NA,1,,,
2346,7/19/22,md,0.51503268,NA,2,,,
2347,7/19/22,md,0.63634409,NA,1,,,
2347,7/19/22,md,0.63634409,NA,2,,,
2347,7/19/22,md,0.63634409,NA,3,,,
2347,7/19/22,md,0.63634409,NA,4,,,
2352,7/19/22,md,0.40210773,NA,1,,,
2352,7/19/22,md,0.40210773,NA,2,,,
2352,7/19/22,md,0.40210773,NA,3,,,
2354,7/19/22,md,0.48792822,NA,1,,,
2354,7/19/22,md,0.48792822,NA,2,,,
2354,7/19/22,md,0.48792822,NA,3,,,
2354,7/19/22,md,0.48792822,NA,4,,,
2360,7/19/22,md,0.57801268,NA,1,,,
2360,7/19/22,md,0.57801268,NA,2,,,
2360,7/19/22,md,0.57801268,NA,3,,,
2365,7/19/22,md,0.58617711,NA,1,,,
2365,7/19/22,md,0.58617711,NA,2,,,
2365,7/19/22,md,0.58617711,NA,3,,,
2367,7/19/22,md,0.49649123,NA,1,,,
2367,7/19/22,md,0.49649123,NA,2,,,
2367,7/19/22,md,0.49649123,NA,3,,,
2370,7/19/22,md,1.1122807,NA,1,,,
2370,7/19/22,md,1.1122807,NA,2,,,
2370,7/19/22,md,1.1122807,NA,3,,,
2371,7/19/22,md,0.61116883,NA,1,,,
2371,7/19/22,md,0.61116883,NA,2,,,
2371,7/19/22,md,0.61116883,NA,3,,,
2372,7/19/22,md,0.59741379,NA,1,,,
2372,7/19/22,md,0.59741379,NA,2,,,
2372,7/19/22,md,0.59741379,NA,3,,,
2372,7/19/22,md,0.59741379,NA,4,,,
2372,7/19/22,md,0.59741379,NA,5,,,
2375,7/19/22,md,0.57675277,NA,1,,,
2375,7/19/22,md,0.57675277,NA,2,,,
2375,7/19/22,md,0.57675277,NA,3,,,
2376,7/19/22,md,0.56112957,NA,1,,,
2376,7/19/22,md,0.56112957,NA,2,,,
2376,7/19/22,md,0.56112957,NA,3,,,
2378,7/19/22,md,0.6133995,NA,1,,,
2378,7/19/22,md,0.6133995,NA,2,,,
2378,7/19/22,md,0.6133995,NA,3,,,
2378,7/19/22,md,0.6133995,NA,4,,,
2379,7/19/22,md,0.56836158,NA,1,,,
2379,7/19/22,md,0.56836158,NA,2,,,
2379,7/19/22,md,0.56836158,NA,3,,,
2380,7/19/22,md,0.49437984,NA,1,,,
2380,7/19/22,md,0.49437984,NA,2,,,
2380,7/19/22,md,0.49437984,NA,3,,,
2381,7/19/22,md,0.58985006,NA,1,,,
2381,7/19/22,md,0.58985006,NA,2,,,
2381,7/19/22,md,0.58985006,NA,3,,,
2382,7/19/22,md,0.52804097,NA,1,,,
2382,7/19/22,md,0.52804097,NA,2,,,
2382,7/19/22,md,0.52804097,NA,3,,,
2382,7/19/22,md,0.52804097,NA,4,,,
2383,7/19/22,md,0.58970399,NA,1,,,
2383,7/19/22,md,0.58970399,NA,2,,,
2383,7/19/22,md,0.58970399,NA,3,,,
2383,7/19/22,md,0.58970399,NA,4,,,
2384,7/19/22,md,0.53837535,NA,1,,,
2384,7/19/22,md,0.53837535,NA,2,,,
2384,7/19/22,md,0.53837535,NA,3,,,
2384,7/19/22,md,0.53837535,NA,4,,,
2004,7/19/22,pd,0.57945946,NA,1,,,
2004,7/19/22,pd,0.57945946,NA,2,,,
2004,7/19/22,pd,0.57945946,NA,3,,,
2004,7/19/22,pd,0.57945946,NA,4,,,
2004,7/19/22,pd,0.57945946,NA,5,,,
2006,7/19/22,pd,0.62807018,NA,1,,,
2006,7/19/22,pd,0.62807018,NA,2,,,
2006,7/19/22,pd,0.62807018,NA,3,,,
2006,7/19/22,pd,0.62807018,NA,4,,,
2007,7/19/22,pd,0.6437401,NA,1,,,
2007,7/19/22,pd,0.6437401,NA,2,,,
2007,7/19/22,pd,0.6437401,NA,3,,,
2010,7/19/22,pd,0.68469185,NA,1,,,
2010,7/19/22,pd,0.68469185,NA,2,,,
2010,7/19/22,pd,0.68469185,NA,3,,,
2011,7/19/22,pd,0.61679274,NA,1,,,
2011,7/19/22,pd,0.61679274,NA,2,,,
2011,7/19/22,pd,0.61679274,NA,3,,,
2012,7/19/22,pd,0.63781818,NA,1,,,
2012,7/19/22,pd,0.63781818,NA,2,,,
2012,7/19/22,pd,0.63781818,NA,3,,,
2015,7/19/22,pd,0.62066667,NA,1,,,
2015,7/19/22,pd,0.62066667,NA,2,,,
2015,7/19/22,pd,0.62066667,NA,3,,,
2015,7/19/22,pd,0.62066667,NA,4,,,
2021,7/19/22,pd,0.64671053,NA,1,,,
2021,7/19/22,pd,0.64671053,NA,2,,,
2021,7/19/22,pd,0.64671053,NA,3,,,
2022,7/19/22,pd,0.58398876,NA,1,,,
2022,7/19/22,pd,0.58398876,NA,2,,,
2022,7/19/22,pd,0.58398876,NA,3,,,
2022,7/19/22,pd,0.58398876,NA,4,,,
2023,7/19/22,pd,0.58681573,NA,1,,,
2023,7/19/22,pd,0.58681573,NA,2,,,
2023,7/19/22,pd,0.58681573,NA,3,,,
2024,7/19/22,pd,0.65393795,NA,1,,,
2024,7/19/22,pd,0.65393795,NA,2,,,
2024,7/19/22,pd,0.65393795,NA,3,,,
2024,7/19/22,pd,0.65393795,NA,4,,,
2024,7/19/22,pd,0.65393795,NA,5,,,
2025,7/19/22,pd,0.64116638,NA,1,,,
2025,7/19/22,pd,0.64116638,NA,2,,,
2025,7/19/22,pd,0.64116638,NA,3,,,
2025,7/19/22,pd,0.64116638,NA,4,,,
2026,7/19/22,pd,0.58820961,NA,1,,,
2026,7/19/22,pd,0.58820961,NA,2,,,
2026,7/19/22,pd,0.58820961,NA,3,,,
2026,7/19/22,pd,0.58820961,NA,4,,,
2027,7/19/22,pd,0.59144385,NA,1,,,
2027,7/19/22,pd,0.59144385,NA,2,,,
2027,7/19/22,pd,0.59144385,NA,3,,,
2028,7/19/22,pd,0.5289246,NA,1,,,
2028,7/19/22,pd,0.5289246,NA,2,,,
2028,7/19/22,pd,0.5289246,NA,3,,,
2029,7/19/22,pd,0.60085373,NA,1,,,
2029,7/19/22,pd,0.60085373,NA,2,,,
2029,7/19/22,pd,0.60085373,NA,3,,,
2029,7/19/22,pd,0.60085373,NA,4,,,
2031,7/19/22,pd,0.63183099,NA,1,,,
2031,7/19/22,pd,0.63183099,NA,2,,,
2031,7/19/22,pd,0.63183099,NA,3,,,
2031,7/19/22,pd,0.63183099,NA,4,,,
2031,7/19/22,pd,0.63183099,NA,5,,,
2085,7/19/22,pd,0.70045524,NA,1,,,
2085,7/19/22,pd,0.70045524,NA,2,,,
2085,7/19/22,pd,0.70045524,NA,3,,,
2085,7/19/22,pd,0.70045524,NA,4,,,
2085,7/19/22,pd,0.70045524,NA,5,,,
2086,7/19/22,pd,0.69632509,NA,1,,,
2086,7/19/22,pd,0.69632509,NA,2,,,
2086,7/19/22,pd,0.69632509,NA,3,,,
2087,7/19/22,pd,0.71627907,NA,1,,,
2087,7/19/22,pd,0.71627907,NA,2,,,
2087,7/19/22,pd,0.71627907,NA,3,,,
2087,7/19/22,pd,0.71627907,NA,4,,,
2088,7/19/22,pd,0.70603908,NA,1,,,
2088,7/19/22,pd,0.70603908,NA,2,,,
2088,7/19/22,pd,0.70603908,NA,3,,,
2088,7/19/22,pd,0.70603908,NA,4,,,
2090,7/19/22,pd,0.4509716,NA,1,,,
2090,7/19/22,pd,0.4509716,NA,2,,,
2090,7/19/22,pd,0.4509716,NA,3,,,
2090,7/19/22,pd,0.4509716,NA,4,,,
2090,7/19/22,pd,0.4509716,NA,5,,,
2090,7/19/22,pd,0.4509716,NA,6,,,
2091,7/19/22,pd,0.62316314,NA,1,,,
2091,7/19/22,pd,0.62316314,NA,2,,,
2091,7/19/22,pd,0.62316314,NA,3,,,
2091,7/19/22,pd,0.62316314,NA,4,,,
2092,7/19/22,pd,0.52293814,NA,1,,,
2092,7/19/22,pd,0.52293814,NA,2,,,
2092,7/19/22,pd,0.52293814,NA,3,,,
2093,7/19/22,pd,0.52939828,NA,1,,,
2093,7/19/22,pd,0.52939828,NA,2,,,
2093,7/19/22,pd,0.52939828,NA,3,,,
2301,7/19/22,pd,0.53438155,NA,1,,,
2301,7/19/22,pd,0.53438155,NA,2,,,
2301,7/19/22,pd,0.53438155,NA,3,,,
2331,7/19/22,pd,0.49040903,NA,1,,,
2331,7/19/22,pd,0.49040903,NA,2,,,
2331,7/19/22,pd,0.49040903,NA,3,,,
2343,7/19/22,pd,0.66521739,NA,1,,,
2343,7/19/22,pd,0.66521739,NA,2,,,
2343,7/19/22,pd,0.66521739,NA,3,,,
2345,7/19/22,pd,0.56604215,NA,1,,,
2345,7/19/22,pd,0.56604215,NA,2,,,
2345,7/19/22,pd,0.56604215,NA,3,,,
2346,7/19/22,pd,0.58597561,NA,1,,,
2346,7/19/22,pd,0.58597561,NA,2,,,
2346,7/19/22,pd,0.58597561,NA,3,,,
2347,7/19/22,pd,0.62237164,NA,1,,,
2347,7/19/22,pd,0.62237164,NA,2,,,
2347,7/19/22,pd,0.62237164,NA,3,,,
2347,7/19/22,pd,0.62237164,NA,4,,,
2352,7/19/22,pd,0.55818182,NA,1,,,
2352,7/19/22,pd,0.55818182,NA,2,,,
2352,7/19/22,pd,0.55818182,NA,3,,,
2352,7/19/22,pd,0.55818182,NA,4,,,
2354,7/19/22,pd,0.60712788,NA,1,,,
2354,7/19/22,pd,0.60712788,NA,2,,,
2354,7/19/22,pd,0.60712788,NA,3,,,
2360,7/19/22,pd,0.6556719,NA,1,,,
2360,7/19/22,pd,0.6556719,NA,2,,,
2360,7/19/22,pd,0.6556719,NA,3,,,
2365,7/19/22,pd,0.54620536,NA,1,,,
2365,7/19/22,pd,0.54620536,NA,2,,,
2365,7/19/22,pd,0.54620536,NA,3,,,
2367,7/19/22,pd,0.57777778,NA,1,,,
2367,7/19/22,pd,0.57777778,NA,2,,,
2367,7/19/22,pd,0.57777778,NA,3,,,
2369,7/19/22,pd,0.5212828,NA,1,,,
2369,7/19/22,pd,0.5212828,NA,2,,,
2369,7/19/22,pd,0.5212828,NA,3,,,
2369,7/19/22,pd,0.5212828,NA,4,,,
2370,7/19/22,pd,0.59681159,NA,1,,,
2370,7/19/22,pd,0.59681159,NA,2,,,
2370,7/19/22,pd,0.59681159,NA,3,,,
2371,7/19/22,pd,0.66074074,NA,1,,,
2371,7/19/22,pd,0.66074074,NA,2,,,
2371,7/19/22,pd,0.66074074,NA,3,,,
2372,7/19/22,pd,0.60855148,NA,1,,,
2372,7/19/22,pd,0.60855148,NA,2,,,
2372,7/19/22,pd,0.60855148,NA,3,,,
2375,7/19/22,pd,0.70162602,NA,1,,,
2375,7/19/22,pd,0.70162602,NA,2,,,
2375,7/19/22,pd,0.70162602,NA,3,,,
2377,7/19/22,pd,0.53688525,NA,1,,,
2377,7/19/22,pd,0.53688525,NA,2,,,
2377,7/19/22,pd,0.53688525,NA,3,,,
2378,7/19/22,pd,0.65991379,NA,1,,,
2378,7/19/22,pd,0.65991379,NA,2,,,
2378,7/19/22,pd,0.65991379,NA,3,,,
2378,7/19/22,pd,0.65991379,NA,4,,,
2380,7/19/22,pd,0.52492669,NA,1,,,
2380,7/19/22,pd,0.52492669,NA,2,,,
2380,7/19/22,pd,0.52492669,NA,3,,,
2380,7/19/22,pd,0.52492669,NA,4,,,
2380,7/19/22,pd,0.52492669,NA,5,,,
2381,7/19/22,pd,0.65872483,NA,1,,,
2381,7/19/22,pd,0.65872483,NA,2,,,
2381,7/19/22,pd,0.65872483,NA,3,,,
2382,7/19/22,pd,0.64774194,NA,1,,,
2382,7/19/22,pd,0.64774194,NA,2,,,
2382,7/19/22,pd,0.64774194,NA,3,,,
2383,7/19/22,pd,0.61488722,NA,1,,,
2383,7/19/22,pd,0.61488722,NA,2,,,
2383,7/19/22,pd,0.61488722,NA,3,,,
2383,7/19/22,pd,0.61488722,NA,4,,,
2383,7/19/22,pd,0.61488722,NA,5,,,
2384,7/19/22,pd,0.61558935,NA,1,,,
2384,7/19/22,pd,0.61558935,NA,2,,,
2384,7/19/22,pd,0.61558935,NA,3,,,
2384,7/19/22,pd,0.61558935,NA,4,,,
2384,7/19/22,pd,0.61558935,NA,5,,,
2009,8/18/22,md,0.59133772,NA,NA,51.689,bulk,area from rstudio
2010,8/18/22,md,0.67879844,NA,NA,54.131,bulk,area from rstudio
2011,8/18/22,md,0.54552023,NA,NA,41.154,bulk,area from rstudio
2301,8/18/22,md,0.56784379,NA,NA,,,
2331,8/18/22,md,0.53920341,NA,NA,30.887,bulk,area from rstudio
2343,8/18/22,md,0.67119415,NA,NA,88.686,bulk,area from rstudio
2345,8/18/22,md,0.5780654,NA,NA,33.433,bulk,area from rstudio
2346,8/18/22,md,0.55287671,NA,NA,31.968,bulk,area from rstudio
2347,8/18/22,md,0.6660628,NA,NA,40.045,bulk,area from rstudio
2352,8/18/22,md,0.5313672,NA,NA,41.053,bulk,area from rstudio
2354,8/18/22,md,0.6255315,NA,NA,68.925,bulk,area from rstudio
2360,8/18/22,md,0.59224757,NA,NA,81.101,bulk,area from rstudio
2365,8/18/22,md,0.53375,NA,NA,27.139,bulk,area from rstudio
2367,8/18/22,md,0.62227979,NA,NA,36.875,bulk,area from rstudio
2369,8/18/22,md,0.56014549,NA,NA,42.626,bulk,area from rstudio
