"","tree","plot","site","species","date","time","notes","week","lwc_bulk","dm_bulk_g","wm_bulk_g","rep","lwc_leaf","dm_leaf_g","wm_leaf_g"
"1467",2025,"Chamise","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,"1",0.834146341463415,0.041,0.0752
"1468",2025,"Chamise","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,"1",NA,NA,NA
"1469",2025,"Chamise","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,"2",0.837931034482759,0.029,0.0533
"1470",2025,"Chamise","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,"2",NA,NA,NA
"1471",2025,"Chamise","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,"3",0.784782608695652,0.046,0.0821
"1472",2025,"Chamise","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,"3",NA,NA,NA
"1473",2025,"Chamise","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474",2025,"Chamise","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,NA,0.936752483275897,0.9866,1.9108
"1475",2026,"Shedd","Chamise","blue oak",2022-03-08,"md",NA,10,1.22307692307692,0.117,0.2601,"1",1.15373134328358,0.067,0.1443
"1476",2026,"Shedd","Chamise","blue oak",NA,"pd",NA,10,NA,NA,NA,"1",NA,NA,NA
"1477",2026,"Shedd","Chamise","blue oak",2022-03-08,"md",NA,10,1.22307692307692,0.117,0.2601,"2",1.33513513513514,0.037,0.0864
"1478",2026,"Shedd","Chamise","blue oak",NA,"pd",NA,10,NA,NA,NA,"2",NA,NA,NA
"1479",2026,"Shedd","Chamise","blue oak",NA,"md",NA,11,NA,NA,NA,"1",NA,NA,NA
"1480",2026,"Shedd","Chamise","blue oak",2022-03-15,"pd",NA,11,1.55218855218855,0.297,0.758,"1",1.66,0.05,0.133
"1481",2026,"Shedd","Chamise","blue oak",NA,"md",NA,11,NA,NA,NA,"2",NA,NA,NA
"1482",2026,"Shedd","Chamise","blue oak",2022-03-15,"pd",NA,11,1.55218855218855,0.297,0.758,"2",1.50377358490566,0.053,0.1327
"1483",2026,"Shedd","Chamise","blue oak",NA,"md",NA,11,NA,NA,NA,"3",NA,NA,NA
"1484",2026,"Shedd","Chamise","blue oak",2022-03-15,"pd",NA,11,1.55218855218855,0.297,0.758,"3",1.51184210526316,0.076,0.1909
"1485",2026,"Shedd","Chamise","blue oak",NA,"md",NA,11,NA,NA,NA,"4",NA,NA,NA
"1486",2026,"Shedd","Chamise","blue oak",2022-03-15,"pd",NA,11,1.55218855218855,0.297,0.758,"4",1.42941176470588,0.068,0.1652
"1487",2026,"Shedd","Chamise","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"1",0.744615384615385,0.065,0.1134
"1488",2026,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,NA,NA,NA,"1",NA,NA,NA
"1489",2026,"Shedd","Chamise","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"2",0.710169491525424,0.059,0.1009
"1490",2026,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,NA,NA,NA,"2",NA,NA,NA
"1491",2026,"Shedd","Chamise","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"3",0.741176470588235,0.051,0.0888
"1492",2026,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,NA,NA,NA,"3",NA,NA,NA
"1493",2026,"Shedd","Chamise","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"4",0.72037037037037,0.054,0.0929
"1494",2026,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,NA,NA,NA,"4",NA,NA,NA
"1495",2026,"Shedd","Chamise","blue oak",NA,"md",NA,14,NA,NA,NA,"5",NA,NA,NA
"1496",2026,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,NA,NA,NA,"5",NA,NA,NA
"1497",2026,"Shedd","Chamise","blue oak",2022-04-13,"md",NA,15,0.809591373439274,0.3524,0.6377,"1",0.781045751633987,0.0612,0.109
"1498",2026,"Shedd","Chamise","blue oak",NA,"pd",NA,15,NA,NA,NA,"1",NA,NA,NA
"1499",2026,"Shedd","Chamise","blue oak",2022-04-13,"md",NA,15,0.809591373439274,0.3524,0.6377,"2",0.750649350649351,0.0385,0.0674
"1500",2026,"Shedd","Chamise","blue oak",NA,"pd",NA,15,NA,NA,NA,"2",NA,NA,NA
"1501",2026,"Shedd","Chamise","blue oak",2022-04-13,"md",NA,15,0.809591373439274,0.3524,0.6377,"3",0.774668630338733,0.0679,0.1205
"1502",2026,"Shedd","Chamise","blue oak",NA,"pd",NA,15,NA,NA,NA,"3",NA,NA,NA
"1503",2026,"Shedd","Chamise","blue oak",2022-04-27,"md",NA,17,0.856382978723405,0.94,1.745,"1",NA,NA,NA
"1504",2026,"Shedd","Chamise","blue oak",2022-04-27,"pd",NA,17,0.943287037037037,0.864,1.679,"1",NA,NA,NA
"1505",2026,"Shedd","Chamise","blue oak",2022-04-27,"md",NA,17,0.856382978723405,0.94,1.745,"2",NA,NA,NA
"1506",2026,"Shedd","Chamise","blue oak",2022-04-27,"pd",NA,17,0.943287037037037,0.864,1.679,"2",NA,NA,NA
"1507",2026,"Shedd","Chamise","blue oak",2022-04-27,"md",NA,17,0.856382978723405,0.94,1.745,"3",NA,NA,NA
"1508",2026,"Shedd","Chamise","blue oak",NA,"pd",NA,17,0.943287037037037,0.864,1.679,"3",NA,NA,NA
"1509",2026,"Shedd","Chamise","blue oak",2022-05-09,"md",NA,19,0.770059397966375,0.9933,1.7582,"1",NA,NA,NA
"1510",2026,"Shedd","Chamise","blue oak",NA,"pd",NA,19,NA,NA,NA,"1",NA,NA,NA
"1511",2026,"Shedd","Chamise","blue oak",2022-05-09,"md",NA,19,0.770059397966375,0.9933,1.7582,"2",NA,NA,NA
"1512",2026,"Shedd","Chamise","blue oak",NA,"pd",NA,19,NA,NA,NA,"2",NA,NA,NA
"1513",2026,"Shedd","Chamise","blue oak",2022-05-09,"md",NA,19,0.770059397966375,0.9933,1.7582,"3",NA,NA,NA
"1514",2026,"Shedd","Chamise","blue oak",NA,"pd",NA,19,NA,NA,NA,"3",NA,NA,NA
"1515",2026,"Shedd","Chamise","blue oak",2022-05-23,"md",NA,21,0.696401610468042,0.7948,1.3483,"1",NA,NA,NA
"1516",2026,"Shedd","Chamise","blue oak",2022-05-23,"pd",NA,21,0.831210191082802,0.628,1.15,"1",NA,NA,NA
"1517",2026,"Shedd","Chamise","blue oak",2022-05-23,"md",NA,21,0.696401610468042,0.7948,1.3483,"2",NA,NA,NA
"1518",2026,"Shedd","Chamise","blue oak",2022-05-23,"pd",NA,21,0.831210191082802,0.628,1.15,"2",NA,NA,NA
"1519",2026,"Shedd","Chamise","blue oak",NA,"md",NA,21,0.696401610468042,0.7948,1.3483,"3",NA,NA,NA
"1520",2026,"Shedd","Chamise","blue oak",2022-05-23,"pd",NA,21,0.831210191082802,0.628,1.15,"3",NA,NA,NA
"1521",2026,"Shedd","Chamise","blue oak",2022-07-19,"md",NA,29,0.549074074074074,0.324,0.5019,"1",NA,NA,NA
"1522",2026,"Shedd","Chamise","blue oak",2022-07-19,"pd",NA,29,0.5882096069869,0.458,0.7274,"1",NA,NA,NA
"1523",2026,"Shedd","Chamise","blue oak",2022-07-19,"md",NA,29,0.549074074074074,0.324,0.5019,"2",NA,NA,NA
"1524",2026,"Shedd","Chamise","blue oak",2022-07-19,"pd",NA,29,0.5882096069869,0.458,0.7274,"2",NA,NA,NA
"1525",2026,"Shedd","Chamise","blue oak",2022-07-19,"md",NA,29,0.549074074074074,0.324,0.5019,"3",NA,NA,NA
"1526",2026,"Shedd","Chamise","blue oak",2022-07-19,"pd",NA,29,0.5882096069869,0.458,0.7274,"3",NA,NA,NA
"1527",2026,"Shedd","Chamise","blue oak",NA,"md",NA,29,0.549074074074074,0.324,0.5019,"4",NA,NA,NA
"1528",2026,"Shedd","Chamise","blue oak",2022-07-19,"pd",NA,29,0.5882096069869,0.458,0.7274,"4",NA,NA,NA
"1529",2027,"Shedd","Chamise","blue oak",NA,"md",NA,11,NA,NA,NA,"1",NA,NA,NA
"1530",2027,"Shedd","Chamise","blue oak",2022-03-15,"pd",NA,11,1.38428571428571,0.14,0.3338,"1",0.224050632911392,0.079,0.0967
"1531",2027,"Shedd","Chamise","blue oak",NA,"md",NA,11,NA,NA,NA,"2",NA,NA,NA
"1532",2027,"Shedd","Chamise","blue oak",2022-03-15,"pd",NA,11,1.38428571428571,0.14,0.3338,"2",0.0191489361702127,0.094,0.0958
"1533",2027,"Shedd","Chamise","blue oak",NA,"md",NA,11,NA,NA,NA,"3",NA,NA,NA
"1534",2027,"Shedd","Chamise","blue oak",2022-03-15,"pd",NA,11,1.38428571428571,0.14,0.3338,"3",1.44705882352941,0.051,0.1248
"1535",2027,"Shedd","Chamise","blue oak",NA,"md",NA,11,NA,NA,NA,"4",NA,NA,NA
"1536",2027,"Shedd","Chamise","blue oak",NA,"md",NA,11,NA,NA,NA,"5",NA,NA,NA
"1537",2027,"Shedd","Chamise","blue oak",NA,"md",NA,11,NA,NA,NA,"6",NA,NA,NA
"1538",2027,"Shedd","Chamise","blue oak",NA,"md",NA,14,NA,NA,NA,"1",NA,NA,NA
"1539",2027,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,1.03777929387685,1.1726,2.3895,"1",NA,NA,NA
"1540",2027,"Shedd","Chamise","blue oak",NA,"md",NA,14,NA,NA,NA,"2",NA,NA,NA
"1541",2027,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,1.03777929387685,1.1726,2.3895,"2",NA,NA,NA
"1542",2027,"Shedd","Chamise","blue oak",NA,"md",NA,14,NA,NA,NA,"3",NA,NA,NA
"1543",2027,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,1.03777929387685,1.1726,2.3895,"3",NA,NA,NA
"1544",2027,"Shedd","Chamise","blue oak",2022-04-13,"md",NA,15,0.849912229373903,1.709,3.1615,"1",0.764568764568765,0.0858,0.1514
"1545",2027,"Shedd","Chamise","blue oak",NA,"pd",NA,15,NA,NA,NA,"1",NA,NA,NA
"1546",2027,"Shedd","Chamise","blue oak",2022-04-13,"md",NA,15,0.849912229373903,1.709,3.1615,"2",0.776659959758551,0.0994,0.1766
"1547",2027,"Shedd","Chamise","blue oak",NA,"pd",NA,15,NA,NA,NA,"2",NA,NA,NA
"1548",2027,"Shedd","Chamise","blue oak",2022-04-13,"md",NA,15,0.849912229373903,1.709,3.1615,"3",0.850698174006445,0.0931,0.1723
"1549",2027,"Shedd","Chamise","blue oak",NA,"pd",NA,15,NA,NA,NA,"3",NA,NA,NA
"1550",2027,"Shedd","Chamise","blue oak",2022-04-13,"md",NA,15,0.849912229373903,1.709,3.1615,"4",0.824057450628366,0.1114,0.2032
"1551",2027,"Shedd","Chamise","blue oak",NA,"pd",NA,15,NA,NA,NA,"4",NA,NA,NA
"1552",2027,"Shedd","Chamise","blue oak",2022-04-27,"md",NA,17,0.879207920792079,0.505,0.949,"1",NA,NA,NA
"1553",2027,"Shedd","Chamise","blue oak",2022-04-27,"pd",NA,17,0.99465811965812,0.936,1.867,"1",NA,NA,NA
"1554",2027,"Shedd","Chamise","blue oak",2022-04-27,"md",NA,17,0.879207920792079,0.505,0.949,"2",NA,NA,NA
"1555",2027,"Shedd","Chamise","blue oak",2022-04-27,"pd",NA,17,0.99465811965812,0.936,1.867,"2",NA,NA,NA
"1556",2027,"Shedd","Chamise","blue oak",2022-04-27,"md",NA,17,0.879207920792079,0.505,0.949,"3",NA,NA,NA
"1557",2027,"Shedd","Chamise","blue oak",2022-04-27,"pd",NA,17,0.99465811965812,0.936,1.867,"3",NA,NA,NA
"1558",2027,"Shedd","Chamise","blue oak",2022-05-09,"md",NA,19,0.805398871877518,0.9928,1.7924,"1",NA,NA,NA
"1559",2027,"Shedd","Chamise","blue oak",2022-05-09,"pd",NA,19,0.741293532338308,0.804,1.4,"1",NA,NA,NA
"1560",2027,"Shedd","Chamise","blue oak",2022-05-09,"md",NA,19,0.805398871877518,0.9928,1.7924,"2",NA,NA,NA
"1561",2027,"Shedd","Chamise","blue oak",2022-05-09,"pd",NA,19,0.741293532338308,0.804,1.4,"2",NA,NA,NA
"1562",2027,"Shedd","Chamise","blue oak",2022-05-09,"md",NA,19,0.805398871877518,0.9928,1.7924,"3",NA,NA,NA
"1563",2027,"Shedd","Chamise","blue oak",2022-05-09,"pd",NA,19,0.741293532338308,0.804,1.4,"3",NA,NA,NA
"1564",2027,"Shedd","Chamise","blue oak",NA,"md",NA,19,0.805398871877518,0.9928,1.7924,"4",NA,NA,NA
"1565",2027,"Shedd","Chamise","blue oak",2022-05-09,"pd",NA,19,0.741293532338308,0.804,1.4,"4",NA,NA,NA
"1566",2027,"Shedd","Chamise","blue oak",2022-05-23,"md",NA,21,NA,NA,NA,"1",NA,NA,NA
"1567",2027,"Shedd","Chamise","blue oak",2022-05-23,"pd",NA,21,0.822503961965135,0.5048,0.92,"1",NA,NA,NA
"1568",2027,"Shedd","Chamise","blue oak",2022-05-23,"md",NA,21,NA,NA,NA,"2",NA,NA,NA
"1569",2027,"Shedd","Chamise","blue oak",2022-05-23,"pd",NA,21,0.822503961965135,0.5048,0.92,"2",NA,NA,NA
"1570",2027,"Shedd","Chamise","blue oak",2022-05-23,"md",NA,21,NA,NA,NA,"3",NA,NA,NA
"1571",2027,"Shedd","Chamise","blue oak",NA,"pd",NA,21,0.822503961965135,0.5048,0.92,"3",NA,NA,NA
"1572",2027,"Shedd","Chamise","blue oak",2022-05-23,"md",NA,21,NA,NA,NA,"4",NA,NA,NA
"1573",2027,"Shedd","Chamise","blue oak",NA,"pd",NA,21,0.822503961965135,0.5048,0.92,"4",NA,NA,NA
"1574",2027,"Shedd","Chamise","blue oak",NA,"md",NA,29,NA,NA,NA,"1",NA,NA,NA
"1575",2027,"Shedd","Chamise","blue oak",2022-07-19,"pd",NA,29,0.59144385026738,0.374,0.5952,"1",NA,NA,NA
"1576",2027,"Shedd","Chamise","blue oak",NA,"md",NA,29,NA,NA,NA,"2",NA,NA,NA
"1577",2027,"Shedd","Chamise","blue oak",2022-07-19,"pd",NA,29,0.59144385026738,0.374,0.5952,"2",NA,NA,NA
"1578",2027,"Shedd","Chamise","blue oak",NA,"md",NA,29,NA,NA,NA,"3",NA,NA,NA
"1579",2027,"Shedd","Chamise","blue oak",2022-07-19,"pd",NA,29,0.59144385026738,0.374,0.5952,"3",NA,NA,NA
"1580",2027,"Shedd","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,"1",0.808163265306122,0.049,0.0886
"1581",2027,"Shedd","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,"1",NA,NA,NA
"1582",2027,"Shedd","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,"2",0.745588235294118,0.068,0.1187
"1583",2027,"Shedd","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,"2",NA,NA,NA
"1584",2027,"Shedd","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,"3",0.796774193548387,0.093,0.1671
"1585",2027,"Shedd","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,"3",NA,NA,NA
"1586",2027,"Shedd","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587",2027,"Shedd","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,NA,1.03777929387685,1.1726,2.3895
"1588",2028,"Shedd","Chamise","blue oak",NA,"md",NA,14,NA,NA,NA,"1",NA,NA,NA
"1589",2028,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,0.849508109545334,1.1283,2.0868,"1",NA,NA,NA
"1590",2028,"Shedd","Chamise","blue oak",NA,"md",NA,14,NA,NA,NA,"2",NA,NA,NA
"1591",2028,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,0.849508109545334,1.1283,2.0868,"2",NA,NA,NA
"1592",2028,"Shedd","Chamise","blue oak",NA,"md",NA,14,NA,NA,NA,"3",NA,NA,NA
"1593",2028,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,0.849508109545334,1.1283,2.0868,"3",NA,NA,NA
"1594",2028,"Shedd","Chamise","blue oak",NA,"md",NA,14,NA,NA,NA,"4",NA,NA,NA
"1595",2028,"Shedd","Chamise","blue oak",2022-04-04,"pd",NA,14,0.849508109545334,1.1283,2.0868,"4",NA,NA,NA
"1596",2028,"Shedd","Chamise","blue oak",2022-04-13,"md",NA,15,1.1188181387265,0.6329,1.341,"1",0.72463768115942,0.069,0.119
"1597",2028,"Shedd","Chamise","blue oak",NA,"pd",NA,15,NA,NA,NA,"1",NA,NA,NA
"1598",2028,"Shedd","Chamise","blue oak",2022-04-13,"md",NA,15,1.1188181387265,0.6329,1.341,"2",0.755905511811023,0.0889,0.1561
"1599",2028,"Shedd","Chamise","blue oak",NA,"pd",NA,15,NA,NA,NA,"2",NA,NA,NA
"1600",2028,"Shedd","Chamise","blue oak",2022-04-13,"md",NA,15,1.1188181387265,0.6329,1.341,"3",0.816363636363636,0.055,0.0999
"1601",2028,"Shedd","Chamise","blue oak",NA,"pd",NA,15,NA,NA,NA,"3",NA,NA,NA
"1602",2028,"Shedd","Chamise","blue oak",2022-04-27,"md",NA,17,0.831376734258271,0.937,1.716,"1",NA,NA,NA
"1603",2028,"Shedd","Chamise","blue oak",2022-04-27,"pd",NA,17,0.850348027842227,1.724,3.19,"1",NA,NA,NA
"1604",2028,"Shedd","Chamise","blue oak",2022-04-27,"md",NA,17,0.831376734258271,0.937,1.716,"2",NA,NA,NA
"1605",2028,"Shedd","Chamise","blue oak",2022-04-27,"pd",NA,17,0.850348027842227,1.724,3.19,"2",NA,NA,NA
"1606",2028,"Shedd","Chamise","blue oak",NA,"md",NA,17,0.831376734258271,0.937,1.716,"3",NA,NA,NA
"1607",2028,"Shedd","Chamise","blue oak",2022-04-27,"pd",NA,17,0.850348027842227,1.724,3.19,"3",NA,NA,NA
"1608",2028,"Shedd","Chamise","blue oak",NA,"md",NA,17,0.831376734258271,0.937,1.716,"4",NA,NA,NA
"1609",2028,"Shedd","Chamise","blue oak",2022-04-27,"pd",NA,17,0.850348027842227,1.724,3.19,"4",NA,NA,NA
"1610",2028,"Shedd","Chamise","blue oak",2022-05-09,"md",NA,19,0.715267339488941,0.9314,1.5976,"1",NA,NA,NA
"1611",2028,"Shedd","Chamise","blue oak",2022-05-09,"pd",NA,19,0.594048884165781,0.941,1.5,"1",NA,NA,NA
"1612",2028,"Shedd","Chamise","blue oak",2022-05-09,"md",NA,19,0.715267339488941,0.9314,1.5976,"2",NA,NA,NA
"1613",2028,"Shedd","Chamise","blue oak",2022-05-09,"pd",NA,19,0.594048884165781,0.941,1.5,"2",NA,NA,NA
"1614",2028,"Shedd","Chamise","blue oak",2022-05-09,"md",NA,19,0.715267339488941,0.9314,1.5976,"3",NA,NA,NA
"1615",2028,"Shedd","Chamise","blue oak",NA,"pd",NA,19,0.594048884165781,0.941,1.5,"3",NA,NA,NA
"1616",2028,"Shedd","Chamise","blue oak",2022-05-23,"md",NA,21,0.70353982300885,0.452,0.77,"1",NA,NA,NA
"1617",2028,"Shedd","Chamise","blue oak",2022-05-23,"pd",NA,21,0.802346679569372,0.8267,1.49,"1",NA,NA,NA
"1618",2028,"Shedd","Chamise","blue oak",2022-05-23,"md",NA,21,0.70353982300885,0.452,0.77,"2",NA,NA,NA
"1619",2028,"Shedd","Chamise","blue oak",2022-05-23,"pd",NA,21,0.802346679569372,0.8267,1.49,"2",NA,NA,NA
"1620",2028,"Shedd","Chamise","blue oak",2022-07-19,"md",NA,29,0.55587958607714,1.063,1.6539,"1",NA,NA,NA
"1621",2028,"Shedd","Chamise","blue oak",2022-07-19,"pd",NA,29,0.528924598269468,0.809,1.2369,"1",NA,NA,NA
"1622",2028,"Shedd","Chamise","blue oak",2022-07-19,"md",NA,29,0.55587958607714,1.063,1.6539,"2",NA,NA,NA
"1623",2028,"Shedd","Chamise","blue oak",2022-07-19,"pd",NA,29,0.528924598269468,0.809,1.2369,"2",NA,NA,NA
"1624",2028,"Shedd","Chamise","blue oak",2022-07-19,"md",NA,29,0.55587958607714,1.063,1.6539,"3",NA,NA,NA
"1625",2028,"Shedd","Chamise","blue oak",2022-07-19,"pd",NA,29,0.528924598269468,0.809,1.2369,"3",NA,NA,NA
"1626",2028,"Shedd","Chamise","blue oak",2022-07-19,"md",NA,29,0.55587958607714,1.063,1.6539,"4",NA,NA,NA
"1627",2028,"Shedd","Chamise","blue oak",NA,"pd",NA,29,0.528924598269468,0.809,1.2369,"4",NA,NA,NA
"1628",2028,"Shedd","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,"1",0.69010989010989,0.091,0.1538
"1629",2028,"Shedd","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,"1",NA,NA,NA
"1630",2028,"Shedd","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,"2",0.733333333333333,0.132,0.2288
"1631",2028,"Shedd","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,"2",NA,NA,NA
"1632",2028,"Shedd","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,"3",0.719834710743802,0.121,0.2081
"1633",2028,"Shedd","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,"3",NA,NA,NA
"1634",2028,"Shedd","Chamise","blue oak",NA,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635",2028,"Shedd","Chamise","blue oak",NA,"pd",NA,NA,NA,NA,NA,NA,0.849508109545334,1.1283,2.0868
"1636",2029,"Shedd","Chamise","live oak",NA,"md",NA,14,NA,NA,NA,"1",NA,NA,NA
"1637",2029,"Shedd","Chamise","live oak",2022-04-04,"pd",NA,14,0.955947638019351,0.8785,1.7183,"1",NA,NA,NA
"1638",2029,"Shedd","Chamise","live oak",NA,"md",NA,14,NA,NA,NA,"2",NA,NA,NA
"1639",2029,"Shedd","Chamise","live oak",2022-04-04,"pd",NA,14,0.955947638019351,0.8785,1.7183,"2",NA,NA,NA
"1640",2029,"Shedd","Chamise","live oak",NA,"md",NA,14,NA,NA,NA,"3",NA,NA,NA
"1641",2029,"Shedd","Chamise","live oak",2022-04-04,"pd",NA,14,0.955947638019351,0.8785,1.7183,"3",NA,NA,NA
"1642",2029,"Shedd","Chamise","live oak",NA,"md",NA,14,NA,NA,NA,"4",NA,NA,NA
"1643",2029,"Shedd","Chamise","live oak",2022-04-04,"pd",NA,14,0.955947638019351,0.8785,1.7183,"4",NA,NA,NA
"1644",2029,"Shedd","Chamise","live oak",NA,"md",NA,14,NA,NA,NA,"5",NA,NA,NA
"1645",2029,"Shedd","Chamise","live oak",2022-04-04,"pd",NA,14,0.955947638019351,0.8785,1.7183,"5",NA,NA,NA
"1646",2029,"Shedd","Chamise","live oak",2022-04-27,"md",NA,17,NA,NA,NA,"1",NA,NA,NA
"1647",2029,"Shedd","Chamise","live oak",NA,"pd",NA,17,NA,NA,NA,"1",NA,NA,NA
"1648",2029,"Shedd","Chamise","live oak",2022-04-27,"md",NA,17,NA,NA,NA,"2",NA,NA,NA
"1649",2029,"Shedd","Chamise","live oak",NA,"pd",NA,17,NA,NA,NA,"2",NA,NA,NA
"1650",2029,"Shedd","Chamise","live oak",2022-04-27,"md",NA,17,NA,NA,NA,"3",NA,NA,NA
"1651",2029,"Shedd","Chamise","live oak",NA,"pd",NA,17,NA,NA,NA,"3",NA,NA,NA
"1652",2029,"Shedd","Chamise","live oak",2022-05-09,"md",NA,19,0.817509053692332,0.6351,1.1543,"1",NA,NA,NA
"1653",2029,"Shedd","Chamise","live oak",2022-05-09,"pd",NA,19,0.700680272108844,1.323,2.25,"1",NA,NA,NA
"1654",2029,"Shedd","Chamise","live oak",2022-05-09,"md",NA,19,0.817509053692332,0.6351,1.1543,"2",NA,NA,NA
"1655",2029,"Shedd","Chamise","live oak",2022-05-09,"pd",NA,19,0.700680272108844,1.323,2.25,"2",NA,NA,NA
"1656",2029,"Shedd","Chamise","live oak",2022-05-09,"md",NA,19,0.817509053692332,0.6351,1.1543,"3",NA,NA,NA
"1657",2029,"Shedd","Chamise","live oak",2022-05-09,"pd",NA,19,0.700680272108844,1.323,2.25,"3",NA,NA,NA
"1658",2029,"Shedd","Chamise","live oak",2022-05-09,"md",NA,19,0.817509053692332,0.6351,1.1543,"4",NA,NA,NA
"1659",2029,"Shedd","Chamise","live oak",2022-05-09,"pd",NA,19,0.700680272108844,1.323,2.25,"4",NA,NA,NA
"1660",2029,"Shedd","Chamise","live oak",2022-05-09,"md",NA,19,0.817509053692332,0.6351,1.1543,"5",NA,NA,NA
"1661",2029,"Shedd","Chamise","live oak",2022-05-09,"pd",NA,19,0.700680272108844,1.323,2.25,"5",NA,NA,NA
"1662",2029,"Shedd","Chamise","live oak",NA,"md",NA,19,0.817509053692332,0.6351,1.1543,"6",NA,NA,NA
"1663",2029,"Shedd","Chamise","live oak",2022-05-09,"pd",NA,19,0.700680272108844,1.323,2.25,"6",NA,NA,NA
"1664",2029,"Shedd","Chamise","live oak",NA,"md",NA,19,0.817509053692332,0.6351,1.1543,"7",NA,NA,NA
"1665",2029,"Shedd","Chamise","live oak",2022-05-09,"pd",NA,19,0.700680272108844,1.323,2.25,"7",NA,NA,NA
"1666",2029,"Shedd","Chamise","live oak",2022-05-23,"md",NA,21,0.755852842809365,0.598,1.05,"1",NA,NA,NA
"1667",2029,"Shedd","Chamise","live oak",2022-05-23,"pd",NA,21,0.757697298572608,0.8477,1.49,"1",NA,NA,NA
"1668",2029,"Shedd","Chamise","live oak",2022-05-23,"md",NA,21,0.755852842809365,0.598,1.05,"2",NA,NA,NA
"1669",2029,"Shedd","Chamise","live oak",2022-05-23,"pd",NA,21,0.757697298572608,0.8477,1.49,"2",NA,NA,NA
"1670",2029,"Shedd","Chamise","live oak",2022-05-23,"md",NA,21,0.755852842809365,0.598,1.05,"3",NA,NA,NA
"1671",2029,"Shedd","Chamise","live oak",2022-05-23,"pd",NA,21,0.757697298572608,0.8477,1.49,"3",NA,NA,NA
"1672",2029,"Shedd","Chamise","live oak",2022-05-23,"md",NA,21,0.755852842809365,0.598,1.05,"4",NA,NA,NA
"1673",2029,"Shedd","Chamise","live oak",2022-05-23,"pd",NA,21,0.757697298572608,0.8477,1.49,"4",NA,NA,NA
"1674",2029,"Shedd","Chamise","live oak",NA,"md",NA,21,0.755852842809365,0.598,1.05,"5",NA,NA,NA
"1675",2029,"Shedd","Chamise","live oak",2022-05-23,"pd",NA,21,0.757697298572608,0.8477,1.49,"5",NA,NA,NA
"1676",2029,"Shedd","Chamise","live oak",2022-07-19,"md",NA,29,0.553661327231121,0.874,1.3579,"1",NA,NA,NA
"1677",2029,"Shedd","Chamise","live oak",2022-07-19,"pd",NA,29,0.600853727945362,1.757,2.8127,"1",NA,NA,NA
"1678",2029,"Shedd","Chamise","live oak",2022-07-19,"md",NA,29,0.553661327231121,0.874,1.3579,"2",NA,NA,NA
"1679",2029,"Shedd","Chamise","live oak",2022-07-19,"pd",NA,29,0.600853727945362,1.757,2.8127,"2",NA,NA,NA
"1680",2029,"Shedd","Chamise","live oak",2022-07-19,"md",NA,29,0.553661327231121,0.874,1.3579,"3",NA,NA,NA
"1681",2029,"Shedd","Chamise","live oak",2022-07-19,"pd",NA,29,0.600853727945362,1.757,2.8127,"3",NA,NA,NA
"1682",2029,"Shedd","Chamise","live oak",2022-07-19,"md",NA,29,0.553661327231121,0.874,1.3579,"4",NA,NA,NA
"1683",2029,"Shedd","Chamise","live oak",2022-07-19,"pd",NA,29,0.600853727945362,1.757,2.8127,"4",NA,NA,NA
