"","tree_id","branch","species","year","week","...1","file","day","notes_leaf_area","more_notes_leaf_area","area_cm2","date_leaf_area","year_leaf_area","sub_branch","lwm_g","ldm_g","swm_g","sdm_g","l_cm","d_mm","length_new_cm","notes","date_alas","area_mm2","lma_g_cm2","d_cm","r_cm","area_stem_cm2","alas","sla_cm_g"
"328","2030",3,"L",1,14,494,"txt",4,NA,NA,41.089,2022-04-04,1,NA,1.212,0.67,0.081,0.04,2.4,1.065,2.4,NA,2022-04-04,410.89,0.0163060673172869,0.1065,0.05325,0.00890818231879471,4612.50101643176,61.3268656716418
"329","2030",3,"L",1,17,492,"txt",27,NA,NA,22.598,2022-04-27,1,NA,0.8606,0.535,0.2396,0.1169,3.829,1.6775,3.829,NA,2022-04-27,225.98,0.0236746614744668,0.16775,0.083875,0.0221011534053894,1022.48057309486,42.2392523364486
"330","2030",3,"L",1,21,498,"txt",23,NA,NA,21.937,2022-05-23,1,NA,0.826,0.476,0.088,0.047,2.52,1.255,2.52,NA,2022-05-23,219.37,0.021698500250718,0.1255,0.06275,0.0123702174230507,1773.37222538406,46.0861344537815
"331","2030",3,"L",2,17,493,"txt",27,NA,NA,34.198,2022-04-27,2,NA,1.0969,0.6789,0.3361,0.2084,4.526,2.1225,4.526,NA,2022-04-27,341.98,0.0198520381308848,0.21225,0.106125,0.0353822363484403,966.530200726205,50.3726616585653
"332","2031",1,"B",0,14,201,"txt",4,NA,NA,46.243,2022-04-04,0,NA,1.398,0.732,0.123,0.06,1.97,1.355,1.97,NA,2022-04-04,462.43,0.0158294228315637,0.1355,0.06775,0.014420106629518,3206.84175145699,63.1734972677596
"333","2031",1,"B",0,17,198,"txt",27,NA,NA,26.292,2022-04-27,0,NA,0.7037,0.3652,0.0709,0.0382,1.664,1.3325,1.664,NA,2022-04-27,262.92,0.0138901567016583,0.13325,0.066625,0.0139451861775886,1885.38178445075,71.9934282584885
"334","2031",1,"B",0,29,204,"txt",19,NA,NA,19.296,2022-07-19,0,NA,0.46,0.275,0.039,0.025,0.94,1.1575,0.94,NA,2022-07-19,192.96,0.0142516583747927,0.11575,0.057875,0.0105228136805842,1833.73008263021,70.1672727272727
"335","2031",1,"B",0,37,782,"csv",12,NA,NA,10.883,2022-09-12,0,NA,0.03,0.0222,0.0799,0.0467,22.46,1.125,NA,"Had one leaf",2022-09-12,108.83,0.00203987870991455,0.1125,0.05625,0.00994019550549896,1094.84768121306,490.225225225225
"336","2031",1,"B",0,37,782,"csv",12,NA,NA,10.883,2022-09-12,0,NA,0.2654,0.1607,0.0677,0.0445,15.56,2.025,NA,NA,2022-09-12,108.83,0.0147661490397868,0.2025,0.10125,0.0322062334378166,337.915950991685,67.7224642190417
"337","2031",1,"B",0,37,781,"csv",12,"1",NA,1.691,2022-09-12,0,NA,0.03,0.0222,0.0799,0.0467,22.46,1.125,NA,"Had one leaf",2022-09-12,16.91,0.0131283264340627,0.1125,0.05625,0.00994019550549896,170.117378381998,76.1711711711712
"338","2031",1,"B",0,37,781,"csv",12,"1",NA,1.691,2022-09-12,0,NA,0.2654,0.1607,0.0677,0.0445,15.56,2.025,NA,NA,2022-09-12,16.91,0.0950325251330574,0.2025,0.10125,0.0322062334378166,52.5053636981475,10.522713130056
"339","2031",2,"B",0,14,202,"txt",4,NA,NA,9.77,2022-04-04,0,NA,0.266,0.144,0.012,0.006,0.43,NA,0.43,NA,2022-04-04,97.7,0.0147389969293756,NA,NA,NA,NA,67.8472222222222
"340","2031",2,"B",0,17,199,"txt",27,NA,NA,33.114,2022-04-27,0,NA,0.905,0.4649,0.0862,0.0468,1.764,1.37,1.764,NA,2022-04-27,331.14,0.0140393791145739,0.137,0.0685,0.0147411381288067,2246.36657703448,71.2282211228221
"341","2031",2,"B",0,29,205,"txt",19,NA,NA,15.15,2022-07-19,0,NA,0.366,0.221,0.083,0.053,1.56,1.435,1.56,NA,2022-07-19,151.5,0.0145874587458746,0.1435,0.07175,0.0161731153302211,936.73974931043,68.552036199095
"342","2031",2,"B",0,37,783,"csv",12,NA,NA,1.789,2022-09-12,0,NA,0.0394,0.0221,0.0022,0.0044,4.53,1.285,NA,"Wet mass not accurate",2022-09-12,17.89,0.0123532699832309,0.1285,0.06425,0.0129686908235595,137.94761740715,80.9502262443439
"343","2031",3,"B",0,14,203,"txt",4,NA,NA,40.556,2022-04-04,0,NA,1.207,0.647,0.064,0.032,1.1,1.28,1.1,NA,2022-04-04,405.56,0.0159532498273992,0.128,0.064,0.0128679635091038,3151.70306251704,62.6831530139103
"344","2031",3,"B",0,17,200,"txt",27,NA,NA,21.452,2022-04-27,0,NA,0.5196,0.2668,0.0376,0.0198,1.113,1.1525,1.113,NA,2022-04-27,214.52,0.0124370688047734,0.11525,0.057625,0.0104321001927118,2056.34528078891,80.4047976011994
"345","2031",3,"B",0,29,206,"txt",19,NA,NA,19.189,2022-07-19,0,NA,0.449,0.287,0.099,0.065,1.77,1.38,1.77,NA,2022-07-19,191.89,0.0149564854864766,0.138,0.069,0.014957122623741,1282.93392270127,66.8606271777004
"346","2031",3,"B",0,37,784,"csv",12,NA,NA,14.006,2022-09-12,0,NA,0.3235,0.1983,0.1454,0.0733,22.32,2.01,NA,NA,2022-09-12,140.06,0.0141582179066115,0.201,0.1005,0.0317308711994203,441.3997936576,70.6303580433686
"347","2040",1,"B",0,40,677,"txt",5,NA,NA,3.768,2022-10-05,0,NA,0.0907,0.0557,0.0294,0.021,9.33,0.775,0.933,"SERPENTINE",2022-10-05,37.68,0.0147823779193206,0.0775,0.03875,0.00471729771890592,798.762389937497,67.6481149012567
"348","2040",2,"B",0,40,678,"txt",5,NA,NA,15.525,2022-10-05,0,NA,0.438,0.2621,0.158,0.1024,25.95,1.3475,2.595,"Serpentine - LENGTH IN MM",2022-10-05,155.25,0.0168824476650564,0.13475,0.067375,0.0142609162392744,1088.63972970014,59.2331171308661
"349","2040",3,"B",0,40,679,"txt",5,NA,NA,3.14,2022-10-05,0,NA,0.0786,0.0486,0.0478,0.0332,9.67,1.055,0.967,"Serpentine - LENGTH IN MM",2022-10-05,31.4,0.0154777070063694,0.1055,0.05275,0.00874167790815445,359.198775451442,64.6090534979424
"350","2041",1,"B",0,40,680,"txt",5,NA,NA,6.293,2022-10-05,0,NA,0.1758,0.1046,0.0529,0.0347,6.9,1.26,0.69,"Serpentine - LENGTH IN MM",2022-10-05,62.93,0.0166216430955029,0.126,0.063,0.0124689812420979,504.692394495993,60.1625239005736
"351","2041",2,"B",0,40,681,"txt",5,NA,NA,15.384,2022-10-05,0,NA,0.4536,0.2699,0.1361,0.0865,19.31,1.51,1.931,"SERPENTINE",2022-10-05,153.84,0.0175442017680707,0.151,0.0755,0.0179078635236252,859.063951414664,56.9988884772138
"352","2041",3,"B",0,40,682,"txt",5,NA,NA,5.314,2022-10-05,0,NA,0.1484,0.0886,0.0301,0.0192,6.3,1.14,0.63,"Serpentine - LENGTH IN MM",2022-10-05,53.14,0.0166729394053444,0.114,0.057,0.0102070345315132,520.621340468041,59.9774266365689
"353","2042",1,"B",0,40,683,"txt",5,NA,NA,13.407,2022-10-05,0,NA,0.4011,0.2504,0.11,0.0708,9.18,1.67,0.918,"Serpentine - LENGTH IN MM",2022-10-05,134.07,0.0186768106213172,0.167,0.0835,0.0219039693789914,612.08084105792,53.5423322683706
"354","2042",2,"B",0,40,684,"txt",5,NA,NA,22.908,2022-10-05,0,NA,0.7678,0.4577,0.1041,0.0654,8.67,1.505,0.867,"Serpentine - LENGTH IN MM",2022-10-05,229.08,0.0199799196787149,0.1505,0.07525,0.017789464750493,1287.72845733681,50.0502512562814
"355","2042",3,"B",0,40,685,"txt",5,NA,NA,9.481,2022-10-05,0,NA,0.2849,0.1712,0.0891,0.0561,8.86,1.635,0.886,"Serpentine - LENGTH IN MM",2022-10-05,94.81,0.01805716696551,0.1635,0.08175,0.0209954600534814,451.573815284313,55.3796728971963
"356","2043",1,"B",0,40,686,"txt",5,NA,NA,24.663,2022-10-05,0,NA,0.6717,0.4322,0.2995,0.1855,30.89,1.5075,3.089,"Serpentine - LENGTH IN MM",2022-10-05,246.63,0.0175242265742205,0.15075,0.075375,0.0178486150496739,1381.78788277753,57.0638593243869
"357","2043",2,"B",0,40,687,"txt",5,NA,NA,10.296,2022-10-05,0,NA,0.3661,0.2203,0.1622,0.0948,10.296,1.91,1.0296,"Serpentine - LENGTH IN MM",2022-10-05,102.96,0.0213966588966589,0.191,0.0955,0.0286521103989023,359.345257876517,46.7362687244666
"358","2043",3,"B",0,40,688,"txt",5,NA,NA,21.522,2022-10-05,0,NA,0.6245,0.388,0.1374,0.0853,13.85,1.0825,1.385,"Serpentine - LENGTH IN MM",2022-10-05,215.22,0.0180280643062912,0.10825,0.054125,0.00920334476607651,2338.49763830754,55.4690721649485
"359","2044",1,"B",0,40,689,"txt",5,NA,NA,9.205,2022-10-05,0,NA,0.2242,0.1512,0.0985,0.0677,9,1.015,0.9,"Serpentine - LENGTH IN MM",2022-10-05,92.05,0.016425855513308,0.1015,0.05075,0.00809136822886136,1137.63207156565,60.8796296296296
"360","2044",2,"B",0,40,690,"txt",5,NA,NA,9.846,2022-10-05,0,NA,0.2926,0.1864,0.1651,0.1027,17.59,1.1825,1.759,"SERPENTINE",2022-10-05,98.46,0.0189315458054032,0.11825,0.059125,0.0109822716061717,896.535830935634,52.8218884120172
"361","2044",3,"B",0,40,691,"txt",5,NA,NA,11.323,2022-10-05,0,NA,0.2887,0.1726,0.0852,0.0478,11.79,0.945,1.179,"Serpentine - LENGTH IN MM",2022-10-05,113.23,0.0152433100768348,0.0945,0.04725,0.00701380194868006,1614.38832787842,65.6025492468134
"362","2045",1,"B",0,40,692,"txt",5,NA,NA,24.118,2022-10-05,0,NA,0.6723,0.4075,0.0885,0.0535,6.92,1.6975,0.692,"Serpentine - LENGTH IN MM",2022-10-05,241.18,0.0168960942034995,0.16975,0.084875,0.0226312971656827,1065.69233850951,59.1852760736196
"363","2045",2,"B",0,40,693,"txt",5,NA,NA,8.234,2022-10-05,0,NA,0.2163,0.1457,0.1673,0.115,10.94,0.955,1.094,"Serpentine - LENGTH IN MM",2022-10-05,82.34,0.0176949234879767,0.0955,0.04775,0.00716302759972558,1149.51392904244,56.5133836650652
"364","2045",3,"B",0,40,694,"txt",5,NA,NA,13.449,2022-10-05,0,NA,0.3749,0.2296,0.11,0.0644,9.21,1.7975,0.921,"Serpentine - LENGTH IN MM",2022-10-05,134.49,0.017071901256599,0.17975,0.089875,0.0253762637467568,529.983457541848,58.5757839721254
"365","2046",1,"B",0,40,695,"txt",5,NA,NA,15.863,2022-10-05,0,NA,0.4429,0.2668,0.0416,0.0232,5.1,1.32,0.51,"SERPENTINE",2022-10-05,158.63,0.016819012797075,0.132,0.066,0.0136847775990371,1159.17119479648,59.4565217391304
"366","2046",2,"B",0,40,696,"txt",5,NA,NA,29.059,2022-10-05,0,NA,0.7858,0.4815,0.0805,0.0534,7.93,1.3525,0.793,"Serpentine - LENGTH IN MM",2022-10-05,290.59,0.0165697374307443,0.13525,0.067625,0.014366944991333,2022.62902917287,60.3509865005192
"367","2046",3,"B",0,40,697,"txt",5,NA,NA,31.472,2022-10-05,0,NA,0.8555,0.52,0.0669,0.0429,7.17,1.42,0.717,"Serpentine - LENGTH IN MM",2022-10-05,314.72,0.0165226232841891,0.142,0.071,0.0158367685667461,1987.27409997545,60.5230769230769
"368","2047",1,"B",0,40,698,"txt",5,NA,NA,15.804,2022-10-05,0,NA,0.4109,0.2577,0.0919,0.0562,13.75,1.3425,1.375,"SERPENTINE",2022-10-05,158.04,0.0163059984813971,0.13425,0.067125,0.0141552801862974,1116.47383817231,61.3271245634459
"369","2047",2,"B",0,40,699,"txt",5,NA,NA,6.227,2022-10-05,0,NA,0.1629,0.0973,0.0452,0.0284,10.58,0.8625,1.058,"SERPENTINE",2022-10-05,62.27,0.0156255018467962,0.08625,0.043125,0.00584262602489883,1065.7878791939,63.9979445015416
"370","2047",3,"B",0,40,700,"txt",5,NA,NA,7.864,2022-10-05,0,NA,0.2428,0.1412,0.1057,0.0632,11.37,1.3875,1.137,"Serpentine - LENGTH IN MM",2022-10-05,78.64,0.0179552390640895,0.13875,0.069375,0.0151201418300312,520.100941406565,55.6940509915014
"371","2048",1,"B",0,40,701,"txt",5,NA,NA,7.056,2022-10-05,0,NA,0.1899,0.1085,0.0889,0.0538,11.14,1.26,1.114,"Serpentine - LENGTH IN MM",2022-10-05,70.56,0.0153769841269841,0.126,0.063,0.0124689812420979,565.884242104517,65.0322580645161
"372","2048",2,"B",0,40,702,"txt",5,NA,NA,5.563,2022-10-05,0,NA,0.1507,0.0864,0.13008,0.0815,17.32,1.75,1.732,"Serpentine - LENGTH IN MM",2022-10-05,55.63,0.0155311882078015,0.175,0.0875,0.0240528187540468,231.282664077117,64.3865740740741
"373","2048",3,"B",0,40,703,"txt",5,NA,NA,10.301,2022-10-05,0,NA,0.2918,0.1642,0.1501,0.0957,22.16,1.475,2.216,"SERPENTINE",2022-10-05,103.01,0.0159401999805844,0.1475,0.07375,0.0170873187924157,602.844725093567,62.7344701583435
"374","2049",1,"B",0,40,704,"txt",5,NA,NA,28.675,2022-10-05,0,NA,0.6729,0.4254,0.0865,0.0546,10.33,1.1575,1.033,"SERPENTINE",2022-10-05,286.75,0.0148352223190933,0.11575,0.057875,0.0105228136805842,2725.0316189584,67.4071462153267
"375","2049",2,"B",0,40,705,"txt",5,NA,NA,21.883,2022-10-05,0,NA,0.4722,0.2765,0.032,0.0206,5.17,0.93,0.517,"Serpentine - LENGTH IN MM",2022-10-05,218.83,0.0126353790613718,0.093,0.0465,0.00679290871522453,3221.44767689208,79.1428571428571
"376","2049",3,"B",0,40,706,"txt",5,NA,NA,5.722,2022-10-05,0,NA,0.1466,0.0884,0.0972,0.0573,16.33,1.2125,1.633,"Serpentine - LENGTH IN MM",2022-10-05,57.22,0.0154491436560643,0.12125,0.060625,0.0115465801865728,495.557984056089,64.7285067873303
"377","2050",1,"B",0,40,707,"txt",5,NA,NA,19.157,2022-10-05,0,NA,0.496,0.2923,0.1032,0.0719,10.59,1.5075,1.059,"SERPENTINE",2022-10-05,191.57,0.0152581301873989,0.15075,0.075375,0.0178486150496739,1073.30456434209,65.5388299692097
"378","2050",2,"B",0,40,708,"txt",5,NA,NA,24.859,2022-10-05,0,NA,0.6957,0.4075,0.1965,0.1269,13.71,1.365,1.371,"Serpentine - LENGTH IN MM",2022-10-05,248.59,0.0163924534373869,0.1365,0.06825,0.0146337349299621,1698.74609038476,61.0036809815951
"379","2050",3,"B",0,40,709,"txt",5,NA,NA,40.298,2022-10-05,0,NA,1.1214,0.6535,0.2489,0.1598,22.93,1.7875,2.293,"Serpentine - LENGTH IN MM",2022-10-05,402.98,0.0162166856915976,0.17875,0.089375,0.0250946985051788,1605.8371847617,61.6648814078041
"380","2051",1,"B",0,40,710,"txt",5,NA,NA,17.163,2022-10-05,0,NA,0.5515,0.3266,0.2904,0.1908,17.06,2.0725,1.706,"SERPENTINE",2022-10-05,171.63,0.0190293072306706,0.20725,0.103625,0.0337348637007141,508.761504189409,52.5505205143907
"381","2051",2,"B",0,40,711,"txt",5,NA,NA,22.544,2022-10-05,0,NA,0.6768,0.3927,0.2463,0.1627,11.27,1.9125,1.127,"Serpentine - LENGTH IN MM",2022-10-05,225.44,0.0174192689850958,0.19125,0.095625,0.028727165010892,784.762436232478,57.4076903488668
"382","2051",3,"B",0,40,712,"txt",5,NA,NA,40.914,2022-10-05,0,NA,1.2347,0.7264,0.2537,0.169,15.51,1.6675,1.551,"Serpentine - LENGTH IN MM",2022-10-05,409.14,0.0177543139267732,0.16675,0.083375,0.021838437719733,1873.48566436282,56.3243392070485
"383","2052",1,"B",0,40,713,"txt",5,NA,NA,18.15,2022-10-05,0,NA,0.3716,0.2533,0.0431,0.0293,5.82,1.105,0.582,"SERPENTINE",2022-10-05,181.5,0.0139559228650138,0.1105,0.05525,0.00958990792462369,1892.61462598581,71.6541650217134
"384","2052",2,"B",0,40,714,"txt",5,NA,NA,24.104,2022-10-05,0,NA,0.618,0.376,0.0814,0.0508,6.26,1.0825,0.626,"Serpentine - LENGTH IN MM",2022-10-05,241.04,0.0155990706936608,0.10825,0.054125,0.00920334476607651,2619.0478149691,64.1063829787234
"385","2052",3,"B",0,40,715,"txt",5,NA,NA,26.549,2022-10-05,0,NA,0.6844,0.4016,0.0951,0.0604,7.63,1.3575,0.763,"Serpentine - LENGTH IN MM",2022-10-05,265.49,0.0151267467701232,0.13575,0.067875,0.0144733664424734,1834.33481806206,66.1080677290837
"386","2085",1,"B",0,14,210,"txt",4,NA,NA,14.504,2022-04-04,0,NA,0.382,0.142,0.048,0.018,1.22,1.0125,1.22,NA,2022-04-04,145.04,0.0097904026475455,0.10125,0.050625,0.00805155835945415,1801.39040822692,102.140845070423
"387","2085",1,"B",0,17,207,"txt",27,NA,NA,26.946,2022-04-27,0,NA,0.8097,0.3863,0.1962,0.0922,2.458,1.2675,2.458,NA,2022-04-27,269.46,0.0143360795665405,0.12675,0.063375,0.0126178632814469,2135.54382378044,69.7540771421175
"388","2085",1,"B",0,29,213,"txt",19,NA,NA,38.944,2022-07-19,0,NA,1.13,0.688,0.134,0.083,1.51,1.775,1.51,NA,2022-07-19,389.44,0.0176663927691044,0.1775,0.08875,0.0247449508855409,1573.81601524035,56.6046511627907
"389","2085",1,"B",0,37,785,"csv",12,NA,NA,63.547,2022-09-12,0,NA,1.761,1.0276,0.4937,0.3023,16.1,1.165,NA,NA,2022-09-12,635.47,0.0161707082946481,0.1165,0.05825,0.010659620223171,5961.4694210087,61.8402101985208
"390","2085",2,"B",0,14,211,"txt",4,NA,NA,21.133,2022-04-04,0,NA,0.543,0.206,0.124,0.042,2.83,1.2025,2.83,NA,2022-04-04,211.33,0.00974778781999716,0.12025,0.060125,0.0113569065301123,1860.80601649462,102.587378640777
"391","2085",2,"B",0,17,208,"txt",27,NA,NA,18.963,2022-04-27,0,NA,0.5359,0.2637,0.0326,0.0156,0.749,0.8775,0.749,NA,2022-04-27,189.63,0.01390602752729,0.08775,0.043875,0.00604761494554556,3135.61630010314,71.9112627986348
"392","2085",2,"B",0,29,214,"txt",19,NA,NA,25.657,2022-07-19,0,NA,0.693,0.418,0.078,0.051,1.16,1.3725,1.16,NA,2022-07-19,256.57,0.0162918501773395,0.13725,0.068625,0.0147949869903846,1734.16847319127,61.3803827751196
"393","2085",2,"B",0,37,786,"csv",12,NA,NA,12.415,2022-09-12,0,NA,0.3229,0.1912,0.0885,0.0558,15.35,1.3625,NA,NA,2022-09-12,124.15,0.0154007249295207,0.13625,0.068125,0.0145801805926954,851.498369383697,64.9320083682008
"394","2085",3,"B",0,14,212,"txt",4,NA,NA,21.936,2022-04-04,0,NA,0.637,0.253,0.068,0.024,1.8,1.0475,1.8,NA,2022-04-04,219.36,0.0115335521517141,0.10475,0.052375,0.00861783043526371,2545.42023828167,86.703557312253
"395","2085",3,"B",0,17,209,"txt",27,NA,NA,40.921,2022-04-27,0,NA,1.2228,0.59,0.1896,0.0904,3.211,1.5475,3.211,NA,2022-04-27,409.21,0.0144180249749517,0.15475,0.077375,0.0188083716053456,2175.68010982778,69.3576271186441
"396","2085",3,"B",0,29,215,"txt",19,NA,NA,17.989,2022-07-19,0,NA,0.512,0.307,0.057,0.037,1.01,1.34,1.01,NA,2022-07-19,179.89,0.0170659847684696,0.134,0.067,0.0141026094219646,1275.57953721546,58.5960912052117
"397","2085",3,"B",0,37,787,"csv",12,NA,NA,33.523,2022-09-12,0,NA,0.9575,0.5902,0.1693,0.101,18.82,2.345,NA,NA,2022-09-12,335.23,0.0176058228678817,0.2345,0.11725,0.0431892413547665,776.188674504241,56.7993900372755
"398","2086",1,"B",0,14,219,"txt",4,NA,NA,46.02,2022-04-04,0,NA,1.291,0.546,0.217,0.084,3.06,1.3275,3.06,NA,2022-04-04,460.2,0.011864406779661,0.13275,0.066375,0.0138407282218567,3324.96955812824,84.2857142857143
"399","2086",1,"B",0,17,216,"txt",27,NA,NA,57.279,2022-04-27,0,NA,1.5047,0.7117,0.1725,0.0825,2.411,1.7475,2.411,NA,2022-04-27,572.79,0.0124251470870651,0.17475,0.087375,0.0239841455021348,2388.20265641324,80.4819446395953
"400","2086",1,"B",0,29,222,"txt",19,NA,NA,54,2022-07-19,0,NA,1.659,0.983,0.349,0.225,3.1,2.365,3.1,NA,2022-07-19,540,0.0182037037037037,0.2365,0.11825,0.0439290864246869,1229.2538815388,54.9338758901322
"401","2086",1,"B",0,37,788,"csv",12,NA,NA,26.941,2022-09-12,0,NA,0.6977,0.4064,0.1498,0.0875,19.7,2.3825,NA,"length in mm",2022-09-12,269.41,0.0150848149660369,0.23825,0.119125,0.0445816050363146,604.307538457954,66.2918307086614
"402","2086",2,"B",0,14,220,"txt",4,NA,NA,35.534,2022-04-04,0,NA,0.963,0.357,0.192,0.07,3.07,1.285,3.07,NA,2022-04-04,355.34,0.0100467158214668,0.1285,0.06425,0.0129686908235595,2739.98358688969,99.5350140056022
"403","2086",2,"B",0,17,217,"txt",27,NA,NA,50.859,2022-04-27,0,NA,1.4337,0.6885,0.2407,0.1154,2.92,1.6075,2.92,NA,2022-04-27,508.59,0.0135374270040701,0.16075,0.080375,0.020295130328657,2505.97060360763,73.8692810457516
"404","2086",2,"B",0,29,223,"txt",19,NA,NA,30.261,2022-07-19,0,NA,0.918,0.531,0.155,0.098,1.49,1.5625,1.49,NA,2022-07-19,302.61,0.0175473381580252,0.15625,0.078125,0.0191747598485705,1578.16839631793,56.9887005649717
"405","2086",2,"B",0,37,789,"csv",12,NA,NA,35.136,2022-09-12,0,NA,0.9237,0.5735,0.1739,0.1061,23.84,1.375,NA,NA,2022-09-12,351.36,0.0163222905282332,0.1375,0.06875,0.014848934026733,2366.23046049929,61.2659110723627
"406","2086",3,"B",0,14,221,"txt",4,NA,NA,44.611,2022-04-04,0,NA,1.11,0.456,0.096,0.037,1.45,NA,1.45,NA,2022-04-04,446.11,0.0102216942009818,NA,NA,NA,NA,97.8311403508772
"407","2086",3,"B",0,17,218,"txt",27,NA,NA,74.293,2022-04-27,0,NA,2.196,1.0495,0.3906,0.1825,4.39,1.875,4.39,NA,2022-04-27,742.93,0.0141264991318159,0.1875,0.09375,0.0276116541819415,2690.63923191494,70.7889471176751
"408","2086",3,"B",0,29,224,"txt",19,NA,NA,24.494,2022-07-19,0,NA,0.731,0.444,0.115,0.075,1.62,1.685,1.62,NA,2022-07-19,244.94,0.0181268882175227,0.1685,0.08425,0.0222992210047212,1098.42402094737,55.1666666666667
"409","2086",3,"B",0,37,790,"csv",12,NA,NA,37.309,2022-09-12,0,NA,1.0246,0.606,0.2007,0.1177,20.7,1.905,NA,NA,2022-09-12,373.09,0.0162427296362808,0.1905,0.09525,0.0285022956992343,1308.98227966256,61.5660066006601
"410","2087",1,"B",0,14,228,"txt",4,NA,NA,68.22,2022-04-04,0,NA,1.65,0.577,0.323,0.101,4.15,1.315,4.15,NA,2022-04-04,682.2,0.00845793022574025,0.1315,0.06575,0.0135813013910095,5023.08269553313,118.232235701906
"411","2087",1,"B",0,17,225,"txt",27,NA,NA,28.873,2022-04-27,0,NA,0.7985,0.3934,0.2528,0.1178,2.436,1.41,2.436,NA,2022-04-27,288.73,0.0136251861600804,0.141,0.0705,0.0156145008865047,1849.11450003211,73.3934926283681
"412","2087",1,"B",0,29,231,"txt",19,NA,NA,17.375,2022-07-19,0,NA,0.476,0.275,0.092,0.052,1.37,1.57,1.37,NA,2022-07-19,173.75,0.0158273381294964,0.157,0.0785,0.0193592793295837,897.502417533103,63.1818181818182
"413","2087",1,"B",0,37,791,"csv",12,NA,NA,74.941,2022-09-12,0,NA,2.0957,1.2337,0.4482,0.2457,31.24,2.6925,NA,NA,2022-09-12,749.41,0.0164622836631483,0.26925,0.134625,0.0569378816419649,1316.18876289149,60.744913674313
"414","2087",2,"B",0,14,229,"txt",4,NA,NA,32.345,2022-04-04,0,NA,0.753,0.298,0.084,0.031,1.55,0.835,1.55,NA,2022-04-04,323.45,0.00921317050548771,0.0835,0.04175,0.00547599234474786,5906.69196808187,108.540268456376
"415","2087",2,"B",0,17,226,"txt",27,NA,NA,37.159,2022-04-27,0,NA,1.0339,0.4823,0.2891,0.1298,2.369,1.3975,2.369,NA,2022-04-27,371.59,0.0129793589709088,0.13975,0.069875,0.0153388752185374,2422.53747231039,77.0454074227659
"416","2087",2,"B",0,29,232,"txt",19,NA,NA,22.988,2022-07-19,0,NA,0.652,0.099,0.381,0.055,1.18,1.6325,1.18,NA,2022-07-19,229.88,0.00430659474508439,0.16325,0.081625,0.0209313028410089,1098.25939525186,232.20202020202
"417","2087",2,"B",0,37,792,"csv",12,NA,NA,49.38,2022-09-12,0,NA,1.3532,0.825,0.2461,0.1345,24.94,2.7675,NA,NA,2022-09-12,493.8,0.0167071688942892,0.27675,0.138375,0.0601540871210775,820.891852296062,59.8545454545455
"418","2087",3,"B",0,14,230,"txt",4,NA,NA,34.271,2022-04-04,0,NA,0.838,0.332,0.079,0.03,1.79,1.07,1.79,NA,2022-04-04,342.71,0.00968749088150331,0.107,0.0535,0.00899202357273739,3811.26669906706,103.225903614458
"419","2087",3,"B",0,17,227,"txt",27,NA,NA,27.046,2022-04-27,0,NA,0.7498,0.3583,0.0694,0.0298,1.288,1.2275,1.288,NA,2022-04-27,270.46,0.0132478000443689,0.12275,0.061375,0.0118340359143763,2285.44177114959,75.4842310912643
"420","2087",3,"B",0,29,233,"txt",19,NA,NA,19.792,2022-07-19,0,NA,0.529,0.318,0.061,0.035,1.04,1.4125,1.04,NA,2022-07-19,197.92,0.0160670978172999,0.14125,0.070625,0.0156699205444094,1263.05681920393,62.2389937106918
"421","2087",3,"B",0,37,793,"csv",12,NA,NA,65.415,2022-09-12,0,NA,1.8183,1.0998,0.4289,0.2363,36.66,2.7075,NA,NA,2022-09-12,654.15,0.0168126576473286,0.27075,0.135375,0.0575740541543169,1136.18887814756,59.4789961811238
"422","2088",1,"B",0,14,237,"txt",4,NA,NA,10.168,2022-04-04,0,NA,0.264,0.117,0.033,0.013,1.08,0.7875,1.08,NA,2022-04-04,101.68,0.0115066876475216,0.07875,0.039375,0.00487069579769449,2087.58674783446,86.9059829059829
"423","2088",1,"B",0,17,234,"txt",27,NA,NA,30.35,2022-04-27,0,NA,0.9022,0.4362,0.2399,0.1077,4.731,1.71,4.731,NA,2022-04-27,303.5,0.0143723228995058,0.171,0.0855,0.0229658276959048,1321.52868173839,69.5781751490142
"424","2088",1,"B",0,29,240,"txt",19,NA,NA,29.398,2022-07-19,0,NA,0.688,0.392,0.058,0.034,1.44,1.285,1.44,NA,2022-07-19,293.98,0.0133342404245187,0.1285,0.06425,0.0129686908235595,2266.84407855527,74.9948979591837
"425","2088",1,"B",0,37,794,"csv",12,NA,NA,17.169,2022-09-12,0,NA,0.7102,0.3192,0.1131,0.0561,12.02,1.9075,NA,NA,2022-09-12,171.69,0.0185916477372008,0.19075,0.095375,0.0285771539616831,600.79460757431,53.7875939849624
"426","2088",2,"B",0,14,238,"txt",4,NA,NA,16.239,2022-04-04,0,NA,0.422,0.179,0.063,0.024,2.1,1.0075,2.1,NA,2022-04-04,162.39,0.011022846234374,0.10075,0.050375,0.00797223314495101,2036.94494437666,90.7206703910615
"427","2088",2,"B",0,17,235,"txt",27,NA,NA,26.218,2022-04-27,0,NA,0.7376,0.3508,0.2057,0.0921,3.702,1.5375,3.702,NA,2022-04-27,262.18,0.0133801205278816,0.15375,0.076875,0.0185660762719375,1412.14544290267,74.7377423033067
