"","tree","plot","site","species","week","year","week_rwc_link","time","date_wp","mpa_mean","lwc_mean","mean_swc_per_dry_g","mean_swc_g","date_rwc","type","branch","date","lwm_g","ldm_g","l_cm","d_cm","area_cm2","lma_g_cm2","alas_cm2_per_mm2","sla_cm_g","leaf_count","lwa_g_cm2","ldmc"
"761",2014,"Low","Cucu Mesa","blue oak",14,NA,15,"pd",2022-04-04,0.787,1.3767539498398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",2014,"Low","Cucu Mesa","blue oak",14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2022-04-04,0.734,0.304,2.58,0.104,26.735,0.0113708621657004,7.86798706279923,87.9440789473684,7,NA,NA
"763",2015,"Low","Cucu Mesa","blue oak",14,NA,15,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",2015,"Low","Cucu Mesa","blue oak",NA,NA,NA,"md",NA,NA,0.936996461130404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",2015,"Low","Cucu Mesa","blue oak",NA,NA,NA,"pd",NA,NA,1.24515269025691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",2015,"Low","Cucu Mesa","blue oak",14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2022-04-04,0.615,0.302,2.65,0.0985,20.566,0.0146844306136342,6.74726080986971,68.0993377483444,9,NA,NA
"767",2015,"Low","Cucu Mesa","blue oak",19,0,19,"md",2022-05-09,2.5325,0.866947472745292,1.26973789549111,0.09456,"2022-05-09","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",2015,"Low","Cucu Mesa","blue oak",19,0,19,"pd",NA,NA,NA,0.952378693905408,0.281966666666667,"2022-05-09","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",2015,"Low","Cucu Mesa","blue oak",14,NA,15,"pd",2022-04-04,0.617666666666667,1.24515269025691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",2015,"Low","Cucu Mesa","blue oak",15,NA,15,"md",2022-04-13,1.795,0.891435576186348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",2015,"Low","Cucu Mesa","blue oak",14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-04-04,0.867,0.417,5.98,0.12125,27.126,0.015372705153727,5.87316754434878,65.0503597122302,11,NA,NA
"772",2015,"Low","Cucu Mesa","blue oak",37,0,37,"pd",2022-09-15,1.84675,0.728144697177309,0.90196047213278,0.187066666666667,"2022-09-15","stem",1,2022-09-12,0.2967,0.165,11.09,0.06575,11.961,0.0137948332079258,8.8069616126168,72.4909090909091,5,0.0100446346487966,0.154644904201724
"773",2015,"Low","Cucu Mesa","blue oak",37,1,37,"md",2022-09-15,4.4435,0.702747989276139,0.905755769412948,0.229166666666667,"2022-09-15","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",2015,"Low","Cucu Mesa","blue oak",37,1,37,"pd",2022-09-15,1.84675,0.728144697177309,0.905755769412948,0.229166666666667,"2022-09-15","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",2015,"Low","Cucu Mesa","blue oak",29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2022-07-19,0.63,0.355,2.46,0.12775,20.286,0.0174997535245982,3.95662354303139,57.143661971831,7,NA,NA
"776",2015,"Low","Cucu Mesa","blue oak",19,0,19,"pd",NA,NA,NA,1.26973789549111,0.09456,"2022-05-09","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",2015,"Low","Cucu Mesa","blue oak",19,0,19,"md",2022-05-09,2.5325,0.866947472745292,0.952378693905408,0.281966666666667,"2022-05-09","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",2015,"Low","Cucu Mesa","blue oak",19,1,19,"pd",NA,NA,NA,1.06891954828181,0.0506333333333333,"2022-05-09","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",2015,"Low","Cucu Mesa","blue oak",37,0,37,"md",2022-09-15,4.4435,0.702747989276139,0.90196047213278,0.187066666666667,"2022-09-15","stem",3,2022-09-12,0.3577,0.2085,16.99,0.0845,14.822,0.014066927540143,6.60759655896663,71.0887290167866,6,0.00988550504412864,0.187759947546399
"780",2015,"Low","Cucu Mesa","blue oak",NA,0,22,NA,NA,NA,NA,1.06533626522795,0.0743333333333333,"2022-05-27","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",2015,"Low","Cucu Mesa","blue oak",37,0,37,"pd",2022-09-15,1.84675,0.728144697177309,0.90196047213278,0.187066666666667,"2022-09-15","stem",2,2022-09-12,0.5831,0.348,21.22,0.126,21.266,0.0163641493463745,4.26378057419028,61.1091954022989,8,0.0119154685703801,0.278408803924988
"782",2015,"Low","Cucu Mesa","blue oak",37,0,37,"pd",2022-09-15,1.84675,0.728144697177309,0.90196047213278,0.187066666666667,"2022-09-15","stem",3,2022-09-12,0.3577,0.2085,16.99,0.0845,14.822,0.014066927540143,6.60759655896663,71.0887290167866,6,0.0102427586939326,0.187759947546399
"783",2015,"Low","Cucu Mesa","blue oak",37,0,37,"pd",2022-09-15,1.84675,0.728144697177309,0.874059313298696,0.571,"2022-09-15","leaf",1,2022-09-12,0.2967,0.165,11.09,0.06575,11.961,0.0137948332079258,8.8069616126168,72.4909090909091,5,0.0100446346487966,0.158797479497273
"784",2015,"Low","Cucu Mesa","blue oak",19,1,19,"md",2022-05-09,2.5325,0.866947472745292,1.06891954828181,0.0506333333333333,"2022-05-09","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",2015,"Low","Cucu Mesa","blue oak",17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2022-04-27,0.2954,0.1497,1.741,0.094,9.982,0.0149969945902625,3.59593626515007,66.6800267201069,4,NA,NA
"786",2015,"Low","Cucu Mesa","blue oak",17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2022-04-27,0.4924,0.2476,1.415,0.10775,16.392,0.0151049292337726,4.49414949689091,66.2035541195477,7,NA,NA
"787",2015,"Low","Cucu Mesa","blue oak",29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-07-19,0.54,0.31,2.42,0.11275,17.122,0.0181053615231865,4.28717803451418,55.2322580645161,6,NA,NA
"788",2015,"Low","Cucu Mesa","blue oak",17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-04-27,0.6276,0.3127,2.029,0.103,20.585,0.0151906728200146,6.17627392505734,65.8298688839143,8,NA,NA
"789",2015,"Low","Cucu Mesa","blue oak",29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2022-07-19,0.632,0.354,1.73,0.1295,20.363,0.0173844718361735,3.86502539458895,57.5225988700565,6,NA,NA
"790",2015,"Low","Cucu Mesa","blue oak",37,0,37,"pd",2022-09-15,1.84675,0.728144697177309,0.874059313298696,0.571,"2022-09-15","leaf",2,2022-09-12,0.5831,0.348,21.22,0.126,21.266,0.0163641493463745,4.26378057419028,61.1091954022989,8,0.0119154685703801,0.284765228833817
"791",2015,"Low","Cucu Mesa","blue oak",29,NA,30,"pd",2022-07-19,3.75,0.620666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",2015,"Low","Cucu Mesa","blue oak",15,NA,15,"pd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",2015,"Low","Cucu Mesa","blue oak",14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2022-04-04,0.619,0.298,2.26,0.09375,20.048,0.0148643256185156,7.26070226285526,67.2751677852349,8,NA,NA
"794",2015,"Low","Cucu Mesa","blue oak",37,0,37,"md",2022-09-15,4.4435,0.702747989276139,0.90196047213278,0.187066666666667,"2022-09-15","stem",1,2022-09-12,0.2967,0.165,11.09,0.06575,11.961,0.0137948332079258,8.8069616126168,72.4909090909091,5,0.00969429129926957,0.154644904201724
"795",2015,"Low","Cucu Mesa","blue oak",17,NA,18,"md",2022-04-27,2.731,0.9836867862969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",2015,"Low","Cucu Mesa","blue oak",29,NA,30,"md",2022-07-19,4.7,0.611616161616162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",2015,"Low","Cucu Mesa","blue oak",37,0,37,"md",2022-09-15,4.4435,0.702747989276139,0.90196047213278,0.187066666666667,"2022-09-15","stem",2,2022-09-12,0.5831,0.348,21.22,0.126,21.266,0.0163641493463745,4.26378057419028,61.1091954022989,8,0.0114998730493791,0.278408803924988
"798",2015,"Low","Cucu Mesa","blue oak",NA,0,22,NA,NA,NA,NA,0.848658341249233,0.251,"2022-05-27","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",2015,"Low","Cucu Mesa","blue oak",37,0,37,"pd",2022-09-15,1.84675,0.728144697177309,0.874059313298696,0.571,"2022-09-15","leaf",3,2022-09-12,0.3577,0.2085,16.99,0.0845,14.822,0.014066927540143,6.60759655896663,71.0887290167866,6,0.0102427586939326,0.192599146706035
"800",2015,"Low","Cucu Mesa","blue oak",37,0,37,"md",2022-09-15,4.4435,0.702747989276139,0.874059313298696,0.571,"2022-09-15","leaf",2,2022-09-12,0.5831,0.348,21.22,0.126,21.266,0.0163641493463745,4.26378057419028,61.1091954022989,8,0.0114998730493791,0.284765228833817
"801",2015,"Low","Cucu Mesa","blue oak",37,0,37,"md",2022-09-15,4.4435,0.702747989276139,0.874059313298696,0.571,"2022-09-15","leaf",1,2022-09-12,0.2967,0.165,11.09,0.06575,11.961,0.0137948332079258,8.8069616126168,72.4909090909091,5,0.00969429129926957,0.158797479497273
"802",2015,"Low","Cucu Mesa","blue oak",17,NA,18,"pd",2022-04-27,1.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",2015,"Low","Cucu Mesa","blue oak",21,NA,21,"md",2022-05-25,3.1685,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",2015,"Low","Cucu Mesa","blue oak",21,NA,21,"pd",2022-05-25,1.982,0.902601902601903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",2015,"Low","Cucu Mesa","blue oak",37,0,37,"md",2022-09-15,4.4435,0.702747989276139,0.874059313298696,0.571,"2022-09-15","leaf",3,2022-09-12,0.3577,0.2085,16.99,0.0845,14.822,0.014066927540143,6.60759655896663,71.0887290167866,6,0.00988550504412864,0.192599146706035
"806",2020,"Chamise","Chamise","blue oak",37,0,37,"md",2022-09-15,2.643,0.654434250764526,0.825454793116297,0.1744,"2022-09-12","stem",1,2022-09-12,0.2153,0.1265,8.8,0.1605,0.82,0.154268292682927,0.101324368618592,6.48221343873518,2,0.100958454538674,0.132884461441591
"807",2020,"Chamise","Chamise","blue oak",14,0,15,"md",2022-04-04,2.43333333333333,0.801378362377712,1.45208914095293,0.0371,"2022-04-14","stem",1,2022-04-04,0.529,0.259,1.34,NA,17.28,0.0149884259259259,NA,66.7181467181467,6,0.0120114002231381,0.151365579852701
"808",2020,"Chamise","Chamise","blue oak",14,0,15,"pd",2022-04-04,0.68625,1.0582889376371,1.45208914095293,0.0371,"2022-04-14","stem",3,2022-04-04,0.462,0.23,0.81,NA,15.827,0.0145321286409301,NA,68.8130434782609,7,0.0153791909810156,0.13673472731041
"809",2020,"Chamise","Chamise","blue oak",14,0,15,"md",2022-04-04,2.43333333333333,0.801378362377712,1.45208914095293,0.0371,"2022-04-14","stem",3,2022-04-04,0.462,0.23,0.81,NA,15.827,0.0145321286409301,NA,68.8130434782609,7,0.0116457334521308,0.13673472731041
"810",2020,"Chamise","Chamise","blue oak",13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-03-30,0.803,0.361,1.6,0.12475,28.882,0.0124991344089744,5.90739869013232,80.005540166205,7,NA,NA
"811",2020,"Chamise","Chamise","blue oak",NA,NA,NA,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",2020,"Chamise","Chamise","blue oak",14,1,15,"md",2022-04-04,2.43333333333333,0.801378362377712,1.09153720286259,0.10145,"2022-04-14","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",2020,"Chamise","Chamise","blue oak",14,0,15,"pd",2022-04-04,0.68625,1.0582889376371,1.45208914095293,0.0371,"2022-04-14","stem",2,2022-04-04,0.52,0.264,0.87,0.071,17.881,0.0147642749286953,11.2908134791755,67.7310606060606,5,0.015624868829271,0.153838162424012
"814",2020,"Chamise","Chamise","blue oak",37,0,37,"md",2022-09-15,2.643,0.654434250764526,0.825454793116297,0.1744,"2022-09-12","stem",1,2022-09-12,0.2153,0.1265,8.8,0.1605,0.82,0.154268292682927,0.101324368618592,6.48221343873518,3,0.100958454538674,0.132884461441591
"815",2020,"Chamise","Chamise","blue oak",14,0,15,"pd",2022-04-04,0.68625,1.0582889376371,1.45208914095293,0.0371,"2022-04-14","stem",1,2022-04-04,0.529,0.259,1.34,NA,17.28,0.0149884259259259,NA,66.7181467181467,6,0.0158620853500005,0.151365579852701
"816",2020,"Chamise","Chamise","blue oak",14,0,15,"pd",2022-04-04,0.68625,1.0582889376371,1.06664683130021,0.3585,"2022-04-14","leaf",1,2022-04-04,0.529,0.259,1.34,NA,17.28,0.0149884259259259,NA,66.7181467181467,6,0.0158620853500005,0.195376320362769
"817",2020,"Chamise","Chamise","blue oak",14,0,15,"md",2022-04-04,2.43333333333333,0.801378362377712,1.06664683130021,0.3585,"2022-04-14","leaf",2,2022-04-04,0.52,0.264,0.87,0.071,17.881,0.0147642749286953,11.2908134791755,67.7310606060606,5,0.0118317704640521,0.198399751000826
"818",2020,"Chamise","Chamise","blue oak",13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-03-30,0.803,0.361,1.6,0.12475,24.819,0.0145453080301382,5.07637033759415,68.7506925207756,7,NA,NA
"819",2020,"Chamise","Chamise","blue oak",NA,NA,NA,"pd",NA,NA,1.0582889376371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",2020,"Chamise","Chamise","blue oak",14,0,15,"md",2022-04-04,2.43333333333333,0.801378362377712,1.06664683130021,0.3585,"2022-04-14","leaf",1,2022-04-04,0.529,0.259,1.34,NA,17.28,0.0149884259259259,NA,66.7181467181467,6,0.0120114002231381,0.195376320362769
"821",2020,"Chamise","Chamise","blue oak",14,0,15,"md",2022-04-04,2.43333333333333,0.801378362377712,1.45208914095293,0.0371,"2022-04-14","stem",2,2022-04-04,0.52,0.264,0.87,0.071,17.881,0.0147642749286953,11.2908134791755,67.7310606060606,5,0.0118317704640521,0.153838162424012
"822",2020,"Chamise","Chamise","blue oak",37,0,37,"md",2022-09-15,2.643,0.654434250764526,0.773756172073196,0.116025,"2022-09-12","leaf",1,2022-09-12,0.3114,0.1853,12.75,0.14375,11.444,0.0161918909472212,1.76283745632656,61.7593092282785,2,0.0105965280205056,0.193210789311158
"823",2020,"Chamise","Chamise","blue oak",37,0,37,"pd",2022-09-15,2.10666666666667,0.689802517611734,0.825454793116297,0.1744,"2022-09-12","stem",1,2022-09-12,0.2153,0.1265,8.8,0.1605,0.82,0.154268292682927,0.101324368618592,6.48221343873518,2,0.106414656680347,0.132884461441591
"824",2020,"Chamise","Chamise","blue oak",37,0,37,"pd",2022-09-15,2.10666666666667,0.689802517611734,0.825454793116297,0.1744,"2022-09-12","stem",1,2022-09-12,0.2153,0.1265,8.8,0.1605,0.82,0.154268292682927,0.101324368618592,6.48221343873518,3,0.106414656680347,0.132884461441591
"825",2020,"Chamise","Chamise","blue oak",37,1,37,"md",2022-09-15,2.643,0.654434250764526,0.845390905838215,0.3422,"2022-09-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826",2020,"Chamise","Chamise","blue oak",14,1,15,"md",2022-04-04,2.43333333333333,0.801378362377712,1.12012987012987,0.414,"2022-04-14","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",2020,"Chamise","Chamise","blue oak",37,0,37,"md",2022-09-15,2.643,0.654434250764526,0.825454793116297,0.1744,"2022-09-12","stem",1,2022-09-12,0.3114,0.1853,12.75,0.14375,11.444,0.0161918909472212,1.76283745632656,61.7593092282785,3,0.0105965280205056,0.183328341613592
"828",2020,"Chamise","Chamise","blue oak",14,0,15,"pd",2022-04-04,0.68625,1.0582889376371,1.06664683130021,0.3585,"2022-04-14","leaf",3,2022-04-04,0.462,0.23,0.81,NA,15.827,0.0145321286409301,NA,68.8130434782609,7,0.0153791909810156,0.177380605457053
"829",2020,"Chamise","Chamise","blue oak",14,0,15,"md",2022-04-04,2.43333333333333,0.801378362377712,1.06664683130021,0.3585,"2022-04-14","leaf",3,2022-04-04,0.462,0.23,0.81,NA,15.827,0.0145321286409301,NA,68.8130434782609,7,0.0116457334521308,0.177380605457053
"830",2020,"Chamise","Chamise","blue oak",37,0,37,"md",2022-09-15,2.643,0.654434250764526,0.773756172073196,0.116025,"2022-09-12","leaf",1,2022-09-12,0.3114,0.1853,12.75,0.14375,11.444,0.0161918909472212,1.76283745632656,61.7593092282785,3,0.0105965280205056,0.193210789311158
"831",2020,"Chamise","Chamise","blue oak",11,0,11,"pd",2022-03-15,1.58275,1.09438585579682,1.39786856127886,0.787,"2022-03-15","leaf",1,2022-03-15,0.557,0.227,1.92,0.084,15.638,0.0145159227522701,7.05460600927171,68.8898678414097,7,0.0158860205439236,0.139703607669865
"832",2020,"Chamise","Chamise","blue oak",14,0,15,"pd",2022-04-04,0.68625,1.0582889376371,1.06664683130021,0.3585,"2022-04-14","leaf",2,2022-04-04,0.52,0.264,0.87,0.071,17.881,0.0147642749286953,11.2908134791755,67.7310606060606,5,0.015624868829271,0.198399751000826
"833",2020,"Chamise","Chamise","blue oak",29,NA,30,"md",2022-07-19,3.86666666666667,0.596783625730994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",2020,"Chamise","Chamise","blue oak",21,0,21,"pd",2022-05-25,1.775,0.885211562630918,1.00239005729794,0.596666666666667,"2022-05-25","leaf",1,2022-05-23,0.37,0.183,1.31,0.10625,12.116,0.0151039947177286,3.41626470843155,66.207650273224,4,0.0133702307660497,0.154379563818127
"835",2020,"Chamise","Chamise","blue oak",21,0,21,"pd",2022-05-25,1.775,0.885211562630918,1.00239005729794,0.596666666666667,"2022-05-25","leaf",2,2022-05-23,0.6399,0.311,1.05,0.10825,20.363,0.0152727987035309,5.53141290410469,65.475884244373,8,0.0135196580061,0.236791803220916
"836",2020,"Chamise","Chamise","blue oak",15,1,15,"pd",NA,NA,NA,1.12012987012987,0.414,"2022-04-14","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",2020,"Chamise","Chamise","blue oak",14,1,15,"pd",2022-04-04,0.68625,1.0582889376371,1.09153720286259,0.10145,"2022-04-14","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",2020,"Chamise","Chamise","blue oak",37,0,37,"md",2022-09-15,2.643,0.654434250764526,0.825454793116297,0.1744,"2022-09-12","stem",1,2022-09-12,0.3114,0.1853,12.75,0.14375,11.444,0.0161918909472212,1.76283745632656,61.7593092282785,2,0.0105965280205056,0.183328341613592
"839",2020,"Chamise","Chamise","blue oak",21,0,21,"pd",2022-05-25,1.775,0.885211562630918,1.23176691729323,0.0637,"2022-05-25","stem",2,2022-05-23,0.6399,0.311,1.05,0.10825,20.363,0.0152727987035309,5.53141290410469,65.475884244373,8,0.0135196580061,0.201585862721017
"840",2020,"Chamise","Chamise","blue oak",14,1,15,"pd",2022-04-04,0.68625,1.0582889376371,1.12012987012987,0.414,"2022-04-14","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",2020,"Chamise","Chamise","blue oak",37,0,37,"md",2022-09-15,2.643,0.654434250764526,0.773756172073196,0.116025,"2022-09-12","leaf",1,2022-09-12,0.2153,0.1265,8.8,0.1605,0.82,0.154268292682927,0.101324368618592,6.48221343873518,2,0.100958454538674,0.140515559819694
"842",2020,"Chamise","Chamise","blue oak",15,0,15,"md",2022-04-13,2.16666666666667,0.818538508992235,1.45208914095293,0.0371,"2022-04-14","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",2020,"Chamise","Chamise","blue oak",15,1,15,"md",2022-04-13,2.16666666666667,0.818538508992235,1.09153720286259,0.10145,"2022-04-14","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",2020,"Chamise","Chamise","blue oak",10,0,11,"pd",NA,NA,NA,1.39786856127886,0.787,"2022-03-15","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845",2020,"Chamise","Chamise","blue oak",11,0,11,"pd",2022-03-15,1.58275,1.09438585579682,1.39786856127886,0.787,"2022-03-15","leaf",4,2022-03-15,0.277,0.124,0.7,0.071,8.315,0.0149128081779916,5.25043980086931,67.0564516129032,3,0.0163203663402051,0.0814787841440131
"846",2020,"Chamise","Chamise","blue oak",13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2022-03-30,1.223,0.539,2.07,0.14475,36.227,0.0148784056090761,5.50358088504935,67.2115027829313,9,NA,NA
"847",2020,"Chamise","Chamise","blue oak",29,NA,30,"pd",2022-07-19,2.8575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",2020,"Chamise","Chamise","blue oak",15,1,15,"pd",NA,NA,NA,1.09153720286259,0.10145,"2022-04-14","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849",2020,"Chamise","Chamise","blue oak",37,0,37,"pd",2022-09-15,2.10666666666667,0.689802517611734,0.825454793116297,0.1744,"2022-09-12","stem",1,2022-09-12,0.3114,0.1853,12.75,0.14375,11.444,0.0161918909472212,1.76283745632656,61.7593092282785,3,0.0111692071402878,0.183328341613592
"850",2020,"Chamise","Chamise","blue oak",37,0,37,"pd",2022-09-15,2.10666666666667,0.689802517611734,0.825454793116297,0.1744,"2022-09-12","stem",1,2022-09-12,0.3114,0.1853,12.75,0.14375,11.444,0.0161918909472212,1.76283745632656,61.7593092282785,2,0.0111692071402878,0.183328341613592
"851",2020,"Chamise","Chamise","blue oak",37,1,37,"pd",2022-09-15,2.10666666666667,0.689802517611734,0.845390905838215,0.3422,"2022-09-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852",2020,"Chamise","Chamise","blue oak",37,0,37,"pd",2022-09-15,2.10666666666667,0.689802517611734,0.773756172073196,0.116025,"2022-09-12","leaf",1,2022-09-12,0.2153,0.1265,8.8,0.1605,0.82,0.154268292682927,0.101324368618592,6.48221343873518,2,0.106414656680347,0.140515559819694
"853",2020,"Chamise","Chamise","blue oak",21,0,21,"pd",2022-05-25,1.775,0.885211562630918,1.23176691729323,0.0637,"2022-05-25","stem",3,2022-05-23,0.644,0.311,2.69,0.13,19.433,0.0160037050378223,3.66018699302343,62.4855305466238,6,0.014166664744415,0.201585862721017
"854",2020,"Chamise","Chamise","blue oak",21,0,21,"pd",2022-05-25,1.775,0.885211562630918,1.23176691729323,0.0637,"2022-05-25","stem",1,2022-05-23,0.37,0.183,1.31,0.10625,12.116,0.0151039947177286,3.41626470843155,66.207650273224,4,0.0133702307660497,0.129349928785528
"855",2020,"Chamise","Chamise","blue oak",37,0,37,"md",2022-09-15,2.643,0.654434250764526,0.773756172073196,0.116025,"2022-09-12","leaf",1,2022-09-12,0.2153,0.1265,8.8,0.1605,0.82,0.154268292682927,0.101324368618592,6.48221343873518,3,0.100958454538674,0.140515559819694
"856",2020,"Chamise","Chamise","blue oak",10,0,11,"md",2022-03-08,2.17333333333333,1.12870514147688,1.39786856127886,0.787,"2022-03-15","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857",2020,"Chamise","Chamise","blue oak",15,0,15,"pd",NA,NA,NA,1.06664683130021,0.3585,"2022-04-14","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858",2020,"Chamise","Chamise","blue oak",21,0,21,"md",2022-05-23,2.9805,0.787974683544304,1.23176691729323,0.0637,"2022-05-25","stem",3,2022-05-23,0.644,0.311,2.69,0.13,19.433,0.0160037050378223,3.66018699302343,62.4855305466238,6,0.0126105144127144,0.201585862721017
"859",2020,"Chamise","Chamise","blue oak",21,0,21,"md",2022-05-23,2.9805,0.787974683544304,1.23176691729323,0.0637,"2022-05-25","stem",1,2022-05-23,0.37,0.183,1.31,0.10625,12.116,0.0151039947177286,3.41626470843155,66.207650273224,4,0.011901565457957,0.129349928785528
"860",2020,"Chamise","Chamise","blue oak",29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2022-07-19,0.354,0.208,1.07,0.1155,13.61,0.0152828802351212,3.24746354150889,65.4326923076923,3,NA,NA
"861",2020,"Chamise","Chamise","blue oak",29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2022-07-19,0.39,0.229,1.14,0.1045,13.975,0.016386404293381,4.07351540433458,61.0262008733624,5,NA,NA
"862",2020,"Chamise","Chamise","blue oak",15,1,15,"md",2022-04-13,2.16666666666667,0.818538508992235,1.12012987012987,0.414,"2022-04-14","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863",2020,"Chamise","Chamise","blue oak",11,0,11,"md",NA,NA,NA,1.39786856127886,0.787,"2022-03-15","leaf",4,2022-03-15,0.277,0.124,0.7,0.071,8.315,0.0149128081779916,5.25043980086931,67.0564516129032,3,NA,0.0814787841440131
"864",2020,"Chamise","Chamise","blue oak",11,0,11,"md",NA,NA,NA,1.39786856127886,0.787,"2022-03-15","leaf",2,2022-03-15,0.489,0.213,1.26,0.08525,14.565,0.0146240988671473,6.37928258926829,68.3802816901408,6,NA,0.132226803055179
"865",2020,"Chamise","Chamise","blue oak",21,0,21,"md",2022-05-23,2.9805,0.787974683544304,1.00239005729794,0.596666666666667,"2022-05-25","leaf",2,2022-05-23,0.6399,0.311,1.05,0.10825,20.363,0.0152727987035309,5.53141290410469,65.475884244373,8,0.0120345787252506,0.236791803220916
"866",2020,"Chamise","Chamise","blue oak",21,0,21,"md",2022-05-23,2.9805,0.787974683544304,1.00239005729794,0.596666666666667,"2022-05-25","leaf",3,2022-05-23,0.644,0.311,2.69,0.13,19.433,0.0160037050378223,3.66018699302343,62.4855305466238,6,0.0126105144127144,0.236791803220916
"867",2020,"Chamise","Chamise","blue oak",29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-07-19,0.533,0.313,1,0.08875,19.63,0.0159449821701477,7.93293148602301,62.7156549520767,5,NA,NA
