"","time","type","year","notes","tree","lfm_wet_per_dry_g","lfm_percent","lfm_wet_wt_g","lfm_dry_wt_g","date_lfm","week"
"806","md","stem",1,NA,2023,0.683729433272395,68.3729433272395,0.921,0.547,2022-04-27,17
"807","md","stem",1,NA,2086,0.851111111111111,85.1111111111111,0.9163,0.495,2022-04-27,17
"808","pd","leaf",0,NA,2090,1.21576047637598,121.576047637598,7.963,3.5938,2022-04-27,17
"809","pd","leaf",0,NA,2021,1.01518316195373,101.518316195373,5.017,2.4896,2022-04-27,17
"810","pd","leaf",0,NA,2086,1.21531081026141,121.531081026141,5.449,2.4597,2022-04-27,17
"811","pd","stem",0,NA,2021,-0.82124079915878,-82.124079915878,0.034,0.1902,2022-04-27,17
"812","pd","leaf",1,NA,2093,0.722458446076537,72.2458446076537,4.456,2.587,2022-04-27,17
"813","pd","leaf",0,"check",2023,0.936833909192662,93.6833909192661,3.98,2.0549,2022-04-27,17
"814","pd","stem",1,NA,2025,0.845289541918755,84.5289541918755,1.281,0.6942,2022-04-27,17
"815","pd","leaf",0,NA,2093,1.99189909204589,199.189909204589,5.503,1.8393,2022-04-27,17
"816","pd","stem",1,NA,2027,0.37123745819398,37.123745819398,1.107,0.8073,2022-04-27,17
"817","pd","stem",1,NA,2012,0.334059775840598,33.4059775840598,0.857,0.6424,2022-04-27,17
"818","pd","stem",0,NA,2012,0.209004299806087,20.9004299806087,1.434,1.1861,2022-04-27,17
"819","pd","stem",0,NA,2091,1.61646458200383,161.646458200383,0.41,0.1567,2022-04-27,17
"820","pd","stem",1,NA,2022,1.54807358556057,154.807358556057,1.4682,0.5762,2022-04-27,17
"821","pd","leaf",0,NA,2026,0.950504856850716,95.0504856850716,6.1043,3.1296,2022-04-27,17
"822","pd","leaf",0,NA,2022,0.645703336117526,64.5703336117526,6.699,4.0706,2022-04-27,17
"823","pd","stem",0,NA,2086,1.37102601156069,137.102601156069,1.3126,0.5536,2022-04-27,17
"824","pd","stem",0,NA,2006,5.43081452404318,543.081452404318,0.6553,0.1019,2022-04-27,17
"825","pd","stem",0,NA,2027,0.921364985163205,92.1364985163205,0.259,0.1348,2022-04-27,17
"826","pd","leaf",1,NA,2022,0.796025841217354,79.6025841217354,5.866,3.2661,2022-04-27,17
"827","pd","leaf",0,NA,2027,1.00714567317169,100.714567317169,4.0729,2.0292,2022-04-27,17
"828","pd","leaf",0,NA,2089,4.30588235294118,430.588235294118,0.6314,0.119,2022-04-27,17
"829","pd","stem",0,NA,2022,1.35875216637782,135.875216637782,0.5444,0.2308,2022-04-27,17
"830","pd","leaf",0,NA,2005,1.01789781223401,101.789781223401,8.7716,4.3469,2022-04-27,17
"831","pd","leaf",0,NA,2024,1.05661677448991,105.661677448991,5.3725,2.6123,2022-04-27,17
"832","pd","stem",1,NA,2026,0.345618345618346,34.5618345618346,0.9858,0.7326,2022-04-27,17
"833","pd","leaf",0,NA,2012,1.24268100592037,124.268100592037,4.129,1.8411,2022-04-27,17
"834","pd","stem",1,NA,2023,-0.366450683945284,-36.6450683945284,0.176,0.2778,2022-04-27,17
"835","pd","stem",0,NA,2024,0.0321852060982495,3.21852060982495,0.3656,0.3542,2022-04-27,17
"836","pd","stem",1,NA,2090,1.03972077475175,103.972077475175,2.0746,1.0171,2022-04-27,17
"837","pd","leaf",1,NA,2089,0.74450305971724,74.450305971724,4.1336,2.3695,2022-04-27,17
"838","pd","leaf",0,NA,2022,1.02665539337843,102.665539337843,4.5543,2.2472,2022-04-27,17
"839","pd","stem",1,NA,2091,0.35446381405177,35.446381405177,0.7692,0.5679,2022-04-27,17
"840","pd","stem",0,NA,2090,1.51151761517615,151.151761517615,0.7414,0.2952,2022-04-27,17
"841","pd","stem",0,NA,2022,2.09097578870139,209.097578870139,0.4213,0.1363,2022-04-27,17
"842","pd","stem",1,NA,2005,1.45753995830438,145.753995830438,1.7682,0.7195,2022-04-27,17
"843","pd","stem",0,NA,2026,1.35141987829615,135.141987829615,0.9274,0.3944,2022-04-27,17
"844","pd","leaf",0,NA,2030,1.04817292500084,104.817292500084,6.0927,2.9747,2022-04-27,17
"845","pd","leaf",1,NA,2091,0.952498240675581,95.2498240675581,3.3294,1.7052,2022-04-27,17
"846","pd","stem",1,NA,2022,1.20353553698995,120.353553698995,1.8199,0.8259,2022-04-27,17
"847","pd","stem",1,NA,2006,-0.0979739106300305,-9.79739106300305,0.325,0.3603,2022-04-27,17
"848","pd","leaf",0,NA,2025,1.04870894144063,104.870894144063,5.6571,2.7613,2022-04-27,17
"849","pd","stem",1,NA,2086,24.918114734587,2491.8114734587,10.8882,0.4201,2022-04-27,17
"850","pd","stem",1,NA,2024,1.70051833365329,170.051833365329,1.4067,0.5209,2022-04-27,17
"851","pd","stem",1,NA,2021,0.937715820437396,93.7715820437396,1.5151,0.7819,2022-04-27,17
"852","pd","leaf",1,NA,2030,3.22413599640934,322.413599640934,7.5291,1.7824,2022-04-27,17
"853","pd","leaf",1,NA,2023,0.947045648464164,94.7045648464164,3.6511,1.8752,2022-04-27,17
"854","pd","leaf",0,NA,2013,1.24364032104476,124.364032104476,11.5451,5.1457,2022-04-27,17
"855","pd","leaf",0,NA,2091,1.74036307909938,174.036307909938,4.6493,1.6966,2022-04-27,17
"856","pd","leaf",0,NA,2006,1.15962397617275,115.962397617275,4.6406,2.1488,2022-04-27,17
"857","pd","stem",1,NA,2030,0.67629179331307,67.629179331307,1.3236,0.7896,2022-04-27,17
"858","pd","stem",1,NA,2093,0.837978780794821,83.7978780794821,1.0221,0.5561,2022-04-27,17
"859","pd","stem",1,NA,2089,0.731277533039648,73.1277533039648,0.9825,0.5675,2022-04-27,17
"860","pd","stem",0,NA,2025,0.767932489451477,76.7932489451477,0.419,0.237,2022-04-27,17
"861","pd","stem",0,"check, switched?",2023,0.389809699201964,38.9809699201964,0.2264,0.1629,2022-04-27,17
"862","pd","stem",1,NA,2013,0.904093812166265,90.4093812166265,3.6372,1.9102,2022-04-27,17
"863","pd","stem",0,NA,2093,1.04202483285578,104.202483285578,0.4276,0.2094,2022-04-27,17
"864","pd","stem",0,NA,2089,1.48796498905908,148.796498905908,0.1137,0.0457,2022-04-27,17
"865","pd","stem",0,NA,2030,0.933770184881816,93.3770184881816,0.8263,0.4273,2022-04-27,17
"866","pd","stem",0,NA,2013,1.19353228865156,119.353228865156,2.1977,1.0019,2022-04-27,17
"867","pd","stem",0,NA,2005,0.943109987357775,94.3109987357775,0.7685,0.3955,2022-04-27,17
"868","md","leaf",0,NA,30,3.19190554511278,319.190554511278,7.1363,1.7024,2022-05-03,18
"869","md","leaf",0,NA,30,3.87445958518032,387.445958518032,8.9071,1.8273,2022-05-03,18
"870","md","stem",0,NA,11,4.01873935264054,401.873935264054,1.1784,0.2348,2022-05-03,18
"871","md","leaf",0,NA,40,2.13357786947883,213.357786947883,4.1006,1.3086,2022-05-03,18
"872","md","leaf",0,NA,40,1.80066183422628,180.066183422628,3.5546,1.2692,2022-05-03,18
"873","md","stem",0,NA,11,4.95994475138121,495.994475138121,0.4315,0.0724,2022-05-03,18
"874","md","leaf",0,NA,40,2.38087359364659,238.087359364659,5.1085,1.511,2022-05-03,18
"875","md","stem",0,NA,11,4.19540229885057,419.540229885057,0.7684,0.1479,2022-05-03,18
"876","md","leaf",0,NA,30,4.27838730998017,427.838730998017,7.9862,1.513,2022-05-03,18
"877","md","stem",0,NA,11,4.02786885245902,402.786885245902,0.6134,0.122,2022-05-03,18
"878","md","leaf",0,NA,30,2.82668938944873,282.668938944873,5.1645,1.3496,2022-05-03,18
"879","md","stem",0,NA,30,3.77239488117002,377.239488117002,2.0884,0.4376,2022-05-03,18
"880","md","stem",0,NA,30,3.35960676095205,335.960676095205,2.5277,0.5798,2022-05-03,18
"881","md","leaf",0,NA,11,1.47592328096307,147.592328096307,2.4269,0.9802,2022-05-03,18
"882","md","leaf",0,NA,11,1.68452852614897,168.452852614897,2.7103,1.0096,2022-05-03,18
"883","md","leaf",0,NA,11,1.71156219997257,171.156219997257,1.977,0.7291,2022-05-03,18
"884","md","stem",0,NA,30,2.80150801131009,280.150801131009,2.0167,0.5305,2022-05-03,18
"885","md","stem",0,NA,40,1.96103896103896,196.103896103896,0.9804,0.3311,2022-05-03,18
"886","md","stem",0,NA,40,2.23518915060671,223.518915060671,0.9065,0.2802,2022-05-03,18
"887","md","stem",0,NA,40,2.17402431222009,217.402431222009,0.9922,0.3126,2022-05-03,18
"888","md","stem",0,NA,30,4.54128440366973,454.128440366973,1.9328,0.3488,2022-05-03,18
"889","md","leaf",0,NA,11,2.12139432224675,212.139432224675,4.1012,1.3139,2022-05-03,18
"890","md","leaf",0,NA,30,2.22964739745742,222.964739745742,6.7322,2.0845,2022-05-10,19
"891","md","leaf",0,NA,11,1.62260994263862,162.260994263862,3.2919,1.2552,2022-05-10,19
"892","md","leaf",0,NA,40,1.93517329910141,193.517329910141,4.573,1.558,2022-05-10,19
"893","md","leaf",0,NA,11,1.28395178893423,128.395178893423,2.4066,1.0537,2022-05-10,19
"894","md","leaf",0,NA,40,2.09516041326808,209.516041326808,5.1228,1.6551,2022-05-10,19
"895","md","leaf",0,NA,30,3.30837855237745,330.837855237745,9.369,2.1746,2022-05-10,19
"896","md","leaf",0,NA,11,1.94926614066344,194.926614066344,3.4763,1.1787,2022-05-10,19
"897","md","leaf",0,NA,30,2.36634373878723,236.634373878723,4.691,1.3935,2022-05-10,19
"898","md","leaf",0,NA,30,2.70017195560419,270.017195560419,9.468,2.5588,2022-05-10,19
"899","md","stem",0,NA,30,2.75236966824645,275.236966824645,1.9002,0.5064,2022-05-10,19
"900","md","stem",0,NA,11,1.95956999298902,195.956999298902,1.2664,0.4279,2022-05-10,19
"901","md","leaf",0,NA,40,1.94152844050595,194.152844050595,3.8837,1.3203,2022-05-10,19
"902","md","leaf",0,NA,11,1.46401848591549,146.401848591549,2.2393,0.9088,2022-05-10,19
"903","md","stem",0,NA,40,2.13516136859985,213.516136859985,1.292,0.4121,2022-05-10,19
"904","md","stem",0,NA,30,1.39253628196268,139.253628196268,0.6924,0.2894,2022-05-10,19
"905","md","stem",0,NA,40,1.89461077844311,189.461077844311,0.9668,0.334,2022-05-10,19
"906","md","stem",0,NA,30,3.30495914877446,330.495914877446,2.2657,0.5263,2022-05-10,19
"907","md","stem",0,NA,30,1.86548360877811,186.548360877811,2.1153,0.7382,2022-05-10,19
"908","md","stem",0,NA,30,3.36933797909408,336.933797909408,2.3826,0.5453,2022-05-10,19
"909","md","stem",0,NA,11,1.17296996662959,117.296996662959,0.7814,0.3596,2022-05-10,19
"910","md","stem",0,NA,40,7.57389162561576,757.389162561576,1.0443,0.1218,2022-05-10,19
"911","md","stem",0,NA,11,1.51488833746898,151.488833746898,0.8108,0.3224,2022-05-10,19
"912","md","leaf",0,"check",30,2.8022944747402,280.22944747402,7.3909,1.9438,2022-05-17,20
"913","md","leaf",0,NA,40,1.38888522209755,138.888522209755,3.6194,1.5151,2022-05-17,20
"914","md","stem",0,"check",40,2.05381387311775,205.381387311775,4.9484,1.6204,2022-05-17,20
"915","md","leaf",0,NA,11,1.90200529701097,190.200529701097,2.301,0.7929,2022-05-17,20
"916","md","stem",0,NA,40,1.56188262638001,156.188262638001,0.8818,0.3442,2022-05-17,20
"917","md","stem",0,NA,11,1.25424340917299,125.424340917299,0.6242,0.2769,2022-05-17,20
"918","md","stem",0,NA,11,1.04991948470209,104.991948470209,0.7638,0.3726,2022-05-17,20
"919","md","leaf",0,NA,11,1.76039458666232,176.039458666232,3.3859,1.2266,2022-05-17,20
"920","md","stem",0,NA,30,2.74895467469476,274.895467469476,2.2415,0.5979,2022-05-17,20
"921","md","stem",0,NA,11,1.66883116883117,166.883116883117,1.1097,0.4158,2022-05-17,20
"922","md","stem",0,NA,40,1.46560364464692,146.560364464692,0.5412,0.2195,2022-05-17,20
"923","md","leaf",0,NA,40,1.63147928994083,163.147928994083,2.2236,0.845,2022-05-17,20
"924","md","leaf",0,NA,30,2.30540784589144,230.540784589144,6.589,1.9934,2022-05-17,20
"925","md","leaf",0,NA,30,2.91420001578657,291.420001578657,9.9178,2.5338,2022-05-17,20
"926","md","leaf",0,NA,30,3.06324128984433,306.324128984433,8.7701,2.1584,2022-05-17,20
"927","md","stem",0,NA,11,1.29191033138402,129.191033138402,0.4703,0.2052,2022-05-17,20
"928","md","leaf",0,NA,11,1.5625,156.25,2.3657,0.9232,2022-05-17,20
"929","md","stem",0,NA,30,4.2044433349975,420.44433349975,2.0849,0.4006,2022-05-17,20
"930","md","stem",0,NA,40,1.77265542676502,177.265542676502,1.0525,0.3796,2022-05-17,20
"931","md","stem",0,NA,30,2.77697024755848,277.697024755848,1.663,0.4403,2022-05-17,20
"932","md","stem",0,NA,30,2.3786652514263,237.86652514263,2.5465,0.7537,2022-05-17,20
"933","md","leaf",0,NA,11,1.36776895558852,136.776895558852,2.7137,1.1461,2022-05-17,20
"934","pd","leaf",1,NA,2352,0.840474150242788,84.0474150242788,1.2887,0.7002,2022-05-23,21
"935","pd","leaf",0,NA,2331,1.02691924227318,102.691924227318,0.4066,0.2006,2022-05-23,21
"936","pd","leaf",0,NA,2375,0.987134360966137,98.7134360966137,1.6372,0.8239,2022-05-23,21
"937","pd","leaf",0,NA,2347,1.10489236790607,110.489236790607,1.6134,0.7665,2022-05-23,21
"938","pd","leaf",0,NA,2384,1.05163043478261,105.163043478261,1.208,0.5888,2022-05-23,21
"939","pd","stem",0,"check",2380,1.41255006675567,141.255006675567,0.3614,0.1498,2022-05-23,21
"940","pd","leaf",0,NA,2379,1.70981459431876,170.981459431876,1.5931,0.5879,2022-05-23,21
"941","pd","leaf",0,NA,2381,1.08886686488272,108.886686488272,1.8969,0.9081,2022-05-23,21
"942","pd","leaf",0,NA,2367,1.08585209003215,108.585209003215,0.6487,0.311,2022-05-23,21
"943","pd","leaf",0,NA,2380,0.842567707256564,84.2567707256564,1.7825,0.9674,2022-05-23,21
"944","pd","leaf",1,NA,2376,0.33879474806419,33.879474806419,1.193,0.8911,2022-05-23,21
"945","pd","stem",0,NA,2377,42,4200,0.0129,3e-04,2022-05-23,21
"946","pd","leaf",1,NA,2354,0.24615,24.615,2.4923,2,2022-05-23,21
"947","pd","stem",1,"check",2382,3.55764513491415,355.764513491415,0.5574,0.1223,2022-05-23,21
"948","pd","leaf",0,NA,2369,1.36871633752244,136.871633752244,2.111,0.8912,2022-05-23,21
"949","pd","leaf",0,NA,2370,0.992350691379818,99.2350691379818,2.0316,1.0197,2022-05-23,21
"950","pd","stem",1,NA,2383,5.60800842992624,560.800842992624,0.6271,0.0949,2022-05-23,21
"951","pd","stem",1,NA,2352,2.73127753303965,273.127753303965,0.2541,0.0681,2022-05-23,21
"952","pd","stem",1,NA,2009,0.818429237947123,81.8429237947123,0.4677,0.2572,2022-05-23,21
"953","pd","stem",0,NA,2384,0.194106090373281,19.4106090373281,0.3039,0.2545,2022-05-23,21
"954","pd","stem",1,NA,2343,0.685402684563758,68.5402684563758,0.2009,0.1192,2022-05-23,21
"955","pd","leaf",0,NA,2365,1.66305890702626,166.305890702626,1.5009,0.5636,2022-05-23,21
"956","pd","stem",0,NA,2369,5.83658536585366,583.658536585366,0.5606,0.082,2022-05-23,21
"957","pd","leaf",1,NA,2331,0.772361571225745,77.2361571225745,1.1235,0.6339,2022-05-23,21
"958","pd","stem",0,NA,2343,0.631369426751592,63.1369426751592,0.2049,0.1256,2022-05-23,21
"959","pd","stem",0,NA,2382,0.949529512403764,94.9529512403764,0.2279,0.1169,2022-05-23,21
"960","pd","leaf",1,NA,2380,1.73551769331586,173.551769331586,1.0436,0.3815,2022-05-23,21
"961","pd","leaf",0,NA,2382,0.982996528086887,98.2996528086887,2.2275,1.1233,2022-05-23,21
"962","pd","leaf",0,NA,2377,1.62121955206801,162.121955206801,1.6034,0.6117,2022-05-23,21
"963","pd","leaf",0,NA,2346,0.914587458745875,91.4587458745875,1.4503,0.7575,2022-05-23,21
"964","pd","stem",1,NA,2369,0.817802917534981,81.7802917534981,0.6106,0.3359,2022-05-23,21
"965","pd","leaf",0,NA,2371,1.31180312201338,131.180312201338,2.9027,1.2556,2022-05-23,21
"966","pd","stem",1,NA,2360,0.335919479974838,33.5919479974838,0.6371,0.4769,2022-05-23,21
"967","pd","leaf",0,NA,2372,0.883221669908508,88.3221669908508,2.6141,1.3881,2022-05-23,21
"968","pd","leaf",0,NA,2009,0.36189111747851,36.189111747851,0.9506,0.698,2022-05-23,21
"969","pd","leaf",0,NA,2345,1.1323155216285,113.23155216285,0.419,0.1965,2022-05-23,21
"970","pd","stem",1,NA,2377,1.02748962655602,102.748962655602,0.3909,0.1928,2022-05-23,21
"971","pd","leaf",0,NA,2343,0.622636519899511,62.2636519899511,1.2272,0.7563,2022-05-23,21
"972","pd","stem",0,NA,2009,7.21456953642384,721.456953642384,0.6202,0.0755,2022-05-23,21
"973","pd","stem",0,NA,2383,0.137553861451773,13.7553861451773,0.3432,0.3017,2022-05-23,21
"974","pd","leaf",0,NA,2383,0.245155855096883,24.5155855096883,0.5912,0.4748,2022-05-23,21
"975","pd","leaf",0,NA,2301,0.696151249155975,69.6151249155975,2.0096,1.1848,2022-05-23,21
"976","pd","stem",1,NA,2380,-0.580141129032258,-58.0141129032258,0.0833,0.1984,2022-05-23,21
"977","pd","leaf",1,NA,2377,0.298003237992445,29.8003237992445,1.2026,0.9265,2022-05-23,21
"978","pd","leaf",1,NA,2345,0.812320092112838,81.2320092112838,0.9444,0.5211,2022-05-23,21
"979","pd","stem",1,NA,2384,1.04282868525896,104.282868525896,0.4102,0.2008,2022-05-23,21
"980","pd","stem",0,NA,2331,0.577464788732394,57.7464788732394,0.0896,0.0568,2022-05-23,21
"981","pd","stem",0,NA,2372,0.95632183908046,95.632183908046,0.3404,0.174,2022-05-23,21
"982","pd","stem",1,NA,2375,0.69988986784141,69.988986784141,0.3087,0.1816,2022-05-23,21
"983","pd","stem",1,NA,2360,0.512211668928087,51.2211668928087,0.2229,0.1474,2022-05-23,21
"984","pd","stem",1,NA,2381,0.696544276457883,69.6544276457883,0.1571,0.0926,2022-05-23,21
"985","pd","stem",1,NA,2367,0.556497175141243,55.6497175141243,0.1653,0.1062,2022-05-23,21
"986","pd","stem",1,NA,2370,0.68315391329648,68.315391329648,0.5785,0.3437,2022-05-23,21
"987","pd","stem",0,NA,2381,0.774340309372157,77.4340309372157,0.195,0.1099,2022-05-23,21
"988","pd","stem",1,NA,2354,0.644186046511628,64.4186046511628,0.2828,0.172,2022-05-23,21
"989","pd","stem",0,NA,2347,0.810606060606061,81.0606060606061,0.2151,0.1188,2022-05-23,21
"990","pd","stem",0,NA,2379,0.504178272980501,50.4178272980501,0.054,0.0359,2022-05-23,21
"991","pd","stem",1,NA,2372,0.598928974069899,59.8928974069899,0.5673,0.3548,2022-05-23,21
"992","pd","stem",1,NA,2301,0.634510869565218,63.4510869565217,0.2406,0.1472,2022-05-23,21
"993","pd","stem",0,NA,2365,0.634426229508197,63.4426229508197,0.0997,0.061,2022-05-23,21
"994","pd","stem",0,NA,2360,0.648249027237354,64.8249027237354,0.2118,0.1285,2022-05-23,21
"995","pd","stem",1,NA,2347,0.665085388994307,66.5085388994307,0.5265,0.3162,2022-05-23,21
"996","pd","stem",0,NA,2345,1.275,127.5,0.0182,0.008,2022-05-23,21
"997","pd","stem",1,NA,2379,0.59041394335512,59.041394335512,0.219,0.1377,2022-05-23,21
"998","pd","stem",0,NA,2367,0.49433962264151,49.433962264151,0.0396,0.0265,2022-05-23,21
"999","pd","stem",0,NA,2346,0.490939044481054,49.0939044481054,0.0905,0.0607,2022-05-23,21
"1000","pd","stem",1,NA,2365,0.626227614095898,62.6227614095898,0.2815,0.1731,2022-05-23,21
"1001","pd","stem",0,NA,2371,0.819043107531975,81.9043107531975,0.384,0.2111,2022-05-23,21
"1002","pd","stem",1,NA,2377,0.621212121212121,62.1212121212121,0.214,0.132,2022-05-23,21
"1003","pd","stem",1,NA,2331,0.610922946655377,61.0922946655377,0.3805,0.2362,2022-05-23,21
"1004","pd","stem",1,NA,2346,0.595573440643863,59.5573440643863,0.5551,0.3479,2022-05-23,21
"1005","pd","stem",0,NA,2370,0.709750566893424,70.9750566893424,0.1508,0.0882,2022-05-23,21
"1006","pd","stem",1,NA,2345,-0.792325254654022,-79.2325254654022,0.2365,1.1388,2022-05-23,21
"1007","pd","stem",0,NA,2375,0.771428571428572,77.1428571428572,0.1922,0.1085,2022-05-23,21
"1008","pd","stem",1,NA,2376,0.521541950113379,52.1541950113379,0.2013,0.1323,2022-05-23,21
"1009","pd","stem",1,NA,2371,0.705078958600085,70.5078958600085,0.3995,0.2343,2022-05-23,21
"1010","md","leaf",0,NA,2029,0.69527442254715,69.527442254715,0.8,0.4719,2022-05-23,21
"1011","md","stem",0,NA,2020,0.806981519507187,80.6981519507187,0.44,0.2435,2022-05-23,21
"1012","md","leaf",1,NA,2301,0.584203018244613,58.4203018244613,4.22,2.6638,2022-05-23,21
"1013","md","leaf",0,NA,2347,0.847755367599219,84.7755367599219,1.42,0.7685,2022-05-23,21
"1014","md","stem",1,NA,2331,0.44251166737378,44.251166737378,0.34,0.2357,2022-05-23,21
"1015","md","stem",0,NA,2347,0.616161616161616,61.6161616161616,0.08,0.0495,2022-05-23,21
"1016","md","leaf",0,NA,2030,0.737012987012987,73.7012987012987,2.14,1.232,2022-05-23,21
"1017","md","stem",0,NA,2030,0.671309192200557,67.1309192200557,0.12,0.0718,2022-05-23,21
"1018","md","stem",1,NA,2029,0.616994292961319,61.6994292961319,1.02,0.6308,2022-05-23,21
"1019","md","leaf",0,NA,2011,0.718262886971652,71.8262886971652,2.37,1.3793,2022-05-23,21
"1020","md","leaf",1,NA,2030,0.601307189542484,60.1307189542484,0.49,0.306,2022-05-23,21
"1021","md","stem",1,NA,2020,0.731301939058172,73.1301939058172,0.75,0.4332,2022-05-23,21
"1022","md","leaf",0,NA,2384,0.732066217044758,73.2066217044758,2.26,1.3048,2022-05-23,21
"1023","md","stem",0,NA,2384,0.652892561983471,65.2892561983471,0.22,0.1331,2022-05-23,21
"1024","md","stem",0,NA,2028,0.692524682651622,69.2524682651622,0.36,0.2127,2022-05-23,21
"1025","md","stem",0,NA,2021,0.656626506024096,65.6626506024096,0.11,0.0664,2022-05-23,21
"1026","md","stem",1,NA,2384,0.604124892580922,60.4124892580922,0.56,0.3491,2022-05-23,21
"1027","md","stem",0,NA,2029,0.739130434782609,73.9130434782609,0.04,0.023,2022-05-23,21
"1028","md","leaf",1,NA,2380,0.54987732631201,54.987732631201,2.59,1.6711,2022-05-23,21
"1029","md","stem",1,NA,2021,0.614601614601615,61.4601614601615,0.46,0.2849,2022-05-23,21
"1030","md","leaf",0,NA,2372,0.704167221408601,70.4167221408601,1.28,0.7511,2022-05-23,21
"1031","md","leaf",0,NA,2028,0.696586074504514,69.6586074504514,3.27,1.9274,2022-05-23,21
"1032","md","stem",1,NA,2371,0.596009975062344,59.6009975062344,0.32,0.2005,2022-05-23,21
"1033","md","stem",1,NA,2011,0.631617113850616,63.1617113850617,0.45,0.2758,2022-05-23,21
"1034","md","stem",1,NA,2025,0.564945226917058,56.4945226917058,0.1,0.0639,2022-05-23,21
