"","week","tree","plot","site","species","time","date_wp","mpa_mean","lwc_mean","mean_swc_per_dry_g_y0","mean_swc_g_y0","date_rwc","branch","year","lwm_g","ldm_g","l_cm","d_cm","area_cm2","lma_g_cm2","alas_cm2_per_mm2","sla_cm_g","leaf_count","lwa_g_cm2"
"600",14,"2008","High","Cucu Mesa","blue oak","pd",2022-04-04,0.6765,0.933194154488518,NA,NA,NA,1,0,0.737,0.384,1.76,0.08325,26.426,0.0145311435707258,12.1370481144826,68.8177083333333,6,0.0135603782382347
"601",14,"2008","High","Cucu Mesa","blue oak","pd",2022-04-04,0.6765,0.933194154488518,NA,NA,NA,2,0,0.942,0.48,1.43,0.09725,30.991,0.0154883675905908,10.4305329018147,64.5645833333333,7,0.0144536540981087
"602",14,"2008","High","Cucu Mesa","blue oak","md",2022-04-04,1.88333333333333,0.809241286132183,NA,NA,NA,3,0,0.678,0.357,1.55,0.08,24.088,0.0148206575888409,11.9803883412424,67.4733893557423,6,0.0119934880085183
"603",14,"2008","High","Cucu Mesa","blue oak","md",2022-04-04,1.88333333333333,0.809241286132183,NA,NA,NA,1,0,0.737,0.384,1.76,0.08325,26.426,0.0145311435707258,12.1370481144826,68.8177083333333,6,0.0117592013121455
"604",14,"2008","High","Cucu Mesa","blue oak","md",2022-04-04,1.88333333333333,0.809241286132183,NA,NA,NA,2,0,0.942,0.48,1.43,0.09725,30.991,0.0154883675905908,10.4305329018147,64.5645833333333,7,0.0125338265090977
"605",14,"2009","Hobbiton","LL","blue oak","md",2022-04-06,2.95,1.03923839041632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",14,"2009","Hobbiton","LL","blue oak","pd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",14,"2011","Weathertop","LL","blue oak","md",2022-04-06,3.15,0.853571428571428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",14,"2011","Weathertop","LL","blue oak","pd",2022-04-04,0.856333333333333,0.973965002134016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",14,"2012","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.505,1.67787916741218,NA,NA,NA,2,0,0.342,0.126,1.3,0.06575,13.729,0.00917765314298201,10.1087514404829,108.960317460317,7,0.0153989930143444
"610",14,"2012","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.505,1.67787916741218,NA,NA,NA,1,0,0.355,0.141,0.5,NA,13.289,0.0106102791782677,NA,94.2482269503546,4,0.0178027663936426
"611",14,"2012","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.505,1.67787916741218,NA,NA,NA,3,0,0.131,0.048,0.92,NA,5.928,0.00809716599190283,NA,123.5,5,0.0135860661328921
"612",14,"2012","Low","Cucu Mesa","blue oak","md",NA,NA,NA,NA,NA,NA,2,0,0.342,0.126,1.3,0.06575,13.729,0.00917765314298201,10.1087514404829,108.960317460317,7,NA
"613",14,"2012","Low","Cucu Mesa","blue oak","md",NA,NA,NA,NA,NA,NA,1,0,0.355,0.141,0.5,NA,13.289,0.0106102791782677,NA,94.2482269503546,4,NA
"614",14,"2012","Low","Cucu Mesa","blue oak","md",NA,NA,NA,NA,NA,NA,3,0,0.131,0.048,0.92,NA,5.928,0.00809716599190283,NA,123.5,5,NA
"615",14,"2013","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.7244,1.56633183235192,NA,NA,NA,1,0,0.536,0.177,4.25,0.09775,21.807,0.00811665978814142,7.26461358888016,123.203389830508,10,0.0127133825985367
"616",14,"2013","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.7244,1.56633183235192,NA,NA,NA,3,0,0.658,0.209,3.86,0.108,24.131,0.0086610583896233,6.58533595979171,115.459330143541,12,0.0135660914575256
"617",14,"2013","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.7244,1.56633183235192,NA,NA,NA,2,0,0.34,0.126,0.58,NA,13.067,0.00964261115787863,NA,103.706349206349,4,0.0151035288035771
"618",14,"2013","Low","Cucu Mesa","blue oak","md",2022-04-04,1.6,1.29703712607908,NA,NA,NA,1,0,0.536,0.177,4.25,0.09775,21.807,0.00811665978814142,7.26461358888016,123.203389830508,10,0.0105276090849726
"619",14,"2013","Low","Cucu Mesa","blue oak","md",2022-04-04,1.6,1.29703712607908,NA,NA,NA,3,0,0.658,0.209,3.86,0.108,24.131,0.0086610583896233,6.58533595979171,115.459330143541,12,0.0112337142824801
"620",14,"2013","Low","Cucu Mesa","blue oak","md",2022-04-04,1.6,1.29703712607908,NA,NA,NA,2,0,0.34,0.126,0.58,NA,13.067,0.00964261115787863,NA,103.706349206349,4,0.012506824664113
"621",14,"2014","Low","Cucu Mesa","blue oak","md",2022-04-04,2.46666666666667,1.28807692307692,NA,NA,NA,1,0,0.834,0.344,3.73,0.12575,29.365,0.0117146262557466,5.9110433591134,85.3633720930233,7,0.0150893397424982
"622",14,"2014","Low","Cucu Mesa","blue oak","md",2022-04-04,2.46666666666667,1.28807692307692,NA,NA,NA,2,0,0.698,0.301,2.92,0.1,26.01,0.0115724721261053,8.2792401396404,86.4119601328904,7,0.0149062342885872
"623",14,"2014","Low","Cucu Mesa","blue oak","md",2022-04-04,2.46666666666667,1.28807692307692,NA,NA,NA,3,0,0.734,0.304,2.58,0.104,26.735,0.0113708621657004,7.86798706279923,87.9440789473684,7,0.0146465451511272
"624",14,"2014","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.787,1.3767539498398,NA,NA,NA,1,0,0.834,0.344,3.73,0.12575,29.365,0.0117146262557466,5.9110433591134,85.3633720930233,7,0.0161281579684962
"625",14,"2014","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.787,1.3767539498398,NA,NA,NA,2,0,0.698,0.301,2.92,0.1,26.01,0.0115724721261053,8.2792401396404,86.4119601328904,7,0.0159324467090265
"626",14,"2014","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.787,1.3767539498398,NA,NA,NA,3,0,0.734,0.304,2.58,0.104,26.735,0.0113708621657004,7.86798706279923,87.9440789473684,7,0.015654879399712
"627",14,"2015","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.617666666666667,1.24515269025691,NA,NA,NA,3,0,0.615,0.302,2.65,0.0985,20.566,0.0146844306136342,6.74726080986971,68.0993377483444,9,0.0182843582834576
"628",14,"2015","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.617666666666667,1.24515269025691,NA,NA,NA,2,0,0.619,0.298,2.26,0.09375,20.048,0.0148643256185156,7.26070226285526,67.2751677852349,8,0.0185083550327494
"629",14,"2015","Low","Cucu Mesa","blue oak","pd",2022-04-04,0.617666666666667,1.24515269025691,NA,NA,NA,1,0,0.867,0.417,5.98,0.12125,27.126,0.015372705153727,5.87316754434878,65.0503597122302,11,0.0191413651786894
"630",14,"2015","Low","Cucu Mesa","blue oak","md",NA,NA,NA,NA,NA,NA,3,0,0.615,0.302,2.65,0.0985,20.566,0.0146844306136342,6.74726080986971,68.0993377483444,9,NA
"631",14,"2015","Low","Cucu Mesa","blue oak","md",NA,NA,NA,NA,NA,NA,2,0,0.619,0.298,2.26,0.09375,20.048,0.0148643256185156,7.26070226285526,67.2751677852349,8,NA
"632",14,"2015","Low","Cucu Mesa","blue oak","md",NA,NA,NA,NA,NA,NA,1,0,0.867,0.417,5.98,0.12125,27.126,0.015372705153727,5.87316754434878,65.0503597122302,11,NA
"633",14,"2020","Chamise","Chamise","blue oak","pd",2022-04-04,0.68625,1.0582889376371,NA,NA,NA,1,0,0.529,0.259,1.34,NA,17.28,0.0149884259259259,NA,66.7181467181467,6,0.0158620853500005
"634",14,"2020","Chamise","Chamise","blue oak","pd",2022-04-04,0.68625,1.0582889376371,NA,NA,NA,2,0,0.52,0.264,0.87,0.071,17.881,0.0147642749286953,11.2908134791755,67.7310606060606,5,0.015624868829271
"635",14,"2020","Chamise","Chamise","blue oak","pd",2022-04-04,0.68625,1.0582889376371,NA,NA,NA,3,0,0.462,0.23,0.81,NA,15.827,0.0145321286409301,NA,68.8130434782609,7,0.0153791909810156
"636",14,"2020","Chamise","Chamise","blue oak","md",2022-04-04,2.43333333333333,0.801378362377712,NA,NA,NA,1,0,0.529,0.259,1.34,NA,17.28,0.0149884259259259,NA,66.7181467181467,6,0.0120114002231381
"637",14,"2020","Chamise","Chamise","blue oak","md",2022-04-04,2.43333333333333,0.801378362377712,NA,NA,NA,2,0,0.52,0.264,0.87,0.071,17.881,0.0147642749286953,11.2908134791755,67.7310606060606,5,0.0118317704640521
"638",14,"2020","Chamise","Chamise","blue oak","md",2022-04-04,2.43333333333333,0.801378362377712,NA,NA,NA,3,0,0.462,0.23,0.81,NA,15.827,0.0145321286409301,NA,68.8130434782609,7,0.0116457334521308
"639",14,"2021","Chamise","Chamise","blue oak","pd",2022-04-04,0.1682,1.00603518821604,NA,NA,NA,3,0,0.376,0.198,1.07,0.08525,13.269,0.0149219986434547,5.81165126515626,67.0151515151515,6,0.0150120557138274
"640",14,"2021","Chamise","Chamise","blue oak","pd",2022-04-04,0.1682,1.00603518821604,NA,NA,NA,1,0,0.713,0.372,1.08,0.08,22.617,0.0164478047486404,11.2487729622169,60.7983870967742,7,0.0165470703460391
"641",14,"2021","Chamise","Chamise","blue oak","pd",2022-04-04,0.1682,1.00603518821604,NA,NA,NA,2,0,0.936,0.494,2.33,0.1165,30.128,0.0163967073818375,7.06591777409438,60.9878542510121,10,0.0164956645970102
"642",14,"2021","Chamise","Chamise","blue oak","md",2022-04-04,2.875,0.766964285714286,NA,NA,NA,3,0,0.376,0.198,1.07,0.08525,13.269,0.0149219986434547,5.81165126515626,67.0151515151515,6,0.0114446400310068
"643",14,"2021","Chamise","Chamise","blue oak","md",2022-04-04,2.875,0.766964285714286,NA,NA,NA,1,0,0.713,0.372,1.08,0.08,22.617,0.0164478047486404,11.2487729622169,60.7983870967742,7,0.012614878820609
"644",14,"2021","Chamise","Chamise","blue oak","md",2022-04-04,2.875,0.766964285714286,NA,NA,NA,2,0,0.936,0.494,2.33,0.1165,30.128,0.0163967073818375,7.06591777409438,60.9878542510121,10,0.0125756889651771
"645",14,"2022","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,1,0,2.682,1.41,4.06,0.13825,71.815,0.0196337812434728,11.9601055436767,50.9326241134752,8,NA
"646",14,"2022","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,3,0,0.226,0.117,1.73,0.059,6.967,0.0167934548586192,6.37076982775774,59.5470085470085,4,NA
"647",14,"2022","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,0.124,0.063,0.55,NA,3.844,0.0163891779396462,NA,61.015873015873,2,NA
"648",14,"2022","Chamise","Chamise","live oak","pd",2022-04-04,0.18775,0.778552971576227,NA,NA,NA,1,0,2.682,1.41,4.06,0.13825,71.815,0.0196337812434728,11.9601055436767,50.9326241134752,8,0.0152859387303833
"649",14,"2022","Chamise","Chamise","live oak","pd",2022-04-04,0.18775,0.778552971576227,NA,NA,NA,3,0,0.226,0.117,1.73,0.059,6.967,0.0167934548586192,6.37076982775774,59.5470085470085,4,0.0130745941832092
"650",14,"2022","Chamise","Chamise","live oak","pd",2022-04-04,0.18775,0.778552971576227,NA,NA,NA,2,0,0.124,0.063,0.55,NA,3.844,0.0163891779396462,NA,61.015873015873,2,0.0127598431866031
"651",14,"2023","Chamise","Chamise","live oak","pd",2022-04-04,0.323,0.691372665283131,NA,NA,NA,2,0,1.452,0.76,5.63,0.131,35.365,0.0214901739007493,6.55965801811652,46.5328947368421,8,0.014857718807159
"652",14,"2023","Chamise","Chamise","live oak","pd",2022-04-04,0.323,0.691372665283131,NA,NA,NA,2,0,1.452,0.76,5.63,0.131,35.365,0.0214901739007493,6.55965801811652,46.5328947368421,6,0.014857718807159
"653",14,"2023","Chamise","Chamise","live oak","pd",2022-04-04,0.323,0.691372665283131,NA,NA,NA,1,0,2.298,1.221,6.26,0.15075,61.665,0.0198005351495986,8.63722476903419,50.5036855036855,6,0.0136895487604103
"654",14,"2023","Chamise","Chamise","live oak","pd",2022-04-04,0.323,0.691372665283131,NA,NA,NA,2,0,1.452,0.76,5.63,0.131,41.762,0.0181983621474067,7.74620212505534,54.95,6,0.0125818501416402
"655",14,"2023","Chamise","Chamise","live oak","pd",2022-04-04,0.323,0.691372665283131,NA,NA,NA,2,0,1.452,0.76,5.63,0.131,41.762,0.0181983621474067,7.74620212505534,54.95,8,0.0125818501416402
"656",14,"2023","Chamise","Chamise","live oak","pd",2022-04-04,0.323,0.691372665283131,NA,NA,NA,2,0,1.355,0.722,5.21,0.12975,35.365,0.0204156652057119,6.68665716262696,48.9819944598338,8,0.0141148328668011
"657",14,"2023","Chamise","Chamise","live oak","pd",2022-04-04,0.323,0.691372665283131,NA,NA,NA,2,0,1.355,0.722,5.21,0.12975,35.365,0.0204156652057119,6.68665716262696,48.9819944598338,6,0.0141148328668011
"658",14,"2023","Chamise","Chamise","live oak","pd",2022-04-04,0.323,0.691372665283131,NA,NA,NA,2,0,1.355,0.722,5.21,0.12975,41.762,0.0172884440400364,7.89617351691297,57.8421052631579,6,0.0119527576345582
"659",14,"2023","Chamise","Chamise","live oak","pd",2022-04-04,0.323,0.691372665283131,NA,NA,NA,3,0,1.893,1.027,2.16,0.1215,55.6,0.0184712230215827,11.9887074611382,54.1382667964946,5,0.0127704986914708
"660",14,"2023","Chamise","Chamise","live oak","pd",2022-04-04,0.323,0.691372665283131,NA,NA,NA,2,0,1.355,0.722,5.21,0.12975,41.762,0.0172884440400364,7.89617351691297,57.8421052631579,8,0.0119527576345582
"661",14,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.452,0.76,5.63,0.131,35.365,0.0214901739007493,6.55965801811652,46.5328947368421,8,NA
"662",14,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.452,0.76,5.63,0.131,35.365,0.0214901739007493,6.55965801811652,46.5328947368421,6,NA
"663",14,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,1,0,2.298,1.221,6.26,0.15075,61.665,0.0198005351495986,8.63722476903419,50.5036855036855,6,NA
"664",14,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.452,0.76,5.63,0.131,41.762,0.0181983621474067,7.74620212505534,54.95,6,NA
"665",14,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.452,0.76,5.63,0.131,41.762,0.0181983621474067,7.74620212505534,54.95,8,NA
"666",14,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.355,0.722,5.21,0.12975,35.365,0.0204156652057119,6.68665716262696,48.9819944598338,8,NA
"667",14,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.355,0.722,5.21,0.12975,35.365,0.0204156652057119,6.68665716262696,48.9819944598338,6,NA
"668",14,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.355,0.722,5.21,0.12975,41.762,0.0172884440400364,7.89617351691297,57.8421052631579,6,NA
"669",14,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,3,0,1.893,1.027,2.16,0.1215,55.6,0.0184712230215827,11.9887074611382,54.1382667964946,5,NA
"670",14,"2023","Chamise","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,2,0,1.355,0.722,5.21,0.12975,41.762,0.0172884440400364,7.89617351691297,57.8421052631579,8,NA
"671",14,"2024","Chamise","Chamise","blue oak","pd",2022-04-04,0.413,1.21058516585911,NA,NA,NA,2,0,NA,NA,NA,NA,50.501,NA,NA,NA,7,NA
"672",14,"2024","Chamise","Chamise","blue oak","pd",2022-04-04,0.413,1.21058516585911,NA,NA,NA,1,0,1.315,0.644,2.35,0.13725,42.191,0.0152639188452514,7.12927291308539,65.5139751552795,8,0.0184782737269387
"673",14,"2024","Chamise","Chamise","blue oak","pd",2022-04-04,0.413,1.21058516585911,NA,NA,NA,3,0,0.898,0.485,1.35,0.11225,33.536,0.014462070610687,8.47205348628993,69.1463917525773,6,0.0175075681489047
"674",14,"2024","Chamise","Chamise","blue oak","pd",2022-04-04,0.413,1.21058516585911,NA,NA,NA,3,0,1.599,0.783,1.47,0.165,33.536,0.0233480438931298,3.92096982297874,42.8301404853129,6,0.0282647955888503
"675",14,"2024","Chamise","Chamise","blue oak","md",2022-04-04,2.25,0.844240039350713,NA,NA,NA,2,0,NA,NA,NA,NA,50.501,NA,NA,NA,7,NA
"676",14,"2024","Chamise","Chamise","blue oak","md",2022-04-04,2.25,0.844240039350713,NA,NA,NA,1,0,1.315,0.644,2.35,0.13725,42.191,0.0152639188452514,7.12927291308539,65.5139751552795,8,0.0128864114465611
"677",14,"2024","Chamise","Chamise","blue oak","md",2022-04-04,2.25,0.844240039350713,NA,NA,NA,3,0,0.898,0.485,1.35,0.11225,33.536,0.014462070610687,8.47205348628993,69.1463917525773,6,0.0122094590614592
"678",14,"2024","Chamise","Chamise","blue oak","md",2022-04-04,2.25,0.844240039350713,NA,NA,NA,3,0,1.599,0.783,1.47,0.165,33.536,0.0233480438931298,3.92096982297874,42.8301404853129,6,0.0197113534950981
"679",14,"2025","Chamise","Chamise","blue oak","pd",2022-04-04,0.1056,0.936752483275897,NA,NA,NA,3,0,0.739,0.39,1.67,0.12975,26.915,0.0144900613041055,5.08896868463466,69.0128205128205,10,0.0135736009094408
"680",14,"2025","Chamise","Chamise","blue oak","pd",2022-04-04,0.1056,0.936752483275897,NA,NA,NA,1,0,0.483,0.248,1.29,0.0795,18.167,0.0136511256674189,9.14953633527301,73.2540322580645,8,0.012787725868466
"681",14,"2025","Chamise","Chamise","blue oak","pd",2022-04-04,0.1056,0.936752483275897,NA,NA,NA,2,0,0.79,0.396,1.49,0.10175,28.613,0.013839862999336,8.79720447295358,72.2550505050505,10,0.0129645260328262
"682",14,"2025","Chamise","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,3,0,0.739,0.39,1.67,0.12975,26.915,0.0144900613041055,5.08896868463466,69.0128205128205,10,NA
"683",14,"2025","Chamise","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,1,0,0.483,0.248,1.29,0.0795,18.167,0.0136511256674189,9.14953633527301,73.2540322580645,8,NA
"684",14,"2025","Chamise","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,2,0,0.79,0.396,1.49,0.10175,28.613,0.013839862999336,8.79720447295358,72.2550505050505,10,NA
"685",14,"2026","Shedd","Chamise","blue oak","pd",2022-04-04,0.4384,NA,NA,NA,NA,3,0,0.42,0.216,1.81,0.07825,14.847,0.0145483936148717,7.71827313565841,68.7361111111111,7,NA
"686",14,"2026","Shedd","Chamise","blue oak","pd",2022-04-04,0.4384,NA,NA,NA,NA,2,0,0.557,0.296,1.9,0.09475,20.134,0.0147014999503328,7.13874311476466,68.0202702702703,8,NA
"687",14,"2026","Shedd","Chamise","blue oak","pd",2022-04-04,0.4384,NA,NA,NA,NA,1,0,0.821,0.425,2.49,0.11875,29.42,0.0144459551325629,6.64087887532117,69.2235294117647,11,NA
"688",14,"2026","Shedd","Chamise","blue oak","md",2022-04-04,2.6,0.729082929274854,NA,NA,NA,3,0,0.42,0.216,1.81,0.07825,14.847,0.0145483936148717,7.71827313565841,68.7361111111111,7,0.0106069854329742
"689",14,"2026","Shedd","Chamise","blue oak","md",2022-04-04,2.6,0.729082929274854,NA,NA,NA,2,0,0.557,0.296,1.9,0.09475,20.134,0.0147014999503328,7.13874311476466,68.0202702702703,8,0.0107186126485228
"690",14,"2026","Shedd","Chamise","blue oak","md",2022-04-04,2.6,0.729082929274854,NA,NA,NA,1,0,0.821,0.425,2.49,0.11875,29.42,0.0144459551325629,6.64087887532117,69.2235294117647,11,0.0105322992842221
"691",14,"2027","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,3,0,0.422,0.211,1.1,0.08475,16.634,0.0126848623301671,7.37169589095977,78.8341232227488,6,NA
"692",14,"2027","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,1,0,0.989,0.509,1.35,0.10775,34.17,0.0148961076968101,9.36829479677662,67.1316306483301,7,NA
"693",14,"2027","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,2,0,1.086,0.543,1.43,0.103,35.955,0.0151022110972048,10.7878517840873,66.2154696132597,7,NA
"694",14,"2027","Shedd","Chamise","blue oak","pd",2022-04-04,0.572666666666667,1.03777929387685,NA,NA,NA,3,0,0.422,0.211,1.1,0.08475,16.634,0.0126848623301671,7.37169589095977,78.8341232227488,6,0.0131640874719259
"695",14,"2027","Shedd","Chamise","blue oak","pd",2022-04-04,0.572666666666667,1.03777929387685,NA,NA,NA,1,0,0.989,0.509,1.35,0.10775,34.17,0.0148961076968101,9.36829479677662,67.1316306483301,7,0.0154588721271091
"696",14,"2027","Shedd","Chamise","blue oak","pd",2022-04-04,0.572666666666667,1.03777929387685,NA,NA,NA,2,0,1.086,0.543,1.43,0.103,35.955,0.0151022110972048,10.7878517840873,66.2154696132597,7,0.0156727619684363
"697",14,"2028","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,1,0,0.961,0.521,2.53,0.12075,30.389,0.0171443614465761,6.63425648443893,58.3282149712092,7,NA
"698",14,"2028","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,3,0,0.516,0.278,1.19,0.09575,17.467,0.0159157267991069,6.06444249477168,62.8309352517986,6,NA
"699",14,"2028","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,2,0,0.782,0.397,1.5,0.088,29.053,0.0136646817884556,11.9419642604567,73.1813602015113,7,NA
"700",14,"2028","Shedd","Chamise","blue oak","pd",2022-04-04,0.53675,0.849508109545334,NA,NA,NA,1,0,0.961,0.521,2.53,0.12075,30.389,0.0171443614465761,6.63425648443893,58.3282149712092,7,0.0145642740818428
"701",14,"2028","Shedd","Chamise","blue oak","pd",2022-04-04,0.53675,0.849508109545334,NA,NA,NA,3,0,0.516,0.278,1.19,0.09575,17.467,0.0159157267991069,6.06444249477168,62.8309352517986,6,0.0135205389851493
"702",14,"2028","Shedd","Chamise","blue oak","pd",2022-04-04,0.53675,0.849508109545334,NA,NA,NA,2,0,0.782,0.397,1.5,0.088,29.053,0.0136646817884556,11.9419642604567,73.1813602015113,7,0.0116082579936495
"703",14,"2029","Shedd","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",14,"2029","Shedd","Chamise","live oak","pd",2022-04-04,0.2346,0.955947638019351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",14,"2030","Shedd","Chamise","live oak","md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",14,"2030","Shedd","Chamise","live oak","pd",2022-04-04,0.1886,0.826998150811588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",14,"2031","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,1,0,1.398,0.732,1.97,0.1355,46.243,0.0158294228315637,8.01710437864247,63.1734972677596,9,NA
"708",14,"2031","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,3,0,1.207,0.647,1.1,0.128,40.556,0.0159532498273992,7.87925765629261,62.6831530139103,7,NA
"709",14,"2031","Shedd","Chamise","blue oak","md",NA,NA,NA,NA,NA,NA,2,0,0.266,0.144,0.43,NA,9.77,0.0147389969293756,NA,67.8472222222222,3,NA
"710",14,"2031","Shedd","Chamise","blue oak","pd",2022-04-04,0.244,0.961170708955224,NA,NA,NA,1,0,1.398,0.732,1.97,0.1355,46.243,0.0158294228315637,8.01710437864247,63.1734972677596,9,0.0152147775653661
"711",14,"2031","Shedd","Chamise","blue oak","pd",2022-04-04,0.244,0.961170708955224,NA,NA,NA,3,0,1.207,0.647,1.1,0.128,40.556,0.0159532498273992,7.87925765629261,62.6831530139103,7,0.0153337964467411
"712",14,"2031","Shedd","Chamise","blue oak","pd",2022-04-04,0.244,0.961170708955224,NA,NA,NA,2,0,0.266,0.144,0.43,NA,9.77,0.0147389969293756,NA,67.8472222222222,3,0.0141666921278968
"713",14,"2085","Low","PineNeedle","blue oak","pd",2022-04-04,0.518,1.6518648258809,NA,NA,NA,2,0,0.543,0.206,2.83,0.12025,21.133,0.00974778781999716,4.65201504123654,102.587378640777,8,0.0161020278300036
"714",14,"2085","Low","PineNeedle","blue oak","pd",2022-04-04,0.518,1.6518648258809,NA,NA,NA,1,0,0.382,0.142,1.22,0.10125,14.504,0.0097904026475455,4.5034760205673,102.140845070423,5,0.0161724217646916
"715",14,"2085","Low","PineNeedle","blue oak","pd",2022-04-04,0.518,1.6518648258809,NA,NA,NA,3,0,0.637,0.253,1.8,0.10475,21.936,0.0115335521517141,6.36355059570418,86.703557312253,6,0.0190518691168795
"716",14,"2085","Low","PineNeedle","blue oak","md",NA,NA,NA,NA,NA,NA,2,0,0.543,0.206,2.83,0.12025,21.133,0.00974778781999716,4.65201504123654,102.587378640777,8,NA
"717",14,"2085","Low","PineNeedle","blue oak","md",NA,NA,NA,NA,NA,NA,1,0,0.382,0.142,1.22,0.10125,14.504,0.0097904026475455,4.5034760205673,102.140845070423,5,NA
"718",14,"2085","Low","PineNeedle","blue oak","md",NA,NA,NA,NA,NA,NA,3,0,0.637,0.253,1.8,0.10475,21.936,0.0115335521517141,6.36355059570418,86.703557312253,6,NA
"719",14,"2086","Low","PineNeedle","blue oak","pd",2022-04-04,0.756333333333333,1.8236641221374,NA,NA,NA,2,0,0.963,0.357,3.07,0.1285,35.534,0.0100467158214668,6.84995896722423,99.5350140056022,6,0.0183218351889192
"720",14,"2086","Low","PineNeedle","blue oak","pd",2022-04-04,0.756333333333333,1.8236641221374,NA,NA,NA,3,0,1.11,0.456,1.45,NA,44.611,0.0102216942009818,NA,97.8311403508772,7,0.0186409369817904
"721",14,"2086","Low","PineNeedle","blue oak","pd",2022-04-04,0.756333333333333,1.8236641221374,NA,NA,NA,1,0,1.291,0.546,3.06,0.13275,46.02,0.011864406779661,8.31242389532059,84.2857142857143,9,0.0216366929745115
