site,plot,species,mpa,week,tree,time,date_wp
LL,Weathertop,blue oak,1.538,19,2383,pd,2022-05-09
LL,Weathertop,blue oak,1.578,19,2383,pd,2022-05-09
LL,Weathertop,blue oak,1.818,19,2384,pd,2022-05-09
LL,Weathertop,blue oak,1.788,19,2384,pd,2022-05-09
LL,Rohan,LEU,3.128,19,21,pd,2022-05-09
LL,Rohan,LEU,2.898,19,21,pd,2022-05-09
LL,Rohan,LEU,2.668,19,21,pd,2022-05-09
LL,Rohan,LEU,2.8,19,21,pd,2022-05-09
LL,Rohan,LEU,2.712,19,21,pd,2022-05-09
LL,Rohan,LEU,2.128,19,21,pd,2022-05-09
Chamise,Chamise,ARCA,2.689,19,10,pd,2022-05-09
Chamise,Chamise,ARCA,3.088,19,10,pd,2022-05-09
Chamise,Chamise,ARCA,3.188,19,10,pd,2022-05-09
Chamise,Chamise,ARCA,2.998,19,10,pd,2022-05-09
Chamise,Chamise,ARCA,3.012,19,10,pd,2022-05-09
Chamise,Chamise,ARCA,3.438,19,10,pd,2022-05-09
Chamise,Chamise,blue oak,1.368,19,2020,pd,2022-05-09
Chamise,Chamise,blue oak,1.588,19,2020,pd,2022-05-09
Chamise,Chamise,blue oak,1.621,19,2020,pd,2022-05-09
Chamise,Chamise,blue oak,1.538,19,2020,pd,2022-05-09
Chamise,Chamise,blue oak,1.281,19,2021,pd,2022-05-09
Chamise,Chamise,blue oak,1.269,19,2021,pd,2022-05-09
Chamise,Chamise,blue oak,1.291,19,2021,pd,2022-05-09
Chamise,Chamise,live oak,1.294,19,2022,pd,2022-05-09
Chamise,Chamise,live oak,1.396,19,2022,pd,2022-05-09
Chamise,Chamise,live oak,1.478,19,2022,pd,2022-05-09
Chamise,Chamise,live oak,1.208,19,2022,pd,2022-05-09
Chamise,Chamise,live oak,1.27,19,2023,pd,2022-05-09
Chamise,Chamise,live oak,1.088,19,2023,pd,2022-05-09
Chamise,Chamise,live oak,1.089,19,2023,pd,2022-05-09
Chamise,Chamise,live oak,1.358,19,2023,pd,2022-05-09
Chamise,Chamise,live oak,1.479,19,2023,pd,2022-05-09
Chamise,Chamise,live oak,1.18,19,2023,pd,2022-05-09
Chamise,Chamise,blue oak,1.251,19,2024,pd,2022-05-09
Chamise,Chamise,blue oak,1.389,19,2024,pd,2022-05-09
Chamise,Chamise,blue oak,1.398,19,2024,pd,2022-05-09
Chamise,Chamise,blue oak,1.778,19,2025,pd,2022-05-09
Chamise,Chamise,blue oak,1.968,19,2025,pd,2022-05-09
Chamise,Chamise,blue oak,1.902,19,2025,pd,2022-05-09
Chamise,Chamise,blue oak,1.553,19,2025,pd,2022-05-09
Chamise,Chamise,blue oak,1.688,19,2025,pd,2022-05-09
Chamise,Chamise,blue oak,1.579,19,2025,pd,2022-05-09
Chamise,Chamise,blue oak,1.498,19,2025,pd,2022-05-09
Chamise,Shedd,blue oak,1.96,19,2027,pd,2022-05-09
Chamise,Shedd,blue oak,1.719,19,2027,pd,2022-05-09
Chamise,Shedd,blue oak,1.961,19,2027,pd,2022-05-09
Chamise,Shedd,blue oak,1.481,19,2027,pd,2022-05-09
Chamise,Shedd,blue oak,1.961,19,2028,pd,2022-05-09
Chamise,Shedd,blue oak,2.008,19,2028,pd,2022-05-09
Chamise,Shedd,live oak,1.398,19,2029,pd,2022-05-09
Chamise,Shedd,live oak,1.448,19,2029,pd,2022-05-09
Chamise,Shedd,live oak,1.758,19,2029,pd,2022-05-09
Chamise,Shedd,live oak,1.888,19,2029,pd,2022-05-09
Chamise,Shedd,live oak,1.388,19,2029,pd,2022-05-09
Chamise,Shedd,live oak,1.271,19,2030,pd,2022-05-09
Chamise,Shedd,live oak,1.288,19,2030,pd,2022-05-09
Chamise,Shedd,live oak,1.201,19,2030,pd,2022-05-09
Chamise,Shedd,live oak,1.281,19,2030,pd,2022-05-09
Chamise,Shedd,blue oak,1.708,19,2031,pd,2022-05-09
Chamise,Shedd,blue oak,1.658,19,2031,pd,2022-05-09
LL,Weathertop,blue oak,1.487,19,2011,pd,2022-05-09
LL,Weathertop,blue oak,1.682,19,2011,pd,2022-05-09
LL,Weathertop,blue oak,1.549,19,2011,pd,2022-05-09
LL,Weathertop,blue oak,1.614,19,2011,pd,2022-05-09
LL,Weathertop,blue oak,1.64,19,2010,pd,2022-05-09
LL,Weathertop,blue oak,1.329,19,2010,pd,2022-05-09
LL,Weathertop,blue oak,1.528,19,2010,pd,2022-05-09
LL,Weathertop,blue oak,1.488,19,2010,pd,2022-05-09
LL,Hobbiton,blue oak,1.523,19,2009,pd,2022-05-09
LL,Hobbiton,blue oak,1.674,19,2009,pd,2022-05-09
LL,Hobbiton,blue oak,1.791,19,2009,pd,2022-05-09
LL,MiddleEarth,blue oak,1.442,18,2365,pd,2022-05-04
LL,MiddleEarth,blue oak,1.208,18,2365,pd,2022-05-04
LL,MiddleEarth,blue oak,1.42,18,2365,pd,2022-05-04
LL,MiddleEarth,blue oak,1.718,18,2367,pd,2022-05-04
LL,MiddleEarth,blue oak,1.658,18,2367,pd,2022-05-04
LL,MiddleEarth,blue oak,1.687,18,2369,pd,2022-05-04
LL,MiddleEarth,blue oak,1.754,18,2369,pd,2022-05-04
LL,MiddleEarth,blue oak,1.638,18,2369,pd,2022-05-04
LL,Hobbiton,blue oak,1.547,18,2343,pd,2022-05-04
LL,Hobbiton,blue oak,1.448,18,2343,pd,2022-05-04
LL,Hobbiton,blue oak,1.554,18,2343,pd,2022-05-04
LL,Hobbiton,blue oak,1.689,18,2346,pd,2022-05-04
LL,Hobbiton,blue oak,1.846,18,2346,pd,2022-05-04
LL,Hobbiton,blue oak,1.974,18,2346,pd,2022-05-04
LL,Hobbiton,blue oak,2.098,18,2346,pd,2022-05-04
LL,Hobbiton,blue oak,1.35,18,2347,pd,2022-05-04
LL,Hobbiton,blue oak,1.782,18,2347,pd,2022-05-04
LL,Hobbiton,blue oak,1.47,18,2347,pd,2022-05-04
LL,Hobbiton,blue oak,1.778,18,2347,pd,2022-05-04
LL,Hobbiton,blue oak,1.452,18,2347,pd,2022-05-04
LL,MiddleEarth,live oak,1.718,17,2352,pd,2022-04-25
LL,MiddleEarth,live oak,1.591,17,2352,pd,2022-04-25
LL,MiddleEarth,live oak,1.361,17,2352,pd,2022-04-25
LL,MiddleEarth,live oak,1.919,17,2352,pd,2022-04-25
LL,MiddleEarth,live oak,1.723,17,2354,pd,2022-04-25
LL,MiddleEarth,live oak,1.371,17,2354,pd,2022-04-25
LL,MiddleEarth,live oak,1.668,17,2354,pd,2022-04-25
LL,MiddleEarth,live oak,1.238,17,2354,pd,2022-04-25
LL,MiddleEarth,live oak,1.298,17,2354,pd,2022-04-25
LL,MiddleEarth,blue oak,1.412,17,2360,pd,2022-04-25
LL,MiddleEarth,blue oak,1.54,17,2360,pd,2022-04-25
LL,MiddleEarth,blue oak,1.6,17,2360,pd,2022-04-25
LL,MiddleEarth,blue oak,1.388,17,2360,pd,2022-04-25
LL,MiddleEarth,blue oak,1.382,17,2365,pd,2022-04-25
LL,MiddleEarth,blue oak,1.41,17,2365,pd,2022-04-25
LL,MiddleEarth,blue oak,1.414,17,2365,pd,2022-04-25
LL,MiddleEarth,blue oak,1.508,17,2367,pd,2022-04-25
LL,MiddleEarth,blue oak,1.584,17,2367,pd,2022-04-25
LL,MiddleEarth,blue oak,1.512,17,2369,pd,2022-04-25
LL,MiddleEarth,blue oak,1.421,17,2369,pd,2022-04-25
LL,MiddleEarth,blue oak,1.583,17,2369,pd,2022-04-25
LL,MiddleEarth,live oak,0.864,17,2376,pd,2022-04-25
LL,MiddleEarth,live oak,1.052,17,2376,pd,2022-04-25
LL,MiddleEarth,live oak,0.992,17,2376,pd,2022-04-25
LL,MiddleEarth,live oak,1.139,17,2377,pd,2022-04-25
LL,MiddleEarth,live oak,1.221,17,2377,pd,2022-04-25
LL,MiddleEarth,live oak,1.561,17,2377,pd,2022-04-25
LL,MiddleEarth,blue oak,1.528,17,2378,pd,2022-04-25
LL,MiddleEarth,blue oak,1.491,17,2378,pd,2022-04-25
LL,MiddleEarth,blue oak,1.221,17,2379,pd,2022-04-25
LL,MiddleEarth,blue oak,1.271,17,2379,pd,2022-04-25
LL,MiddleEarth,live oak,0.834,17,2380,pd,2022-04-25
LL,MiddleEarth,live oak,1.118,17,2380,pd,2022-04-25
LL,MiddleEarth,live oak,1.671,17,2380,pd,2022-04-25
LL,MiddleEarth,live oak,0.481,17,2380,pd,2022-04-25
LL,MiddleEarth,live oak,0.778,17,2380,pd,2022-04-25
LL,Hobbiton,blue oak,1.228,17,2343,pd,2022-04-25
LL,Hobbiton,blue oak,1.098,17,2343,pd,2022-04-25
LL,Hobbiton,blue oak,1.138,17,2343,pd,2022-04-25
LL,Hobbiton,live oak,0.892,17,2345,pd,2022-04-25
LL,Hobbiton,live oak,0.618,17,2345,pd,2022-04-25
LL,Hobbiton,live oak,0.668,17,2345,pd,2022-04-25
LL,Hobbiton,live oak,0.628,17,2345,pd,2022-04-25
LL,Hobbiton,blue oak,1.971,17,2346,pd,2022-04-25
LL,Hobbiton,blue oak,2.022,17,2346,pd,2022-04-25
LL,Hobbiton,blue oak,2.008,17,2346,pd,2022-04-25
LL,Hobbiton,blue oak,1.171,17,2347,pd,2022-04-25
LL,Hobbiton,blue oak,1.468,17,2347,pd,2022-04-25
LL,Hobbiton,blue oak,1.443,17,2347,pd,2022-04-25
LL,Hobbiton,blue oak,1.301,17,2375,pd,2022-04-25
LL,Hobbiton,blue oak,1.38,17,2375,pd,2022-04-25
LL,Weathertop,blue oak,1.388,17,2370,pd,2022-04-25
LL,Weathertop,blue oak,1.371,17,2370,pd,2022-04-25
LL,Weathertop,blue oak,0.998,17,2371,pd,2022-04-25
LL,Weathertop,blue oak,0.888,17,2371,pd,2022-04-25
LL,Weathertop,blue oak,0.971,17,2371,pd,2022-04-25
LL,Weathertop,blue oak,1.248,17,2372,pd,2022-04-25
LL,Weathertop,blue oak,1.312,17,2372,pd,2022-04-25
LL,Weathertop,blue oak,1.361,17,2372,pd,2022-04-25
LL,Weathertop,blue oak,1.2,17,2381,pd,2022-04-25
LL,Weathertop,blue oak,1.344,17,2381,pd,2022-04-25
LL,Weathertop,blue oak,1.243,17,2381,pd,2022-04-25
LL,Weathertop,blue oak,1.228,17,2382,pd,2022-04-25
LL,Weathertop,blue oak,1.188,17,2382,pd,2022-04-25
LL,Weathertop,blue oak,1.198,17,2382,pd,2022-04-25
LL,Weathertop,blue oak,1.338,17,2383,pd,2022-04-25
LL,Weathertop,blue oak,1.36,17,2383,pd,2022-04-25
LL,Weathertop,blue oak,1.6,17,2384,pd,2022-04-25
LL,Weathertop,blue oak,1.68,17,2384,pd,2022-04-25
LL,Rohan,LEU,1.71,17,21,pd,2022-04-25
LL,Rohan,LEU,1.998,17,21,pd,2022-04-25
LL,Rohan,LEU,1.738,17,21,pd,2022-04-25
LL,Rohan,LEU,1.651,17,21,pd,2022-04-25
LL,Rohan,LEU,1.718,17,21,pd,2022-04-25
LL,Rohan,LEU,1.821,17,21,pd,2022-04-25
LL,Rohan,ARCA,2.418,17,11,pd,2022-04-25
LL,Rohan,ARCA,2.591,17,11,pd,2022-04-25
LL,Rohan,ARCA,2.751,17,11,pd,2022-04-25
LL,Rohan,ARCA,2.666,17,11,pd,2022-04-25
LL,Rohan,ARCA,2.951,17,11,pd,2022-04-25
LL,Rohan,ARCA,2.958,17,11,pd,2022-04-25
LL,Weathertop,blue oak,1.218,17,2011,pd,2022-04-25
LL,Weathertop,blue oak,1.288,17,2011,pd,2022-04-25
LL,Weathertop,blue oak,1.182,17,2010,pd,2022-04-25
LL,Weathertop,blue oak,1.118,17,2010,pd,2022-04-25
LL,Weathertop,blue oak,1.213,17,2010,pd,2022-04-25
LL,Hobbiton,blue oak,1.314,17,2009,pd,2022-04-25
LL,Hobbiton,blue oak,1.258,17,2009,pd,2022-04-25
LL,Hobbiton,blue oak,1.256,17,2009,pd,2022-04-25
NA,NA,blue oak,1.251,17,2327,pd,2022-04-25
NA,NA,blue oak,1.219,17,2327,pd,2022-04-25
Cucu Mesa,High,blue oak,0.918,17,2004,pd,2022-04-25
Cucu Mesa,High,blue oak,0.799,17,2004,pd,2022-04-25
Cucu Mesa,High,blue oak,1.037,17,2004,pd,2022-04-25
Cucu Mesa,High,blue oak,0.984,17,2004,pd,2022-04-25
Cucu Mesa,High,blue oak,0.914,17,2005,pd,2022-04-25
Cucu Mesa,High,blue oak,0.847,17,2005,pd,2022-04-25
Cucu Mesa,High,blue oak,0.992,17,2005,pd,2022-04-25
Cucu Mesa,High,blue oak,0.968,17,2006,pd,2022-04-25
Cucu Mesa,High,blue oak,1.018,17,2006,pd,2022-04-25
Cucu Mesa,High,blue oak,0.988,17,2006,pd,2022-04-25
Cucu Mesa,High,blue oak,1.018,17,2007,pd,2022-04-25
Cucu Mesa,High,blue oak,0.836,17,2007,pd,2022-04-25
Cucu Mesa,High,blue oak,1.056,17,2007,pd,2022-04-25
Cucu Mesa,High,blue oak,1.046,17,2007,pd,2022-04-25
PineNeedle,Low,live oak,0.778,17,2093,pd,2022-04-25
PineNeedle,Low,live oak,0.779,17,2093,pd,2022-04-25
PineNeedle,Low,live oak,1.508,17,2092,pd,2022-04-25
PineNeedle,Low,live oak,1.459,17,2092,pd,2022-04-25
PineNeedle,Low,live oak,1.028,17,2092,pd,2022-04-25
PineNeedle,Low,live oak,1.272,17,2092,pd,2022-04-25
PineNeedle,Low,live oak,1.038,17,2092,pd,2022-04-25
PineNeedle,Low,live oak,0.788,17,2091,pd,2022-04-25
PineNeedle,Low,live oak,0.258,17,2091,pd,2022-04-25
PineNeedle,Low,live oak,0.768,17,2091,pd,2022-04-25
PineNeedle,Low,live oak,0.384,17,2091,pd,2022-04-25
PineNeedle,Low,live oak,0.698,17,2091,pd,2022-04-25
PineNeedle,Low,blue oak,1.34,17,2090,pd,2022-04-25
PineNeedle,Low,blue oak,1.032,17,2090,pd,2022-04-25
PineNeedle,Low,blue oak,1.198,17,2090,pd,2022-04-25
PineNeedle,Low,blue oak,1.152,17,2090,pd,2022-04-25
PineNeedle,Low,blue oak,1.241,17,2090,pd,2022-04-25
PineNeedle,Low,live oak,0.878,17,2089,pd,2022-04-25
PineNeedle,Low,live oak,0.789,17,2089,pd,2022-04-25
PineNeedle,Low,live oak,0.847,17,2089,pd,2022-04-25
PineNeedle,Low,blue oak,0.818,17,2088,pd,2022-04-25
PineNeedle,Low,blue oak,0.853,17,2088,pd,2022-04-25
PineNeedle,Low,blue oak,0.856,17,2088,pd,2022-04-25
PineNeedle,Low,blue oak,0.928,17,2086,pd,2022-04-25
PineNeedle,Low,blue oak,0.748,17,2086,pd,2022-04-25
PineNeedle,Low,blue oak,0.882,17,2086,pd,2022-04-25
PineNeedle,Low,blue oak,1.049,17,2085,pd,2022-04-25
PineNeedle,Low,blue oak,1.108,17,2085,pd,2022-04-25
PineNeedle,Low,blue oak,0.978,17,2085,pd,2022-04-25
PineNeedle,Low,blue oak,1.041,17,2085,pd,2022-04-25
Chamise,Chamise,blue oak,1.038,17,2020,pd,2022-04-25
Chamise,Chamise,blue oak,0.908,17,2020,pd,2022-04-25
Chamise,Chamise,blue oak,0.902,17,2020,pd,2022-04-25
Chamise,Chamise,blue oak,0.912,17,2020,pd,2022-04-25
Chamise,Chamise,blue oak,0.863,17,2021,pd,2022-04-25
Chamise,Chamise,blue oak,0.931,17,2021,pd,2022-04-25
Chamise,Chamise,blue oak,0.85,17,2021,pd,2022-04-25
Chamise,Chamise,live oak,0.913,17,2022,pd,2022-04-25
Chamise,Chamise,live oak,0.871,17,2022,pd,2022-04-25
Chamise,Chamise,live oak,0.878,17,2022,pd,2022-04-25
Chamise,Chamise,live oak,0.818,17,2023,pd,2022-04-25
Chamise,Chamise,live oak,0.748,17,2023,pd,2022-04-25
Chamise,Chamise,live oak,0.753,17,2023,pd,2022-04-25
Chamise,Chamise,blue oak,1.005,17,2024,pd,2022-04-25
Chamise,Chamise,blue oak,0.958,17,2024,pd,2022-04-25
Chamise,Chamise,blue oak,1.088,17,2024,pd,2022-04-25
Chamise,Chamise,blue oak,1.021,17,2025,pd,2022-04-25
Chamise,Chamise,blue oak,1.04,17,2025,pd,2022-04-25
Chamise,Shedd,blue oak,1.2,17,2026,pd,2022-04-25
Chamise,Shedd,blue oak,1.218,17,2026,pd,2022-04-25
Chamise,Shedd,blue oak,1.302,17,2027,pd,2022-04-25
Chamise,Shedd,blue oak,1.234,17,2027,pd,2022-04-25
Chamise,Shedd,blue oak,1.308,17,2027,pd,2022-04-25
Chamise,Shedd,blue oak,1.334,17,2028,pd,2022-04-25
Chamise,Shedd,blue oak,1.249,17,2028,pd,2022-04-25
Chamise,Shedd,blue oak,1.191,17,2028,pd,2022-04-25
Chamise,Shedd,blue oak,1.09,17,2028,pd,2022-04-25
Chamise,Shedd,live oak,0.718,17,2030,pd,2022-04-25
Chamise,Shedd,live oak,0.798,17,2030,pd,2022-04-25
Chamise,Shedd,blue oak,0.821,17,2031,pd,2022-04-25
Chamise,Shedd,blue oak,0.958,17,2031,pd,2022-04-25
Chamise,Shedd,blue oak,0.918,17,2031,pd,2022-04-25
Cucu Mesa,Low,blue oak,1.221,17,2012,pd,2022-04-25
Cucu Mesa,Low,blue oak,1.218,17,2012,pd,2022-04-25
Cucu Mesa,Low,blue oak,1.268,17,2013,pd,2022-04-25
Cucu Mesa,Low,blue oak,1.048,17,2013,pd,2022-04-25
Cucu Mesa,Low,blue oak,1.278,17,2013,pd,2022-04-25
Cucu Mesa,Low,blue oak,1.198,17,2013,pd,2022-04-25
Cucu Mesa,Low,blue oak,1.328,17,2015,pd,2022-04-25
Cucu Mesa,Low,blue oak,1.38,17,2015,pd,2022-04-25
Cucu Mesa,Low,blue oak,1.258,17,2015,pd,2022-04-25
Cucu Mesa,Low,blue oak,1.338,17,2015,pd,2022-04-25
Cucu Mesa,Low,blue oak,0.882,17,1478,pd,2022-04-25
Cucu Mesa,Low,blue oak,0.934,17,1478,pd,2022-04-25
Cucu Mesa,Low,blue oak,0.893,17,1478,pd,2022-04-25
NA,NA,blue oak,0.821,17,2032,pd,2022-04-25
NA,NA,blue oak,0.958,17,2032,pd,2022-04-25
NA,NA,blue oak,0.918,17,2032,pd,2022-04-25
LL,MiddleEarth,live oak,1.412,15,2352,pd,2022-04-11
LL,MiddleEarth,live oak,1.621,15,2352,pd,2022-04-11
LL,MiddleEarth,live oak,2.033,15,2352,pd,2022-04-11
LL,MiddleEarth,live oak,0.841,15,2352,pd,2022-04-11
LL,MiddleEarth,live oak,1.235,15,2352,pd,2022-04-11
LL,MiddleEarth,live oak,1.231,15,2354,pd,2022-04-11
LL,MiddleEarth,live oak,1.071,15,2354,pd,2022-04-11
LL,MiddleEarth,live oak,2.213,15,2354,pd,2022-04-11
LL,MiddleEarth,live oak,1.251,15,2354,pd,2022-04-11
LL,MiddleEarth,live oak,2.185,15,2354,pd,2022-04-11
LL,MiddleEarth,blue oak,1.3,15,2360,pd,2022-04-11
LL,MiddleEarth,blue oak,1.4,15,2360,pd,2022-04-11
LL,MiddleEarth,blue oak,1.4,15,2365,pd,2022-04-11
LL,MiddleEarth,blue oak,1.6,15,2367,pd,2022-04-11
LL,MiddleEarth,blue oak,1,15,2367,pd,2022-04-11
LL,MiddleEarth,blue oak,1.1,15,2367,pd,2022-04-11
LL,MiddleEarth,blue oak,1.6,15,2369,pd,2022-04-11
LL,MiddleEarth,blue oak,1.3,15,2369,pd,2022-04-11
LL,MiddleEarth,blue oak,1.5,15,2369,pd,2022-04-11
LL,MiddleEarth,live oak,0.689,15,2376,pd,2022-04-11
LL,MiddleEarth,live oak,0.947,15,2376,pd,2022-04-11
LL,MiddleEarth,live oak,0.849,15,2376,pd,2022-04-11
LL,MiddleEarth,live oak,1.1,15,2377,pd,2022-04-11
LL,MiddleEarth,live oak,1,15,2377,pd,2022-04-11
LL,MiddleEarth,live oak,0.9,15,2377,pd,2022-04-11
LL,MiddleEarth,blue oak,1.333,15,2378,pd,2022-04-11
LL,MiddleEarth,blue oak,1.301,15,2378,pd,2022-04-11
LL,MiddleEarth,blue oak,1.281,15,2378,pd,2022-04-11
LL,MiddleEarth,blue oak,1.212,15,2379,pd,2022-04-11
LL,MiddleEarth,blue oak,1.11,15,2379,pd,2022-04-11
LL,MiddleEarth,blue oak,1.215,15,2379,pd,2022-04-11
LL,MiddleEarth,live oak,1.841,15,2380,pd,2022-04-11
LL,MiddleEarth,live oak,0.974,15,2380,pd,2022-04-11
LL,MiddleEarth,live oak,0.67,15,2380,pd,2022-04-11
LL,MiddleEarth,live oak,0.962,15,2380,pd,2022-04-11
LL,Hobbiton,blue oak,1.3,15,2343,pd,2022-04-11
LL,Hobbiton,blue oak,1.6,15,2343,pd,2022-04-11
LL,Hobbiton,live oak,0.6,15,2345,pd,2022-04-11
LL,Hobbiton,live oak,0.5,15,2345,pd,2022-04-11
LL,Hobbiton,blue oak,1.89,15,2346,pd,2022-04-11
LL,Hobbiton,blue oak,1.9,15,2346,pd,2022-04-11
LL,Hobbiton,blue oak,1.593,15,2346,pd,2022-04-11
LL,Hobbiton,blue oak,1.72,15,2346,pd,2022-04-11
LL,Hobbiton,blue oak,1.5,15,2347,pd,2022-04-11
LL,Hobbiton,blue oak,1.8,15,2347,pd,2022-04-11
LL,Hobbiton,blue oak,1.5,15,2375,pd,2022-04-11
LL,Hobbiton,blue oak,1.2,15,2375,pd,2022-04-11
LL,Hobbiton,blue oak,1.3,15,2375,pd,2022-04-11
LL,Ridge,live oak,1.471,15,2331,pd,2022-04-11
LL,Ridge,live oak,1.15,15,2331,pd,2022-04-11
LL,Ridge,live oak,1.289,15,2331,pd,2022-04-11
LL,Hobbiton,live oak,1.36,15,2301,pd,2022-04-11
LL,Hobbiton,live oak,1.38,15,2301,pd,2022-04-11
LL,Hobbiton,live oak,1.384,15,2301,pd,2022-04-11
LL,Weathertop,blue oak,1.45,15,2370,pd,2022-04-11
LL,Weathertop,blue oak,1.416,15,2370,pd,2022-04-11
LL,Weathertop,blue oak,1.129,15,2371,pd,2022-04-11
LL,Weathertop,blue oak,0.998,15,2371,pd,2022-04-11
LL,Weathertop,blue oak,0.879,15,2371,pd,2022-04-11
LL,Weathertop,blue oak,1.217,15,2372,pd,2022-04-11
LL,Weathertop,blue oak,1.188,15,2372,pd,2022-04-11
LL,Weathertop,blue oak,1.228,15,2372,pd,2022-04-11
LL,Weathertop,blue oak,1.4,15,2381,pd,2022-04-11
LL,Weathertop,blue oak,1.2,15,2381,pd,2022-04-11
LL,Weathertop,blue oak,1.6,15,2381,pd,2022-04-11
LL,Weathertop,blue oak,1.4,15,2382,pd,2022-04-11
LL,Weathertop,blue oak,1.35,15,2382,pd,2022-04-11
LL,Weathertop,blue oak,1.1,15,2382,pd,2022-04-11
LL,Weathertop,blue oak,1.6,15,2382,pd,2022-04-11
LL,Weathertop,blue oak,1.5,15,2382,pd,2022-04-11
LL,Weathertop,blue oak,0.951,15,2383,pd,2022-04-11
LL,Weathertop,blue oak,0.95,15,2383,pd,2022-04-11
LL,Weathertop,blue oak,1.1,15,2384,pd,2022-04-11
LL,Weathertop,blue oak,1,15,2384,pd,2022-04-11
LL,Rohan,LEU,1.52,15,21,pd,2022-04-11
LL,Rohan,LEU,1.351,15,21,pd,2022-04-11
LL,Rohan,LEU,1.797,15,21,pd,2022-04-11
LL,Rohan,LEU,1.139,15,21,pd,2022-04-11
LL,Rohan,LEU,1.104,15,21,pd,2022-04-11
LL,Rohan,ARCA,2.223,15,11,pd,2022-04-11
LL,Rohan,ARCA,2.039,15,11,pd,2022-04-11
LL,Rohan,ARCA,2.1,15,11,pd,2022-04-11
LL,Rohan,ARCA,2.443,15,11,pd,2022-04-11
LL,Rohan,ARCA,2.143,15,11,pd,2022-04-11
LL,Rohan,ARCA,2.362,15,11,pd,2022-04-11
LL,Weathertop,blue oak,1.6,15,2011,pd,2022-04-11
LL,Weathertop,blue oak,1.3,15,2011,pd,2022-04-11
LL,Weathertop,blue oak,1.46,15,2010,pd,2022-04-11
LL,Weathertop,blue oak,1.29,15,2010,pd,2022-04-11
LL,Weathertop,blue oak,1.215,15,2010,pd,2022-04-11
LL,Weathertop,blue oak,1.416,15,2010,pd,2022-04-11
LL,Hobbiton,blue oak,1.279,15,2009,pd,2022-04-11
LL,Hobbiton,blue oak,1.301,15,2009,pd,2022-04-11
LL,Hobbiton,blue oak,1.4,15,2009,pd,2022-04-11
LL,Hobbiton,live oak,1.708,14,2345,pd,2022-04-04
LL,Hobbiton,live oak,1.746,14,2301,pd,2022-04-04
LL,Hobbiton,live oak,1.963,14,2301,pd,2022-04-04
Cucu Mesa,High,blue oak,0.405,14,2004,pd,2022-04-04
Cucu Mesa,High,blue oak,0.284,14,2004,pd,2022-04-04
Cucu Mesa,High,blue oak,0.393,14,2004,pd,2022-04-04
Cucu Mesa,High,blue oak,0.475,14,2004,pd,2022-04-04
Cucu Mesa,High,blue oak,0.428,14,2005,pd,2022-04-04
Cucu Mesa,High,blue oak,0.431,14,2005,pd,2022-04-04
Cucu Mesa,High,blue oak,0.509,14,2006,pd,2022-04-04
Cucu Mesa,High,blue oak,0.592,14,2006,pd,2022-04-04
Cucu Mesa,High,blue oak,0.521,14,2006,pd,2022-04-04
Cucu Mesa,High,blue oak,0.4,14,2007,pd,2022-04-04
Cucu Mesa,High,blue oak,0.271,14,2007,pd,2022-04-04
Cucu Mesa,High,blue oak,0.376,14,2007,pd,2022-04-04
Cucu Mesa,High,blue oak,0.42,14,2007,pd,2022-04-04
LL,Rohan,LEU,0.088,14,21,pd,2022-04-04
LL,Rohan,LEU,0.09,14,21,pd,2022-04-04
LL,Rohan,LEU,0.091,14,21,pd,2022-04-04
LL,Rohan,LEU,0.18,14,21,pd,2022-04-04
LL,Rohan,LEU,0.6,14,21,pd,2022-04-04
Chamise,Chamise,LEU,0.904,14,NA,pd,2022-04-04
Chamise,Chamise,LEU,0.8,14,NA,pd,2022-04-04
Chamise,Chamise,LEU,0.944,14,NA,pd,2022-04-04
Chamise,Chamise,LEU,0.82,14,NA,pd,2022-04-04
Chamise,Chamise,LEU,0.826,14,NA,pd,2022-04-04
Chamise,Chamise,LEU,0.831,14,NA,pd,2022-04-04
Chamise,Chamise,LEU,0.862,14,NA,pd,2022-04-04
LL,Rohan,ARCA,0.584,14,11,pd,2022-04-04
LL,Rohan,ARCA,0.443,14,11,pd,2022-04-04
LL,Rohan,ARCA,0.716,14,11,pd,2022-04-04
LL,Rohan,ARCA,0.992,14,11,pd,2022-04-04
LL,Rohan,ARCA,0.445,14,11,pd,2022-04-04
Chamise,Chamise,ARCA,0.383,14,10,pd,2022-04-04
Chamise,Chamise,ARCA,0.592,14,10,pd,2022-04-04
Chamise,Chamise,ARCA,0.571,14,10,pd,2022-04-04
Chamise,Chamise,ARCA,0.65,14,10,pd,2022-04-04
Chamise,Chamise,ARCA,0.62,14,10,pd,2022-04-04
Chamise,Chamise,ARCA,0.718,14,10,pd,2022-04-04
Chamise,Chamise,ARCA,0.428,14,10,pd,2022-04-04
Chamise,Chamise,ARCA,0.608,14,10,pd,2022-04-04
Cucu Mesa,High,ARCA,0.108,14,12,pd,2022-04-04
Cucu Mesa,High,ARCA,0.325,14,12,pd,2022-04-04
Cucu Mesa,High,ARCA,0.448,14,12,pd,2022-04-04
Cucu Mesa,High,ARCA,0.582,14,12,pd,2022-04-04
Cucu Mesa,High,ARCA,0.742,14,12,pd,2022-04-04
Cucu Mesa,High,ARCA,0.568,14,12,pd,2022-04-04
Cucu Mesa,High,ARCA,0.248,14,12,pd,2022-04-04
Cucu Mesa,High,ARCA,0.343,14,12,pd,2022-04-04
