"","tree","week","species","rep","date.x","mean_pd","mpa_pd","date_pd","date.y","mean_md","mpa_md","date_md"
"1242",2379,29,"blue oak","3",2022-07-19,4.06666666666667,4,2022-07-19,2022-07-19,4.63333333333333,4.7,2022-07-19
"1243",2380,9,"live oak","1",NA,NA,NA,NA,2022-02-28,1.865,1.66,2022-02-28
"1244",2380,9,"live oak","2",NA,NA,NA,NA,2022-02-28,1.865,1.65,2022-02-28
"1245",2380,9,"live oak","3",NA,NA,NA,NA,2022-02-28,1.865,1.88,2022-02-28
"1246",2380,9,"live oak","4",NA,NA,NA,NA,2022-02-28,1.865,2.27,2022-02-28
"1247",2380,12,"live oak","1",2022-03-25,0.3875,0.4,2022-03-25,2022-03-25,2.0375,2.35,2022-03-25
"1248",2380,12,"live oak","2",2022-03-25,0.3875,0.4,2022-03-25,2022-03-25,2.0375,1.7,2022-03-25
"1249",2380,12,"live oak","3",2022-03-25,0.3875,0.3,2022-03-25,2022-03-25,2.0375,1.9,2022-03-25
"1250",2380,12,"live oak","4",2022-03-25,0.3875,0.45,2022-03-25,2022-03-25,2.0375,2.2,2022-03-25
"1251",2380,13,"live oak","1",2022-03-30,0.4464,0.271,2022-03-30,NA,NA,NA,NA
"1252",2380,13,"live oak","2",2022-03-30,0.4464,0.361,2022-03-30,NA,NA,NA,NA
"1253",2380,13,"live oak","3",2022-03-30,0.4464,0.241,2022-03-30,NA,NA,NA,NA
"1254",2380,13,"live oak","4",2022-03-30,0.4464,0.183,2022-03-30,NA,NA,NA,NA
"1255",2380,13,"live oak","5",2022-03-30,0.4464,1.176,2022-03-30,NA,NA,NA,NA
"1256",2380,15,"live oak","1",2022-04-11,1.11175,1.841,2022-04-11,2022-04-13,0.831666666666667,0.961,2022-04-13
"1257",2380,15,"live oak","2",2022-04-11,1.11175,0.974,2022-04-11,2022-04-13,0.831666666666667,0.768,2022-04-13
"1258",2380,15,"live oak","3",2022-04-11,1.11175,0.67,2022-04-11,2022-04-13,0.831666666666667,0.766,2022-04-13
"1259",2380,15,"live oak","4",2022-04-11,1.11175,0.962,2022-04-11,NA,NA,NA,NA
"1260",2380,17,"live oak","1",2022-04-25,0.9764,0.834,2022-04-25,2022-04-25,2.38833333333333,3.05,2022-04-25
"1261",2380,17,"live oak","2",2022-04-25,0.9764,1.118,2022-04-25,2022-04-25,2.38833333333333,2,2022-04-25
"1262",2380,17,"live oak","3",2022-04-25,0.9764,1.671,2022-04-25,2022-04-25,2.38833333333333,2,2022-04-25
"1263",2380,17,"live oak","4",2022-04-25,0.9764,0.481,2022-04-25,2022-04-25,2.38833333333333,2.68,2022-04-25
"1264",2380,17,"live oak","5",2022-04-25,0.9764,0.778,2022-04-25,2022-04-25,2.38833333333333,2.3,2022-04-25
"1265",2380,17,"live oak","6",NA,NA,NA,NA,2022-04-25,2.38833333333333,2.3,2022-04-25
"1266",2380,18,"live oak","1",NA,NA,NA,NA,2022-05-04,2.3756,2.422,2022-05-04
"1267",2380,18,"live oak","2",NA,NA,NA,NA,2022-05-04,2.3756,2.142,2022-05-04
"1268",2380,18,"live oak","3",NA,NA,NA,NA,2022-05-04,2.3756,2.687,2022-05-04
"1269",2380,18,"live oak","4",NA,NA,NA,NA,2022-05-04,2.3756,2.326,2022-05-04
"1270",2380,18,"live oak","5",NA,NA,NA,NA,2022-05-04,2.3756,2.301,2022-05-04
"1271",2380,19,"live oak","1",2022-05-09,0.515,0.542,2022-05-09,2022-05-09,1.74233333333333,1.902,2022-05-09
"1272",2380,19,"live oak","2",2022-05-09,0.515,0.538,2022-05-09,2022-05-09,1.74233333333333,1.791,2022-05-09
"1273",2380,19,"live oak","3",2022-05-09,0.515,0.465,2022-05-09,2022-05-09,1.74233333333333,1.534,2022-05-09
"1274",2380,21,"live oak","1",2022-05-23,0.850333333333333,0.893,2022-05-23,2022-05-23,3.78,3.65,2022-05-23
"1275",2380,21,"live oak","2",2022-05-23,0.850333333333333,0.789,2022-05-23,2022-05-23,3.78,3.83,2022-05-23
"1276",2380,21,"live oak","3",2022-05-23,0.850333333333333,0.918,2022-05-23,2022-05-23,3.78,3.86,2022-05-23
"1277",2380,21,"live oak","4",2022-05-23,0.850333333333333,0.643,2022-05-23,NA,NA,NA,NA
"1278",2380,21,"live oak","5",2022-05-23,0.850333333333333,0.928,2022-05-23,NA,NA,NA,NA
"1279",2380,21,"live oak","6",2022-05-23,0.850333333333333,0.931,2022-05-23,NA,NA,NA,NA
"1280",2380,29,"live oak","1",2022-07-19,1.816,1.39,2022-07-19,2022-07-19,4.1,4.2,2022-07-19
"1281",2380,29,"live oak","2",2022-07-19,1.816,1.78,2022-07-19,2022-07-19,4.1,3.8,2022-07-19
"1282",2380,29,"live oak","3",2022-07-19,1.816,2.21,2022-07-19,2022-07-19,4.1,4.3,2022-07-19
"1283",2380,29,"live oak","4",2022-07-19,1.816,2.3,2022-07-19,NA,NA,NA,NA
"1284",2380,29,"live oak","5",2022-07-19,1.816,1.4,2022-07-19,NA,NA,NA,NA
"1285",2381,9,"blue oak","1",NA,NA,NA,NA,2022-03-03,1.41,1.74,2022-03-03
"1286",2381,9,"blue oak","2",NA,NA,NA,NA,2022-03-03,1.41,1.53,2022-03-03
"1287",2381,9,"blue oak","3",NA,NA,NA,NA,2022-03-03,1.41,1.69,2022-03-03
"1288",2381,9,"blue oak","4",NA,NA,NA,NA,2022-03-03,1.41,2.91,2022-03-03
"1289",2381,9,"blue oak","5",NA,NA,NA,NA,2022-03-03,1.41,1.2,2022-03-03
"1290",2381,9,"blue oak","6",NA,NA,NA,NA,2022-03-03,1.41,0.4,2022-03-03
"1291",2381,9,"blue oak","7",NA,NA,NA,NA,2022-03-03,1.41,0.4,2022-03-03
"1292",2381,11,"blue oak","1",2022-03-15,1.2254,0.841,2022-03-15,2022-03-15,1.57875,0.43,2022-03-15
"1293",2381,11,"blue oak","2",2022-03-15,1.2254,1.32,2022-03-15,2022-03-15,1.57875,1.93,2022-03-15
"1294",2381,11,"blue oak","3",2022-03-15,1.2254,1.35,2022-03-15,2022-03-15,1.57875,1.96,2022-03-15
"1295",2381,11,"blue oak","4",2022-03-15,1.2254,1.226,2022-03-15,2022-03-15,1.57875,1.995,2022-03-15
"1296",2381,11,"blue oak","5",2022-03-15,1.2254,1.39,2022-03-15,NA,NA,NA,NA
"1297",2381,12,"blue oak","1",2022-03-25,0.437333333333333,0.408,2022-03-25,2022-03-25,2.33333333333333,2.35,2022-03-25
"1298",2381,12,"blue oak","2",2022-03-25,0.437333333333333,0.482,2022-03-25,2022-03-25,2.33333333333333,2.5,2022-03-25
"1299",2381,12,"blue oak","3",2022-03-25,0.437333333333333,0.422,2022-03-25,2022-03-25,2.33333333333333,2.15,2022-03-25
"1300",2381,13,"blue oak","1",2022-03-30,0.433333333333333,0.42,2022-03-30,NA,NA,NA,NA
"1301",2381,13,"blue oak","2",2022-03-30,0.433333333333333,0.46,2022-03-30,NA,NA,NA,NA
"1302",2381,13,"blue oak","3",2022-03-30,0.433333333333333,0.42,2022-03-30,NA,NA,NA,NA
"1303",2381,15,"blue oak","1",2022-04-11,1.4,1.4,2022-04-11,2022-04-13,1.594,1.541,2022-04-13
"1304",2381,15,"blue oak","2",2022-04-11,1.4,1.2,2022-04-11,2022-04-13,1.594,1.726,2022-04-13
"1305",2381,15,"blue oak","3",2022-04-11,1.4,1.6,2022-04-11,2022-04-13,1.594,1.515,2022-04-13
"1306",2381,17,"blue oak","1",2022-04-25,1.26233333333333,1.2,2022-04-25,2022-04-25,2.001,1.942,2022-04-25
"1307",2381,17,"blue oak","2",2022-04-25,1.26233333333333,1.344,2022-04-25,2022-04-25,2.001,2.111,2022-04-25
"1308",2381,17,"blue oak","3",2022-04-25,1.26233333333333,1.243,2022-04-25,2022-04-25,2.001,1.95,2022-04-25
"1309",2381,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,2.645,2.4,2022-05-04
"1310",2381,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,2.645,2.5,2022-05-04
"1311",2381,18,"blue oak","3",NA,NA,NA,NA,2022-05-04,2.645,2.62,2022-05-04
"1312",2381,18,"blue oak","4",NA,NA,NA,NA,2022-05-04,2.645,2.9,2022-05-04
"1313",2381,18,"blue oak","5",NA,NA,NA,NA,2022-05-04,2.645,2.8,2022-05-04
"1314",2381,18,"blue oak","6",NA,NA,NA,NA,2022-05-04,2.645,2.65,2022-05-04
"1315",2381,19,"blue oak","1",2022-05-09,2.36075,2.418,2022-05-09,NA,NA,NA,NA
"1316",2381,19,"blue oak","2",2022-05-09,2.36075,2.154,2022-05-09,NA,NA,NA,NA
"1317",2381,19,"blue oak","3",2022-05-09,2.36075,2.428,2022-05-09,NA,NA,NA,NA
"1318",2381,19,"blue oak","4",2022-05-09,2.36075,2.443,2022-05-09,NA,NA,NA,NA
"1319",2381,21,"blue oak","1",2022-05-23,1.2905,1.293,2022-05-23,2022-05-23,2.6365,2.824,2022-05-23
"1320",2381,21,"blue oak","2",2022-05-23,1.2905,1.288,2022-05-23,2022-05-23,2.6365,2.469,2022-05-23
"1321",2381,21,"blue oak","3",NA,NA,NA,NA,2022-05-23,2.6365,2.774,2022-05-23
"1322",2381,21,"blue oak","4",NA,NA,NA,NA,2022-05-23,2.6365,2.479,2022-05-23
"1323",2381,29,"blue oak","1",2022-07-19,3.53333333333333,3.6,2022-07-19,2022-07-19,4.63333333333333,4.8,2022-07-19
"1324",2381,29,"blue oak","2",2022-07-19,3.53333333333333,3.4,2022-07-19,2022-07-19,4.63333333333333,4.6,2022-07-19
"1325",2381,29,"blue oak","3",2022-07-19,3.53333333333333,3.6,2022-07-19,2022-07-19,4.63333333333333,4.5,2022-07-19
"1326",2382,9,"blue oak","1",NA,NA,NA,NA,2022-03-03,1.59285714285714,1.44,2022-03-03
"1327",2382,9,"blue oak","2",NA,NA,NA,NA,2022-03-03,1.59285714285714,1.3,2022-03-03
"1328",2382,9,"blue oak","3",NA,NA,NA,NA,2022-03-03,1.59285714285714,1.35,2022-03-03
"1329",2382,9,"blue oak","4",NA,NA,NA,NA,2022-03-03,1.59285714285714,1.55,2022-03-03
"1330",2382,9,"blue oak","5",NA,NA,NA,NA,2022-03-03,1.59285714285714,1.6,2022-03-03
"1331",2382,9,"blue oak","6",NA,NA,NA,NA,2022-03-03,1.59285714285714,1.95,2022-03-03
"1332",2382,9,"blue oak","7",NA,NA,NA,NA,2022-03-03,1.59285714285714,1.96,2022-03-03
"1333",2382,11,"blue oak","1",2022-03-15,0.794,0.81,2022-03-15,2022-03-15,2.695,2.7,2022-03-15
"1334",2382,11,"blue oak","2",2022-03-15,0.794,0.778,2022-03-15,2022-03-15,2.695,2.69,2022-03-15
"1335",2382,12,"blue oak","1",2022-03-25,0.958,0.936,2022-03-25,2022-03-25,2.7,2.9,2022-03-25
"1336",2382,12,"blue oak","2",2022-03-25,0.958,0.966,2022-03-25,2022-03-25,2.7,3.3,2022-03-25
"1337",2382,12,"blue oak","3",2022-03-25,0.958,0.972,2022-03-25,2022-03-25,2.7,2.6,2022-03-25
"1338",2382,12,"blue oak","4",NA,NA,NA,NA,2022-03-25,2.7,1.9,2022-03-25
"1339",2382,12,"blue oak","5",NA,NA,NA,NA,2022-03-25,2.7,2.5,2022-03-25
"1340",2382,12,"blue oak","6",NA,NA,NA,NA,2022-03-25,2.7,3.15,2022-03-25
"1341",2382,12,"blue oak","7",NA,NA,NA,NA,2022-03-25,2.7,2.55,2022-03-25
"1342",2382,13,"blue oak","1",2022-03-30,0.33,0.32,2022-03-30,NA,NA,NA,NA
"1343",2382,13,"blue oak","2",2022-03-30,0.33,0.32,2022-03-30,NA,NA,NA,NA
"1344",2382,13,"blue oak","3",2022-03-30,0.33,0.35,2022-03-30,NA,NA,NA,NA
"1345",2382,15,"blue oak","1",2022-04-11,1.71428571428571,2.45,2022-04-11,2022-04-13,1.7642,2.341,2022-04-13
"1346",2382,15,"blue oak","2",2022-04-11,1.71428571428571,2.6,2022-04-11,2022-04-13,1.7642,1.472,2022-04-13
"1347",2382,15,"blue oak","3",2022-04-11,1.71428571428571,1.4,2022-04-11,2022-04-13,1.7642,2.129,2022-04-13
"1348",2382,15,"blue oak","4",2022-04-11,1.71428571428571,1.35,2022-04-11,2022-04-13,1.7642,1.541,2022-04-13
"1349",2382,15,"blue oak","5",2022-04-11,1.71428571428571,1.1,2022-04-11,2022-04-13,1.7642,1.338,2022-04-13
"1350",2382,15,"blue oak","6",2022-04-11,1.71428571428571,1.6,2022-04-11,NA,NA,NA,NA
"1351",2382,15,"blue oak","7",2022-04-11,1.71428571428571,1.5,2022-04-11,NA,NA,NA,NA
"1352",2382,17,"blue oak","1",2022-04-25,1.20466666666667,1.228,2022-04-25,2022-04-25,2.695,2.55,2022-04-25
"1353",2382,17,"blue oak","2",2022-04-25,1.20466666666667,1.188,2022-04-25,2022-04-25,2.695,2.53,2022-04-25
"1354",2382,17,"blue oak","3",2022-04-25,1.20466666666667,1.198,2022-04-25,2022-04-25,2.695,3,2022-04-25
"1355",2382,17,"blue oak","4",NA,NA,NA,NA,2022-04-25,2.695,2.7,2022-04-25
"1356",2382,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,2.379,2.339,2022-05-04
"1357",2382,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,2.379,2.245,2022-05-04
"1358",2382,18,"blue oak","3",NA,NA,NA,NA,2022-05-04,2.379,2.553,2022-05-04
"1359",2382,19,"blue oak","1",2022-05-09,1.65333333333333,1.751,2022-05-09,2022-05-09,2.79225,2.482,2022-05-09
"1360",2382,19,"blue oak","2",2022-05-09,1.65333333333333,1.588,2022-05-09,2022-05-09,2.79225,2.691,2022-05-09
"1361",2382,19,"blue oak","3",2022-05-09,1.65333333333333,1.621,2022-05-09,2022-05-09,2.79225,3.297,2022-05-09
"1362",2382,19,"blue oak","4",NA,NA,NA,NA,2022-05-09,2.79225,2.699,2022-05-09
"1363",2382,21,"blue oak","1",2022-05-23,1.366,1.416,2022-05-23,2022-05-23,3.88833333333333,3.949,2022-05-23
"1364",2382,21,"blue oak","2",2022-05-23,1.366,1.348,2022-05-23,2022-05-23,3.88833333333333,3.938,2022-05-23
"1365",2382,21,"blue oak","3",2022-05-23,1.366,1.334,2022-05-23,2022-05-23,3.88833333333333,3.778,2022-05-23
"1366",2382,29,"blue oak","1",2022-07-19,2.9,2.8,2022-07-19,2022-07-19,3.975,3.8,2022-07-19
"1367",2382,29,"blue oak","2",2022-07-19,2.9,3.1,2022-07-19,2022-07-19,3.975,3.9,2022-07-19
"1368",2382,29,"blue oak","3",2022-07-19,2.9,2.8,2022-07-19,2022-07-19,3.975,4.3,2022-07-19
"1369",2382,29,"blue oak","4",NA,NA,NA,NA,2022-07-19,3.975,3.9,2022-07-19
"1370",2383,12,"blue oak","1",2022-03-25,0.646,0.673,2022-03-25,NA,NA,NA,NA
"1371",2383,12,"blue oak","2",2022-03-25,0.646,0.624,2022-03-25,NA,NA,NA,NA
"1372",2383,12,"blue oak","3",2022-03-25,0.646,0.641,2022-03-25,NA,NA,NA,NA
"1373",2383,13,"blue oak","1",2022-03-30,0.436666666666667,0.4,2022-03-30,NA,NA,NA,NA
"1374",2383,13,"blue oak","2",2022-03-30,0.436666666666667,0.46,2022-03-30,NA,NA,NA,NA
"1375",2383,13,"blue oak","3",2022-03-30,0.436666666666667,0.45,2022-03-30,NA,NA,NA,NA
"1376",2383,15,"blue oak","1",2022-04-11,0.9505,0.951,2022-04-11,2022-04-13,1.869,2.041,2022-04-13
"1377",2383,15,"blue oak","2",2022-04-11,0.9505,0.95,2022-04-11,2022-04-13,1.869,1.379,2022-04-13
"1378",2383,15,"blue oak","3",NA,NA,NA,NA,2022-04-13,1.869,2.187,2022-04-13
"1379",2383,17,"blue oak","1",2022-04-25,1.349,1.338,2022-04-25,2022-04-25,2.96,2.98,2022-04-25
"1380",2383,17,"blue oak","2",2022-04-25,1.349,1.36,2022-04-25,2022-04-25,2.96,2.94,2022-04-25
"1381",2383,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,2.23666666666667,2.25,2022-05-04
"1382",2383,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,2.23666666666667,2.29,2022-05-04
"1383",2383,18,"blue oak","3",NA,NA,NA,NA,2022-05-04,2.23666666666667,2.17,2022-05-04
"1384",2383,21,"blue oak","1",2022-05-23,1.53225,1.683,2022-05-23,NA,NA,NA,NA
"1385",2383,21,"blue oak","2",2022-05-23,1.53225,1.338,2022-05-23,NA,NA,NA,NA
"1386",2383,21,"blue oak","3",2022-05-23,1.53225,1.56,2022-05-23,NA,NA,NA,NA
"1387",2383,21,"blue oak","4",2022-05-23,1.53225,1.548,2022-05-23,NA,NA,NA,NA
"1388",2383,29,"blue oak","1",2022-07-19,2.358,2.3,2022-07-19,2022-07-19,4.2,4,2022-07-19
"1389",2383,29,"blue oak","2",2022-07-19,2.358,2.5,2022-07-19,2022-07-19,4.2,4.5,2022-07-19
"1390",2383,29,"blue oak","3",2022-07-19,2.358,2.74,2022-07-19,2022-07-19,4.2,4.2,2022-07-19
"1391",2383,29,"blue oak","4",2022-07-19,2.358,2.15,2022-07-19,2022-07-19,4.2,4.1,2022-07-19
"1392",2383,29,"blue oak","5",2022-07-19,2.358,2.1,2022-07-19,NA,NA,NA,NA
"1393",2384,9,"blue oak","1",NA,NA,NA,NA,2022-03-03,1.41666666666667,1.55,2022-03-03
"1394",2384,9,"blue oak","2",NA,NA,NA,NA,2022-03-03,1.41666666666667,1.35,2022-03-03
"1395",2384,9,"blue oak","3",NA,NA,NA,NA,2022-03-03,1.41666666666667,1.35,2022-03-03
"1396",2384,11,"blue oak","1",NA,NA,NA,NA,2022-03-15,2.2722,2.49,2022-03-15
"1397",2384,11,"blue oak","2",NA,NA,NA,NA,2022-03-15,2.2722,2.39,2022-03-15
"1398",2384,11,"blue oak","3",NA,NA,NA,NA,2022-03-15,2.2722,1.945,2022-03-15
"1399",2384,11,"blue oak","4",NA,NA,NA,NA,2022-03-15,2.2722,2.032,2022-03-15
"1400",2384,11,"blue oak","5",NA,NA,NA,NA,2022-03-15,2.2722,2.504,2022-03-15
"1401",2384,12,"blue oak","1",2022-03-25,0.67925,0.828,2022-03-25,2022-03-25,2.51,2.6,2022-03-25
"1402",2384,12,"blue oak","2",2022-03-25,0.67925,0.574,2022-03-25,2022-03-25,2.51,2.55,2022-03-25
"1403",2384,12,"blue oak","3",2022-03-25,0.67925,0.633,2022-03-25,2022-03-25,2.51,2.8,2022-03-25
"1404",2384,12,"blue oak","4",2022-03-25,0.67925,0.682,2022-03-25,2022-03-25,2.51,2.1,2022-03-25
"1405",2384,12,"blue oak","5",NA,NA,NA,NA,2022-03-25,2.51,2.5,2022-03-25
"1406",2384,13,"blue oak","1",2022-03-30,0.614285714285714,1.4,2022-03-30,NA,NA,NA,NA
"1407",2384,13,"blue oak","2",2022-03-30,0.614285714285714,1.4,2022-03-30,NA,NA,NA,NA
"1408",2384,13,"blue oak","3",2022-03-30,0.614285714285714,0.4,2022-03-30,NA,NA,NA,NA
"1409",2384,13,"blue oak","4",2022-03-30,0.614285714285714,0.2,2022-03-30,NA,NA,NA,NA
"1410",2384,13,"blue oak","5",2022-03-30,0.614285714285714,0.1,2022-03-30,NA,NA,NA,NA
"1411",2384,13,"blue oak","6",2022-03-30,0.614285714285714,0.4,2022-03-30,NA,NA,NA,NA
"1412",2384,13,"blue oak","7",2022-03-30,0.614285714285714,0.4,2022-03-30,NA,NA,NA,NA
"1413",2384,15,"blue oak","1",2022-04-11,1.06666666666667,1.1,2022-04-11,2022-04-13,1.45966666666667,1.531,2022-04-13
"1414",2384,15,"blue oak","2",2022-04-11,1.06666666666667,1,2022-04-11,2022-04-13,1.45966666666667,1.476,2022-04-13
"1415",2384,15,"blue oak","3",2022-04-11,1.06666666666667,1.1,2022-04-11,2022-04-13,1.45966666666667,1.372,2022-04-13
"1416",2384,17,"blue oak","1",2022-04-25,1.64,1.6,2022-04-25,2022-04-25,2.56333333333333,2.54,2022-04-25
"1417",2384,17,"blue oak","2",2022-04-25,1.64,1.68,2022-04-25,2022-04-25,2.56333333333333,2.6,2022-04-25
"1418",2384,17,"blue oak","3",NA,NA,NA,NA,2022-04-25,2.56333333333333,2.55,2022-04-25
"1419",2384,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,2.84925,3.157,2022-05-04
"1420",2384,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,2.84925,2.714,2022-05-04
"1421",2384,18,"blue oak","3",NA,NA,NA,NA,2022-05-04,2.84925,2.624,2022-05-04
"1422",2384,18,"blue oak","4",NA,NA,NA,NA,2022-05-04,2.84925,2.902,2022-05-04
"1423",2384,19,"blue oak","1",2022-05-09,1.803,1.818,2022-05-09,2022-05-09,2.311,2.291,2022-05-09
"1424",2384,19,"blue oak","2",2022-05-09,1.803,1.788,2022-05-09,2022-05-09,2.311,2.3,2022-05-09
"1425",2384,19,"blue oak","3",NA,NA,NA,NA,2022-05-09,2.311,2.342,2022-05-09
"1426",2384,21,"blue oak","1",2022-05-23,1.2535,1.288,2022-05-23,NA,NA,NA,NA
"1427",2384,21,"blue oak","2",2022-05-23,1.2535,1.219,2022-05-23,NA,NA,NA,NA
"1428",2384,29,"blue oak","1",2022-07-19,3.9,4.1,2022-07-19,2022-07-19,4.85,5.3,2022-07-19
"1429",2384,29,"blue oak","2",2022-07-19,3.9,3.6,2022-07-19,2022-07-19,4.85,5,2022-07-19
"1430",2384,29,"blue oak","3",2022-07-19,3.9,4.5,2022-07-19,2022-07-19,4.85,4.3,2022-07-19
"1431",2384,29,"blue oak","4",2022-07-19,3.9,3.2,2022-07-19,2022-07-19,4.85,4.8,2022-07-19
"1432",2384,29,"blue oak","5",2022-07-19,3.9,4.1,2022-07-19,NA,NA,NA,NA
"1433",NA,19,"ARCA","1",NA,NA,NA,NA,2022-05-09,4.238,4.112,2022-05-09
"1434",NA,19,"ARCA","2",NA,NA,NA,NA,2022-05-09,4.238,4.888,2022-05-09
"1435",NA,19,"ARCA","3",NA,NA,NA,NA,2022-05-09,4.238,4.818,2022-05-09
"1436",NA,19,"ARCA","4",NA,NA,NA,NA,2022-05-09,4.238,4.42,2022-05-09
"1437",NA,19,"ARCA","5",NA,NA,NA,NA,2022-05-09,4.238,4.832,2022-05-09
"1438",NA,19,"ARCA","6",NA,NA,NA,NA,2022-05-09,4.238,4.172,2022-05-09
"1439",NA,19,"LEU","1",NA,NA,NA,NA,2022-05-09,4.238,3.62,2022-05-09
"1440",NA,19,"LEU","2",NA,NA,NA,NA,2022-05-09,4.238,3.63,2022-05-09
"1441",NA,19,"LEU","3",NA,NA,NA,NA,2022-05-09,4.238,3.65,2022-05-09
"1442",NA,19,"ARCA","1",2022-05-09,2.89558333333333,2.689,2022-05-09,NA,NA,NA,NA
"1443",NA,19,"ARCA","2",2022-05-09,2.89558333333333,3.088,2022-05-09,NA,NA,NA,NA
"1444",NA,19,"ARCA","3",2022-05-09,2.89558333333333,3.188,2022-05-09,NA,NA,NA,NA
"1445",NA,19,"ARCA","4",2022-05-09,2.89558333333333,2.998,2022-05-09,NA,NA,NA,NA
"1446",NA,19,"ARCA","5",2022-05-09,2.89558333333333,3.012,2022-05-09,NA,NA,NA,NA
"1447",NA,19,"ARCA","6",2022-05-09,2.89558333333333,3.438,2022-05-09,NA,NA,NA,NA
"1448",NA,19,"LEU","1",2022-05-09,2.89558333333333,3.128,2022-05-09,NA,NA,NA,NA
"1449",NA,19,"LEU","2",2022-05-09,2.89558333333333,2.898,2022-05-09,NA,NA,NA,NA
"1450",NA,19,"LEU","3",2022-05-09,2.89558333333333,2.668,2022-05-09,NA,NA,NA,NA
"1451",NA,19,"LEU","4",2022-05-09,2.89558333333333,2.8,2022-05-09,NA,NA,NA,NA
"1452",NA,19,"LEU","5",2022-05-09,2.89558333333333,2.712,2022-05-09,NA,NA,NA,NA
"1453",NA,19,"LEU","6",2022-05-09,2.89558333333333,2.128,2022-05-09,NA,NA,NA,NA
"1454",NA,21,"ARCA","1",2022-05-23,3.30307692307692,2.881,2022-05-23,NA,NA,NA,NA
"1455",NA,21,"ARCA","2",2022-05-23,3.30307692307692,3.403,2022-05-23,NA,NA,NA,NA
"1456",NA,21,"ARCA","3",2022-05-23,3.30307692307692,3.271,2022-05-23,NA,NA,NA,NA
"1457",NA,21,"ARCA","4",2022-05-23,3.30307692307692,3.341,2022-05-23,NA,NA,NA,NA
"1458",NA,21,"ARCA","5",2022-05-23,3.30307692307692,3.04,2022-05-23,NA,NA,NA,NA
"1459",NA,21,"ARCA","6",2022-05-23,3.30307692307692,3.314,2022-05-23,NA,NA,NA,NA
"1460",NA,21,"LEU","1",2022-05-23,3.30307692307692,3.138,2022-05-23,NA,NA,NA,NA
"1461",NA,21,"LEU","2",2022-05-23,3.30307692307692,3.37,2022-05-23,NA,NA,NA,NA
"1462",NA,21,"LEU","3",2022-05-23,3.30307692307692,3.421,2022-05-23,NA,NA,NA,NA
"1463",NA,21,"LEU","4",2022-05-23,3.30307692307692,4.188,2022-05-23,NA,NA,NA,NA
"1464",NA,21,"LEU","5",2022-05-23,3.30307692307692,3.412,2022-05-23,NA,NA,NA,NA
"1465",NA,21,"LEU","6",2022-05-23,3.30307692307692,3.168,2022-05-23,NA,NA,NA,NA
"1466",NA,21,"LEU","7",2022-05-23,3.30307692307692,2.993,2022-05-23,NA,NA,NA,NA
