"","tree_id","branch","species","year","week","...6","file","day","notes_leaf_area","more_notes_leaf_area","area_cm2","date_leaf_area","year_leaf_area","sub_branch","lwm_g","ldm_g","swm_g","sdm_g","l_cm","d_mm","length_new_cm","notes","date_alas","area_mm2","lma_g_cm2","d_cm","r_mm","r_cm","area_stem_mm2","alas_cm2_per_mm2","sla_cm_g"
"506","2086","3","B",0,14,221,"txt",4,NA,NA,44.611,2022-04-04,0,NA,1.11,0.456,0.096,0.037,1.45,NA,1.45,NA,2022-04-04,446.11,0.0102216942009818,NA,NA,NA,NA,NA,97.8311403508772
"507","2086","3","B",0,17,218,"txt",27,NA,NA,74.293,2022-04-27,0,NA,2.196,1.0495,0.3906,0.1825,4.39,1.875,4.39,NA,2022-04-27,742.93,0.0141264991318159,0.1875,1.875,0.09375,11.0446616727766,6.72659807978734,70.7889471176751
"508","2086","3","B",0,29,224,"txt",19,NA,NA,24.494,2022-07-19,0,NA,0.731,0.444,0.115,0.075,1.62,1.685,1.62,NA,2022-07-19,244.94,0.0181268882175227,0.1685,1.685,0.08425,8.91968840188848,2.74606005236843,55.1666666666667
"509","2086","3","B",0,37,790,"csv",12,NA,NA,37.309,2022-09-12,0,NA,1.0246,0.606,0.2007,0.1177,20.7,1.905,NA,NA,2022-09-12,373.09,0.0162427296362808,0.1905,1.905,0.09525,11.4009182796937,3.2724556991564,61.5660066006601
"510","2087","1","B",0,14,228,"txt",4,NA,NA,68.22,2022-04-04,0,NA,1.65,0.577,0.323,0.101,4.15,1.315,4.15,NA,2022-04-04,682.2,0.00845793022574025,0.1315,1.315,0.06575,5.43252055640381,12.5577067388328,118.232235701906
"511","2087","1","B",0,17,225,"txt",27,NA,NA,28.873,2022-04-27,0,NA,0.7985,0.3934,0.2528,0.1178,2.436,1.41,2.436,NA,2022-04-27,288.73,0.0136251861600804,0.141,1.41,0.0705,6.24580035460187,4.62278625008027,73.3934926283681
"512","2087","1","B",0,29,231,"txt",19,NA,NA,17.375,2022-07-19,0,NA,0.476,0.275,0.092,0.052,1.37,1.57,1.37,NA,2022-07-19,173.75,0.0158273381294964,0.157,1.57,0.0785,7.74371173183348,2.24375604383276,63.1818181818182
"513","2087","1","B",0,37,791,"csv",12,NA,NA,74.941,2022-09-12,0,NA,2.0957,1.2337,0.4482,0.2457,31.24,2.6925,NA,NA,2022-09-12,749.41,0.0164622836631483,0.26925,2.6925,0.134625,22.775152656786,3.29047190722873,60.744913674313
"514","2087","2","B",0,14,229,"txt",4,NA,NA,32.345,2022-04-04,0,NA,0.753,0.298,0.084,0.031,1.55,0.835,1.55,NA,2022-04-04,323.45,0.00921317050548771,0.0835,0.835,0.04175,2.19039693789914,14.7667299202047,108.540268456376
"515","2087","2","B",0,17,226,"txt",27,NA,NA,37.159,2022-04-27,0,NA,1.0339,0.4823,0.2891,0.1298,2.369,1.3975,2.369,NA,2022-04-27,371.59,0.0129793589709088,0.13975,1.3975,0.069875,6.13555008741495,6.05634368077597,77.0454074227659
"516","2087","2","B",0,29,232,"txt",19,NA,NA,22.988,2022-07-19,0,NA,0.652,0.099,0.381,0.055,1.18,1.6325,1.18,NA,2022-07-19,229.88,0.00430659474508439,0.16325,1.6325,0.081625,8.37252113640356,2.74564848812965,232.20202020202
"517","2087","2","B",0,37,792,"csv",12,NA,NA,49.38,2022-09-12,0,NA,1.3532,0.825,0.2461,0.1345,24.94,2.7675,NA,NA,2022-09-12,493.8,0.0167071688942892,0.27675,2.7675,0.138375,24.061634848431,2.05222963074016,59.8545454545455
"518","2087","3","B",0,14,230,"txt",4,NA,NA,34.271,2022-04-04,0,NA,0.838,0.332,0.079,0.03,1.79,1.07,1.79,NA,2022-04-04,342.71,0.00968749088150331,0.107,1.07,0.0535,3.59680942909495,9.52816674766765,103.225903614458
"519","2087","3","B",0,17,227,"txt",27,NA,NA,27.046,2022-04-27,0,NA,0.7498,0.3583,0.0694,0.0298,1.288,1.2275,1.288,NA,2022-04-27,270.46,0.0132478000443689,0.12275,1.2275,0.061375,4.73361436575051,5.71360442787399,75.4842310912643
"520","2087","3","B",0,29,233,"txt",19,NA,NA,19.792,2022-07-19,0,NA,0.529,0.318,0.061,0.035,1.04,1.4125,1.04,NA,2022-07-19,197.92,0.0160670978172999,0.14125,1.4125,0.070625,6.26796821776376,3.15764204800982,62.2389937106918
"521","2087","3","B",0,37,793,"csv",12,NA,NA,65.415,2022-09-12,0,NA,1.8183,1.0998,0.4289,0.2363,36.66,2.7075,NA,NA,2022-09-12,654.15,0.0168126576473286,0.27075,2.7075,0.135375,23.0296216617267,2.84047219536889,59.4789961811238
"522","2088","1","B",0,14,237,"txt",4,NA,NA,10.168,2022-04-04,0,NA,0.264,0.117,0.033,0.013,1.08,0.7875,1.08,NA,2022-04-04,101.68,0.0115066876475216,0.07875,0.7875,0.039375,1.9482783190778,5.21896686958615,86.9059829059829
"523","2088","1","B",0,17,234,"txt",27,NA,NA,30.35,2022-04-27,0,NA,0.9022,0.4362,0.2399,0.1077,4.731,1.71,4.731,NA,2022-04-27,303.5,0.0143723228995058,0.171,1.71,0.0855,9.18633107836191,3.30382170434597,69.5781751490142
"524","2088","1","B",0,29,240,"txt",19,NA,NA,29.398,2022-07-19,0,NA,0.688,0.392,0.058,0.034,1.44,1.285,1.44,NA,2022-07-19,293.98,0.0133342404245187,0.1285,1.285,0.06425,5.1874763294238,5.66711019638818,74.9948979591837
"525","2088","1","B",0,37,794,"csv",12,NA,NA,17.169,2022-09-12,0,NA,0.7102,0.3192,0.1131,0.0561,12.02,1.9075,NA,NA,2022-09-12,171.69,0.0185916477372008,0.19075,1.9075,0.095375,11.4308615846732,1.50198651893577,53.7875939849624
"526","2088","2","B",0,14,238,"txt",4,NA,NA,16.239,2022-04-04,0,NA,0.422,0.179,0.063,0.024,2.1,1.0075,2.1,NA,2022-04-04,162.39,0.011022846234374,0.10075,1.0075,0.050375,3.1888932579804,5.09236236094165,90.7206703910615
"527","2088","2","B",0,17,235,"txt",27,NA,NA,26.218,2022-04-27,0,NA,0.7376,0.3508,0.2057,0.0921,3.702,1.5375,3.702,NA,2022-04-27,262.18,0.0133801205278816,0.15375,1.5375,0.076875,7.426430508775,3.53036360725668,74.7377423033067
"528","2088","2","B",0,29,241,"txt",19,NA,NA,24.759,2022-07-19,0,NA,0.565,0.344,0.035,0.023,1.08,1.045,1.08,NA,2022-07-19,247.59,0.0138939375580597,0.1045,1.045,0.05225,3.43069771753639,7.21689931276708,71.9738372093023
"529","2088","2","B",0,37,795,"csv",12,NA,NA,9.033,2022-09-12,0,NA,0.2149,0.15,0.0768,0.0525,13.29,1.72,NA,NA,2022-09-12,90.33,0.0166057788110262,0.172,1.72,0.086,9.29408770638004,0.971908194259796,60.22
"530","2088","3","B",0,14,239,"txt",4,NA,NA,26.417,2022-04-04,0,NA,0.76,0.316,0.095,0.034,2.39,1.0525,2.39,NA,2022-04-04,264.17,0.0119619941704206,0.10525,1.0525,0.052625,3.48011889696818,7.59083260718881,83.5981012658228
"531","2088","3","B",0,17,236,"txt",27,NA,NA,26.778,2022-04-27,0,NA,0.7963,0.3818,0.1066,0.0487,1.788,1.31,1.788,NA,2022-04-27,267.78,0.01425797296288,0.131,1.31,0.0655,5.39128715282544,4.96690293819098,70.1361969617601
"532","2088","3","B",0,29,242,"txt",19,NA,NA,23.846,2022-07-19,0,NA,0.543,0.318,0.033,0.024,0.92,1.035,0.92,NA,2022-07-19,238.46,0.0133355699069026,0.1035,1.035,0.05175,3.36535259034173,7.08573599938264,74.9874213836478
"533","2088","3","B",0,37,796,"csv",12,NA,NA,2.825,2022-09-12,0,NA,0.0542,0.0389,0.0563,0.0406,11.16,1.7925,NA,NA,2022-09-12,28.25,0.0137699115044248,0.17925,1.7925,0.089625,10.0941139105708,0.279866070962564,72.6221079691517
"534","2088","4","B",0,37,797,"csv",12,NA,NA,19.954,2022-09-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.54,NA,NA,NA,NA,NA,NA,NA
"535","2088",NA,"B",0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3703,0.2671,0.0771,0.0537,11.8,1.6775,NA,"no branch number",2022-09-12,NA,NA,0.16775,1.6775,0.083875,8.84046136215576,NA,NA
"536","2089","1","L",0,17,503,"txt",27,NA,NA,67.609,2022-04-27,0,NA,2.0214,0.5103,0.2059,0.0638,5.705,1.1875,5.705,NA,2022-04-27,676.09,0.00754781168187667,0.11875,1.1875,0.059375,4.43013651541373,15.2611549925761,132.488732118362
"537","2089","1","L",0,29,512,"txt",19,"a",NA,82.403,2022-07-19,0,"1.0",2.431,1.476,0.294,0.187,5.88,1.9375,5.88,NA,2022-07-19,824.03,0.0179119692244214,0.19375,1.9375,0.096875,11.7932442972648,6.98730543715707,55.8285907859079
"538","2089","1","L",0,29,512,"txt",19,"a",NA,82.403,2022-07-19,0,"2.0",0.506,0.323,0.17,0.113,4.66,1.55,4.66,NA,2022-07-19,824.03,0.00391976020290523,0.155,1.55,0.0775,7.54767635024948,10.9176647455579,255.117647058824
"539","2089","1","L",0,29,513,"txt",19,"b",NA,17.496,2022-07-19,0,"1.0",2.431,1.476,0.294,0.187,5.88,1.9375,5.88,NA,2022-07-19,174.96,0.0843621399176955,0.19375,1.9375,0.096875,11.7932442972648,1.4835612286992,11.8536585365854
"540","2089","1","L",0,29,513,"txt",19,"b",NA,17.496,2022-07-19,0,"2.0",0.506,0.323,0.17,0.113,4.66,1.55,4.66,NA,2022-07-19,174.96,0.0184613625971651,0.155,1.55,0.0775,7.54767635024948,2.3180644198425,54.1671826625387
"541","2089","1","L",0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4967,0.3248,0.0599,0.0385,24.69,1.225,2.469,NA,2022-09-12,NA,NA,0.1225,1.225,0.06125,4.71435247579318,NA,NA
"542","2089","1","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.377,1.421,NA,0.267,8.55,1.9725,8.55,"Need to find areas!",2022-03-15,NA,NA,0.19725,1.9725,0.098625,12.2231712519086,NA,NA
"543","2089","1","L",1,14,509,"txt",4,NA,NA,56.113,2022-04-04,1,NA,1.761,0.998,0.26,0.136,4.82,1.6475,4.82,NA,2022-04-04,561.13,0.0177855398927165,0.16475,1.6475,0.082375,8.52708749496018,6.58055872338179,56.2254509018036
"544","2089","1","L",1,17,504,"txt",27,NA,NA,32.214,2022-04-27,1,NA,0.985,0.561,0.2553,0.1181,5.967,1.3675,5.967,NA,2022-04-27,322.14,0.0174147886012293,0.13675,1.3675,0.068375,5.87495497679968,5.48327606376794,57.4224598930481
"545","2089","1","L",1,29,514,"txt",19,NA,NA,51.883,2022-07-19,1,NA,1.387,0.89,0.914,0.608,9.08,2.8825,9.08,NA,2022-07-19,518.83,0.0171539810727984,0.28825,2.8825,0.144125,26.102884675101,1.98763472488886,58.2955056179775
"546","2089","1","L",1,37,848,"csv",12,NA,NA,35.245,2022-09-12,1,NA,0.7883,0.5026,0.1811,0.1021,53.01,1.3975,5.301,NA,2022-09-12,352.45,0.0142601787487587,0.13975,1.3975,0.069875,6.13555008741495,5.74439121152208,70.125348189415
"547","2089","2","L",0,11,NA,NA,NA,NA,NA,NA,NA,NA,"a",0.278,0.156,0.035,0.02,2.01,0.82,2.01,"Need to find areas!",2022-03-15,NA,NA,0.082,0.82,0.041,2.11240690027378,NA,NA
"548","2089","2","L",0,11,NA,NA,NA,NA,NA,NA,NA,NA,"b",0.561,0.325,0.056,0.031,2.82,1.1875,2.82,"Need to find areas!",2022-03-15,NA,NA,0.11875,1.1875,0.059375,4.43013651541373,NA,NA
"549","2089","2","L",0,17,505,"txt",27,NA,NA,13.906,2022-04-27,0,NA,0.3603,0.0829,0.0592,0.0171,2.953,0.785,2.953,NA,2022-04-27,139.06,0.00596145548684021,0.0785,0.785,0.03925,1.93592793295837,7.18311862918868,167.744270205066
"550","2089","2","L",0,29,515,"txt",19,NA,NA,38.285,2022-07-19,0,NA,1.029,0.636,0.178,0.113,6.37,1.48,6.37,NA,2022-07-19,382.85,0.016612250228549,0.148,1.48,0.074,6.88134454842308,5.56359294765633,60.1965408805031
"551","2089","2","L",0,37,849,"csv",12,NA,NA,2.307,2022-09-12,0,NA,0.0432,0.0289,0.0357,0.0221,22.96,0.6925,NA,"length in mm",2022-09-12,23.07,0.0125270914607716,0.06925,0.6925,0.034625,1.50657039198307,1.53129253852078,79.8269896193772
"552","2089","2","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.062,0.622,0.278,0.157,6.85,1.5625,6.85,"Need to find areas!",2022-03-15,NA,NA,0.15625,1.5625,0.078125,7.66990393942821,NA,NA
"553","2089","2","L",1,14,510,"txt",4,NA,NA,30.045,2022-04-04,1,NA,0.865,0.525,0.053,0.031,2.31,1.005,2.31,NA,2022-04-04,300.45,0.017473789316026,0.1005,1.005,0.05025,3.17308711994203,9.46869684452563,57.2285714285714
"554","2089","2","L",1,17,506,"txt",27,NA,NA,34.375,2022-04-27,1,NA,1.1044,0.6236,0.1853,0.0893,4.055,1.765,4.055,NA,2022-04-27,343.75,0.0181410909090909,0.1765,1.765,0.08825,9.78676797427926,3.51239552121205,55.1234765875561
"555","2089","2","L",1,29,516,"txt",19,NA,NA,23.865,2022-07-19,1,NA,0.682,0.436,0.136,0.091,3.53,1.635,3.53,NA,2022-07-19,238.65,0.0182694322229206,0.1635,1.635,0.08175,8.39818402139258,2.8416857667335,54.7362385321101
"556","2089","2","L",1,37,850,"csv",12,NA,NA,151.232,2022-09-12,1,NA,3.9323,2.4617,1.1039,0.6383,20.1,2.2775,NA,"length in mm",2022-09-12,1512.32,0.0162776396529835,0.22775,2.2775,0.113875,16.2954607291243,9.28062130392595,61.433968395824
"557","2089","3","L",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756,0.453,0.075,0.044,3.22,1.1225,3.22,"Need to find areas!",2022-03-15,NA,NA,0.11225,1.1225,0.056125,3.95842637847722,NA,NA
"558","2089","3","L",0,17,507,"txt",27,NA,NA,64.882,2022-04-27,0,NA,1.8729,0.6118,0.1724,0.0548,5.458,1.2975,5.458,NA,2022-04-27,648.82,0.00942942572670386,0.12975,1.2975,0.064875,5.2888908672725,12.2676004531475,106.050997057862
"559","2089","3","L",0,29,517,"txt",19,NA,NA,23.612,2022-07-19,0,NA,0.631,0.388,0.135,0.085,4.36,1.38,4.36,NA,2022-07-19,236.12,0.016432322547857,0.138,1.38,0.069,5.9828490494964,3.94661469889291,60.8556701030928
"560","2089","3","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.523,0.205,0.115,4.65,1.2225,4.65,"Need to find areas!",2022-03-15,NA,NA,0.12225,1.2225,0.061125,4.69512985574403,NA,NA
"561","2089","3","L",1,14,511,"txt",4,NA,NA,65.629,2022-04-04,1,NA,2.047,1.247,0.566,0.316,7.34,1.91,7.34,NA,2022-04-04,656.29,0.0190007466211583,0.191,1.91,0.0955,11.4608441595609,5.72636701854554,52.6295108259824
"562","2089","3","L",1,17,508,"txt",27,NA,NA,38.175,2022-04-27,1,NA,1.1415,0.6609,0.1959,0.0951,4.816,1.445,4.816,NA,2022-04-27,381.75,0.0173123772102161,0.1445,1.445,0.07225,6.55972400051183,5.81960460486163,57.7621425329097
"563","2089","3","L",1,29,518,"txt",19,NA,NA,32.381,2022-07-19,1,NA,0.838,0.533,0.359,0.238,7.88,2.115,7.88,NA,2022-07-19,323.81,0.0164602699113678,0.2115,2.115,0.10575,14.0530507978542,2.30419717866133,60.7523452157598
"564","2089","3","L",1,37,851,"csv",12,NA,NA,59.894,2022-09-12,1,NA,1.4433,0.8822,0.2163,0.1169,83.65,1.555,NA,"length in mm",2022-09-12,598.94,0.0147293551941764,0.1555,1.555,0.07775,7.59644957619646,7.8844727920894,67.8916345499887
"565","2089","4","L",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752,0.438,0.098,0.051,3.17,1.3375,3.17,"Need to find areas!",2022-03-15,NA,NA,0.13375,1.3375,0.066875,5.62001473296086,NA,NA
"566","2089","4","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.152,0.701,0.271,0.156,6.52,1.725,6.52,"Need to find areas!",2022-03-15,NA,NA,0.1725,1.725,0.08625,9.34820163983813,NA,NA
"567","2090","1","B",0,14,246,"txt",4,NA,NA,25.116,2022-04-04,0,NA,0.699,0.319,0.089,0.032,2.08,0.95,2.08,NA,2022-04-04,251.16,0.0127010670488931,0.095,0.95,0.0475,2.83528736986479,8.85836133118237,78.7335423197492
"568","2090","1","B",0,17,243,"txt",27,NA,NA,29.421,2022-04-27,0,NA,0.7389,0.353,0.0494,0.0234,1.04,1.33,1.04,NA,2022-04-27,294.21,0.0119982325549777,0.133,1.33,0.0665,5.55716324493499,5.29424792888988,83.3456090651558
"569","2090","1","B",0,29,249,"txt",19,NA,NA,17.652,2022-07-19,0,NA,0.486,0.282,0.086,0.054,1.49,1.24,1.49,NA,2022-07-19,176.52,0.0159755268524813,0.124,1.24,0.062,4.83051286415967,3.65427036349914,62.5957446808511
"570","2090","1","B",0,37,798,"csv",12,NA,NA,32.48,2022-09-12,0,NA,0.8312,0.5035,0.0694,0.0413,11.14,1.7675,NA,NA,2022-09-12,324.8,0.0155018472906404,0.17675,1.7675,0.088375,9.81451216440128,3.30938506733018,64.5084409136048
"571","2090","2","B",0,14,247,"txt",4,NA,NA,31.618,2022-04-04,0,NA,0.892,0.369,0.114,0.042,2.64,0.95,2.64,NA,2022-04-04,316.18,0.0116705673983174,0.095,0.95,0.0475,2.83528736986479,11.151603303445,85.6856368563686
"572","2090","2","B",0,17,244,"txt",27,NA,NA,35.085,2022-04-27,0,NA,0.9755,0.4616,0.095,0.0452,1.675,1.2525,1.675,NA,2022-04-27,350.85,0.0131566196380219,0.12525,1.2525,0.062625,4.92839311027307,7.1189532196339,76.0073656845754
"573","2090","2","B",0,29,250,"txt",19,NA,NA,24.689,2022-07-19,0,NA,0.676,0.388,0.102,0.063,1.35,1.33,1.35,NA,2022-07-19,246.89,0.0157155008303293,0.133,1.33,0.0665,5.55716324493499,4.4427343433725,63.6314432989691
"574","2090","2","B",0,37,799,"csv",12,NA,NA,19.7,2022-09-12,0,NA,0.4466,0.2735,0.1219,0.0668,18.5,1.855,NA,NA,2022-09-12,197,0.0138832487309645,0.1855,1.855,0.09275,10.8102988608188,1.82233629741739,72.0292504570384
"575","2090","3","B",0,14,248,"txt",4,NA,NA,20.186,2022-04-04,0,NA,0.515,0.233,0.062,0.024,1.6,0.7275,1.6,NA,2022-04-04,201.86,0.011542653324086,0.07275,0.7275,0.036375,1.66270754686648,12.1404392721031,86.6351931330472
"576","2090","3","B",0,17,245,"txt",27,NA,NA,19.848,2022-04-27,0,NA,0.5719,0.276,0.0527,0.0242,0.898,1.04,0.898,NA,2022-04-27,198.48,0.0139056831922612,0.104,1.04,0.052,3.39794661412272,5.84117476051764,71.9130434782609
"577","2090","3","B",0,29,251,"txt",19,NA,NA,34.564,2022-07-19,0,NA,1.012,0.592,0.192,0.115,2.11,1.6625,2.11,NA,2022-07-19,345.64,0.0171276472630483,0.16625,1.6625,0.083125,8.68306757021091,3.9806208716582,58.3851351351351
"578","2090","3","B",0,37,800,"csv",12,NA,NA,33.199,2022-09-12,0,NA,0.8367,0.4985,0.2118,0.124,17.26,2.3875,NA,NA,2022-09-12,331.99,0.0150155125154372,0.23875,2.3875,0.119375,17.9075689993139,1.8539088137129,66.5977933801404
"579","2091","1","L",0,17,519,"txt",27,NA,NA,35.273,2022-04-27,0,NA,1.3417,0.5788,0.084,0.0346,2.42,1.0875,2.42,NA,2022-04-27,352.73,0.0164091514756329,0.10875,1.0875,0.054375,3.71542418672205,9.49366700202265,60.941603317208
"580","2091","1","L",0,29,528,"txt",19,NA,NA,38.168,2022-07-19,0,NA,1.109,0.707,0.14,0.088,3.15,1.7475,3.15,NA,2022-07-19,381.68,0.0185233703626074,0.17475,1.7475,0.087375,9.59365820085392,3.9784615212373,53.98585572843
"581","2091","1","L",0,37,852,"csv",12,NA,NA,107.905,2022-09-12,0,NA,3.549,2.02,1.0513,0.5867,79.66,3.5975,NA,NA,2022-09-12,1079.05,0.0187201705203651,0.35975,3.5975,0.179875,40.6585117577132,2.65393383415048,53.4183168316832
"582","2091","1","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,0.953,0.21,0.114,3.49,1.77,3.49,"Need to find areas!",2022-03-15,NA,NA,0.177,1.77,0.0885,9.84229562443146,NA,NA
"583","2091","1","L",1,14,525,"txt",4,NA,NA,40.541,2022-04-04,1,NA,1.337,0.807,0.157,0.09,3.69,1.5075,3.69,NA,2022-04-04,405.41,0.0199057744012235,0.15075,1.5075,0.075375,7.13944601986957,5.67845178563877,50.2366790582404
"584","2091","1","L",1,17,520,"txt",27,NA,NA,9.483,2022-04-27,1,NA,0.3048,0.1806,0.1148,0.0614,2.372,1.5375,2.372,NA,2022-04-27,94.83,0.0190446061372983,0.15375,1.5375,0.076875,7.426430508775,1.27692570324263,52.5083056478405
"585","2091","1","L",1,37,853,"csv",12,NA,NA,15.735,2022-09-12,1,NA,0.5291,0.3317,0.567,0.3231,37.07,4.145,NA,NA,2022-09-12,157.35,0.0210803940260566,0.4145,4.145,0.20725,53.9757819211426,0.291519630470356,47.4374434730178
"586","2091","2","L",0,17,521,"txt",27,NA,NA,32.952,2022-04-27,0,NA,1.3865,0.5515,0.1318,0.0554,3.805,1.2475,3.805,NA,2022-04-27,329.52,0.016736465161447,0.12475,1.2475,0.062375,4.8891232021032,6.73985879223185,59.7497733454216
"587","2091","2","L",0,29,529,"txt",19,NA,NA,31.543,2022-07-19,0,NA,1.155,0.726,0.146,0.092,2.35,1.8,2.35,NA,2022-07-19,315.43,0.0230162001077894,0.18,1.8,0.09,10.1787601976309,3.09890393206645,43.4476584022039
"588","2091","2","L",0,37,854,"csv",12,NA,NA,107.117,2022-09-12,0,NA,4.1303,2.3783,1.8037,0.9884,130.3,4.12,NA,NA,2022-09-12,1071.17,0.0222028249484209,0.412,4.12,0.206,53.3266503390946,2.00869545187748,45.0393137955683
"589","2091","2","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984,0.609,0.222,0.132,3.66,1.55,3.66,"Need to find areas!",2022-03-15,NA,NA,0.155,1.55,0.0775,7.54767635024948,NA,NA
"590","2091","2","L",1,14,526,"txt",4,NA,NA,32.143,2022-04-04,1,NA,1.045,0.62,0.141,0.079,3.41,1.46,3.41,NA,2022-04-04,321.43,0.0192888031608748,0.146,1.46,0.073,6.696618900392,4.79988490880352,51.8435483870968
"591","2091","2","L",1,17,522,"txt",27,NA,NA,52.827,2022-04-27,1,NA,1.953,1.1336,0.6112,0.3194,7.933,2.045,7.933,NA,2022-04-27,528.27,0.021458723758684,0.2045,2.045,0.10225,13.1382190171289,4.02086461879858,46.6010938602682
"592","2091","2","L",1,29,530,"txt",19,NA,NA,29.356,2022-07-19,1,NA,0.938,0.617,0.181,0.115,3.3,1.7625,3.3,NA,2022-07-19,293.56,0.0210178498433029,0.17625,1.7625,0.088125,9.75906305406542,3.00807565617387,47.5786061588331
"593","2091","2","L",1,37,856,"csv",12,NA,NA,19.349,2022-09-12,1,NA,0.7151,0.4357,0.7985,0.4624,39.65,3.7775,NA,NA,2022-09-12,193.49,0.0225179595844746,0.37775,3.7775,0.188875,44.8289760053536,0.431618156919071,44.4089970162956
"594","2091","3","L",0,17,523,"txt",27,NA,NA,20.93,2022-04-27,0,NA,0.7614,0.2798,0.0564,0.0221,2.436,1.0275,2.436,NA,2022-04-27,209.3,0.0133683707596751,0.10275,1.0275,0.051375,3.31675607898151,6.31038264545129,74.8034310221587
"595","2091","3","L",0,29,531,"txt",19,NA,NA,30.813,2022-07-19,0,NA,1.252,0.759,0.111,0.069,2.6,1.3225,2.6,NA,2022-07-19,308.13,0.0246324603251874,0.13225,1.3225,0.066125,5.49466518608263,5.60780301555877,40.596837944664
"596","2091","3","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.166,0.714,0.164,0.095,3.39,1.555,3.39,"Need to find areas!",2022-03-15,NA,NA,0.1555,1.555,0.07775,7.59644957619646,NA,NA
"597","2091","3","L",1,14,527,"txt",4,NA,NA,43.171,2022-04-04,1,NA,1.514,0.92,0.296,0.161,4.89,1.795,4.89,NA,2022-04-04,431.71,0.0213106020245072,0.1795,1.795,0.08975,10.1222900696827,4.26494397046591,46.925
"598","2091","3","L",1,17,524,"txt",27,NA,NA,18.312,2022-04-27,1,NA,0.5993,0.3538,0.3349,0.1851,4.342,1.5,4.342,NA,2022-04-27,183.12,0.0193206640454347,0.15,1.5,0.075,7.06858347057703,2.59061806035448,51.7580553985302
"599","2091","3","L",1,29,532,"txt",19,NA,NA,29.626,2022-07-19,1,NA,1.087,0.716,0.25,0.16,4.56,1.8575,4.56,NA,2022-07-19,296.26,0.0241679605751705,0.18575,1.8575,0.092875,10.8394567676349,2.73316279912283,41.377094972067
"600","2092","1","L",0,17,533,"txt",27,NA,NA,6.596,2022-04-27,0,NA,0.2313,0.1077,0.0258,0.012,1.484,0.765,1.484,NA,2022-04-27,65.96,0.0163280776228017,0.0765,0.765,0.03825,1.83853856069709,3.58763212314628,61.2441968430826
"601","2092","1","L",0,29,542,"txt",19,"b",NA,25.562,2022-07-19,0,"b",0.976,0.622,0.113,0.067,3.39,1.375,3.39,"""Y0b"" not sure what the b is for",2022-07-19,255.62,0.0243329942883968,0.1375,1.375,0.06875,5.9395736106932,4.30367593289524,41.096463022508
"602","2092","1","L",0,29,542,"txt",19,"b",NA,25.562,2022-07-19,0,NA,1.202,0.77,0.197,0.118,4.75,1.7825,4.75,NA,2022-07-19,255.62,0.0301228385885298,0.17825,1.7825,0.089125,9.98180197320493,2.56086026036365,33.1974025974026
"603","2092","1","L",0,29,541,"txt",19,"a",NA,32.927,2022-07-19,0,"b",0.976,0.622,0.113,0.067,3.39,1.375,3.39,"""Y0b"" not sure what the b is for",2022-07-19,329.27,0.0188902724208097,0.1375,1.375,0.06875,5.9395736106932,5.54366393249517,52.9372990353698
"604","2092","1","L",0,29,541,"txt",19,"a",NA,32.927,2022-07-19,0,NA,1.202,0.77,0.197,0.118,4.75,1.7825,4.75,NA,2022-07-19,329.27,0.0233850639292981,0.17825,1.7825,0.089125,9.98180197320493,3.29870298853744,42.7623376623377
"605","2092","1","L",0,37,859,"csv",12,"b",NA,15.727,2022-09-12,0,"b",1.0477,0.6527,0.2058,0.113,49.73,2.3525,NA,"length in mm",2022-09-12,157.27,0.0415018757550709,0.23525,2.3525,0.117625,17.3863787780834,0.904558689347367,24.0952964608549
"606","2092","1","L",0,37,859,"csv",12,"b",NA,15.727,2022-09-12,0,"c",1.1901,0.7511,0.1118,0.0597,20.41,1.4975,NA,"length in mm",2022-09-12,157.27,0.047758631652572,0.14975,1.4975,0.074875,7.0450411606292,2.23235033570697,20.9386233524165
"607","2092","1","L",0,37,858,"csv",12,"c",NA,33.651,2022-09-12,0,"b",1.0477,0.6527,0.2058,0.113,49.73,2.3525,NA,"length in mm",2022-09-12,336.51,0.0193961546462215,0.23525,2.3525,0.117625,17.3863787780834,1.93548066733822,51.5566110004596
"608","2092","1","L",0,37,858,"csv",12,"c",NA,33.651,2022-09-12,0,"c",1.1901,0.7511,0.1118,0.0597,20.41,1.4975,NA,"length in mm",2022-09-12,336.51,0.0223202876586134,0.14975,1.4975,0.074875,7.0450411606292,4.77655122699022,44.8022899747038
