"","week","tree","time","plot","site","species","mpa_mean","lwc_mean","type","mean_swc_per_dry_g","mean_swc_g","lfm_y0_percent","lfm_y1_percent","lfm_both_percent","rwc_percent","lwm_g","ldm_g","area_cm2","lma_g_cm2","alas_cm2_per_mm2","leaf_count","sla_cm_g","lwa_g_cm2","date_wp"
"1629",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.55,0.276,19.558,0.0141118723795889,6.28822984670344,6,70.8623188405797,0.0158209538309382,2022-03-25
"1630",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.751,0.269,22.225,0.012103487064117,5.25745928985936,6,82.6208178438662,0.013569334024854,2022-03-25
"1631",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.488,0.239,15.674,0.015248181702182,4.84281507053773,4,65.581589958159,0.0170948809787214,2022-03-25
"1632",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.751,0.269,25.313,0.010626950578754,5.98794452212418,6,94.1003717472119,0.011913974981329,2022-03-25
"1633",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.55,0.276,17.783,0.0155204408704943,5.71753713896755,6,64.4311594202899,0.0174001133118985,2022-03-25
"1634",13,2383,"md","Weathertop","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488,0.239,12.368,0.0193240620957309,3.82135618172838,4,51.7489539748954,NA,NA
"1635",13,2383,"md","Weathertop","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.276,19.558,0.0141118723795889,6.28822984670344,6,70.8623188405797,NA,NA
"1636",13,2383,"md","Weathertop","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751,0.269,22.225,0.012103487064117,5.25745928985936,6,82.6208178438662,NA,NA
"1637",13,2383,"md","Weathertop","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488,0.239,15.674,0.015248181702182,4.84281507053773,4,65.581589958159,NA,NA
"1638",13,2383,"md","Weathertop","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751,0.269,25.313,0.010626950578754,5.98794452212418,6,94.1003717472119,NA,NA
"1639",13,2383,"md","Weathertop","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.276,17.783,0.0155204408704943,5.71753713896755,6,64.4311594202899,NA,NA
"1640",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.488,0.239,12.368,0.0193240620957309,3.82135618172838,4,51.7489539748954,0.0216643891057955,2022-03-30
"1641",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.55,0.276,19.558,0.0141118723795889,6.28822984670344,6,70.8623188405797,0.0158209538309382,2022-03-30
"1642",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.751,0.269,22.225,0.012103487064117,5.25745928985936,6,82.6208178438662,0.013569334024854,2022-03-30
"1643",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.488,0.239,15.674,0.015248181702182,4.84281507053773,4,65.581589958159,0.0170948809787214,2022-03-30
"1644",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.751,0.269,25.313,0.010626950578754,5.98794452212418,6,94.1003717472119,0.011913974981329,2022-03-30
"1645",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.55,0.276,17.783,0.0155204408704943,5.71753713896755,6,64.4311594202899,0.0174001133118985,2022-03-30
"1646",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.488,0.239,12.368,0.0193240620957309,3.82135618172838,4,51.7489539748954,0.0216643891057955,2022-03-25
"1647",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.55,0.276,19.558,0.0141118723795889,6.28822984670344,6,70.8623188405797,0.0158209538309382,2022-03-25
"1648",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.751,0.269,22.225,0.012103487064117,5.25745928985936,6,82.6208178438662,0.013569334024854,2022-03-25
"1649",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.488,0.239,15.674,0.015248181702182,4.84281507053773,4,65.581589958159,0.0170948809787214,2022-03-25
"1650",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.751,0.269,25.313,0.010626950578754,5.98794452212418,6,94.1003717472119,0.011913974981329,2022-03-25
"1651",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"stem",NA,NA,159.589743589744,171.240234375,NA,NA,0.55,0.276,17.783,0.0155204408704943,5.71753713896755,6,64.4311594202899,0.0174001133118985,2022-03-25
"1652",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.488,0.239,12.368,0.0193240620957309,3.82135618172838,4,51.7489539748954,0.0216643891057955,2022-03-30
"1653",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.55,0.276,19.558,0.0141118723795889,6.28822984670344,6,70.8623188405797,0.0158209538309382,2022-03-30
"1654",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.751,0.269,22.225,0.012103487064117,5.25745928985936,6,82.6208178438662,0.013569334024854,2022-03-30
"1655",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.488,0.239,15.674,0.015248181702182,4.84281507053773,4,65.581589958159,0.0170948809787214,2022-03-30
"1656",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.751,0.269,25.313,0.010626950578754,5.98794452212418,6,94.1003717472119,0.011913974981329,2022-03-30
"1657",13,2383,"pd","Weathertop","LL","blue oak",0.541333333333333,1.12110947473004,"leaf",NA,NA,112.292647808741,NA,NA,NA,0.55,0.276,17.783,0.0155204408704943,5.71753713896755,6,64.4311594202899,0.0174001133118985,2022-03-30
"1658",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.392,0.184,14.969,0.0122920702785757,NA,6,81.3532608695652,0.00948672615909585,2022-03-30
"1659",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.388,0.182,12.979,0.0140226519762694,NA,5,71.3131868131868,0.0108223477663509,2022-03-30
"1660",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.587,0.277,21.135,0.0131062219067897,6.40331178536054,6,76.2996389891697,0.0101150689340562,2022-03-30
"1661",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.392,0.184,13.215,0.0139235716988271,NA,6,71.820652173913,0.010745879975445,2022-03-30
"1662",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.388,0.182,14.965,0.0121617106582025,NA,5,82.2252747252747,0.00938611771864138,2022-03-30
"1663",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.587,0.277,19.401,0.0142776145559507,5.8779584550641,6,70.0397111913357,0.0110191217937878,2022-03-30
"1664",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.392,0.184,14.969,0.0122920702785757,NA,6,81.3532608695652,0.00948672615909585,2022-03-25
"1665",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.388,0.182,12.979,0.0140226519762694,NA,5,71.3131868131868,0.0108223477663509,2022-03-25
"1666",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.587,0.277,21.135,0.0131062219067897,6.40331178536054,6,76.2996389891697,0.0101150689340562,2022-03-25
"1667",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.392,0.184,13.215,0.0139235716988271,NA,6,71.820652173913,0.010745879975445,2022-03-25
"1668",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.388,0.182,14.965,0.0121617106582025,NA,5,82.2252747252747,0.00938611771864138,2022-03-25
"1669",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.587,0.277,19.401,0.0142776145559507,5.8779584550641,6,70.0397111913357,0.0110191217937878,2022-03-25
"1670",13,2384,"md","Weathertop","LL","blue oak",2.51,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.184,14.969,0.0122920702785757,NA,6,81.3532608695652,NA,2022-03-25
"1671",13,2384,"md","Weathertop","LL","blue oak",2.51,NA,NA,NA,NA,NA,NA,NA,NA,0.388,0.182,12.979,0.0140226519762694,NA,5,71.3131868131868,NA,2022-03-25
"1672",13,2384,"md","Weathertop","LL","blue oak",2.51,NA,NA,NA,NA,NA,NA,NA,NA,0.587,0.277,21.135,0.0131062219067897,6.40331178536054,6,76.2996389891697,NA,2022-03-25
"1673",13,2384,"md","Weathertop","LL","blue oak",2.51,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.184,13.215,0.0139235716988271,NA,6,71.820652173913,NA,2022-03-25
"1674",13,2384,"md","Weathertop","LL","blue oak",2.51,NA,NA,NA,NA,NA,NA,NA,NA,0.388,0.182,14.965,0.0121617106582025,NA,5,82.2252747252747,NA,2022-03-25
"1675",13,2384,"md","Weathertop","LL","blue oak",2.51,NA,NA,NA,NA,NA,NA,NA,NA,0.587,0.277,19.401,0.0142776145559507,5.8779584550641,6,70.0397111913357,NA,2022-03-25
"1676",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.392,0.184,14.969,0.0122920702785757,NA,6,81.3532608695652,0.00948672615909585,2022-03-30
"1677",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.388,0.182,12.979,0.0140226519762694,NA,5,71.3131868131868,0.0108223477663509,2022-03-30
"1678",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.587,0.277,21.135,0.0131062219067897,6.40331178536054,6,76.2996389891697,0.0101150689340562,2022-03-30
"1679",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.392,0.184,13.215,0.0139235716988271,NA,6,71.820652173913,0.010745879975445,2022-03-30
"1680",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.388,0.182,14.965,0.0121617106582025,NA,5,82.2252747252747,0.00938611771864138,2022-03-30
"1681",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"stem",NA,NA,43.1372549019608,23.0620902429618,NA,NA,0.587,0.277,19.401,0.0142776145559507,5.8779584550641,6,70.0397111913357,0.0110191217937878,2022-03-30
"1682",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.392,0.184,14.969,0.0122920702785757,NA,6,81.3532608695652,0.00948672615909585,2022-03-25
"1683",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.388,0.182,12.979,0.0140226519762694,NA,5,71.3131868131868,0.0108223477663509,2022-03-25
"1684",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.587,0.277,21.135,0.0131062219067897,6.40331178536054,6,76.2996389891697,0.0101150689340562,2022-03-25
"1685",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.392,0.184,13.215,0.0139235716988271,NA,6,71.820652173913,0.010745879975445,2022-03-25
"1686",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.388,0.182,14.965,0.0121617106582025,NA,5,82.2252747252747,0.00938611771864138,2022-03-25
"1687",13,2384,"pd","Weathertop","LL","blue oak",0.637909090909092,0.771776108019055,"leaf",NA,NA,127.939949958299,NA,NA,NA,0.587,0.277,19.401,0.0142776145559507,5.8779584550641,6,70.0397111913357,0.0110191217937878,2022-03-25
"1688",14,1478,"pd","Low","Cucu Mesa","blue oak",0.5714,1.74375600384246,"stem",NA,NA,143.234223300971,163.183447000347,NA,NA,0.73,0.249,28.114,0.00885679732517607,8.99387731501294,7,112.907630522088,0.0154440935105916,2022-04-04
"1689",14,1478,"pd","Low","Cucu Mesa","blue oak",0.5714,1.74375600384246,"stem",NA,NA,143.234223300971,163.183447000347,NA,NA,0.596,0.223,23.834,0.00935638163967441,5.44857643443297,7,106.878923766816,0.0163152466584236,2022-04-04
"1690",14,1478,"pd","Low","Cucu Mesa","blue oak",0.5714,1.74375600384246,"stem",NA,NA,143.234223300971,163.183447000347,NA,NA,0.817,0.275,32.537,0.00845191627992747,9.34939321422199,14,118.316363636364,0.0147380797570974,2022-04-04
"1691",14,1478,"md","Low","Cucu Mesa","blue oak",NA,NA,"stem",NA,NA,262.087458745875,191.681574239714,NA,NA,0.73,0.249,28.114,0.00885679732517607,8.99387731501294,7,112.907630522088,NA,NA
"1692",14,1478,"md","Low","Cucu Mesa","blue oak",NA,NA,"stem",NA,NA,262.087458745875,191.681574239714,NA,NA,0.596,0.223,23.834,0.00935638163967441,5.44857643443297,7,106.878923766816,NA,NA
"1693",14,1478,"md","Low","Cucu Mesa","blue oak",NA,NA,"stem",NA,NA,262.087458745875,191.681574239714,NA,NA,0.817,0.275,32.537,0.00845191627992747,9.34939321422199,14,118.316363636364,NA,NA
"1694",14,1478,"md","Low","Cucu Mesa","blue oak",NA,NA,"leaf",NA,NA,173.412347426145,NA,NA,NA,0.73,0.249,28.114,0.00885679732517607,8.99387731501294,7,112.907630522088,NA,NA
"1695",14,1478,"md","Low","Cucu Mesa","blue oak",NA,NA,"leaf",NA,NA,173.412347426145,NA,NA,NA,0.596,0.223,23.834,0.00935638163967441,5.44857643443297,7,106.878923766816,NA,NA
"1696",14,1478,"md","Low","Cucu Mesa","blue oak",NA,NA,"leaf",NA,NA,173.412347426145,NA,NA,NA,0.817,0.275,32.537,0.00845191627992747,9.34939321422199,14,118.316363636364,NA,NA
"1697",14,1478,"pd","Low","Cucu Mesa","blue oak",0.5714,1.74375600384246,"leaf",NA,NA,175.311648402621,NA,NA,NA,0.73,0.249,28.114,0.00885679732517607,8.99387731501294,7,112.907630522088,0.0154440935105916,2022-04-04
"1698",14,1478,"pd","Low","Cucu Mesa","blue oak",0.5714,1.74375600384246,"leaf",NA,NA,175.311648402621,NA,NA,NA,0.596,0.223,23.834,0.00935638163967441,5.44857643443297,7,106.878923766816,0.0163152466584236,2022-04-04
"1699",14,1478,"pd","Low","Cucu Mesa","blue oak",0.5714,1.74375600384246,"leaf",NA,NA,175.311648402621,NA,NA,NA,0.817,0.275,32.537,0.00845191627992747,9.34939321422199,14,118.316363636364,0.0147380797570974,2022-04-04
"1700",14,2004,"pd","High","Cucu Mesa","blue oak",0.38925,1.01301729162619,"leaf",NA,NA,118.124654304096,NA,NA,NA,1.157,0.585,36.481,0.0160357446341931,4.78697050016705,16,62.3606837606838,0.0162444865985395,2022-04-04
"1701",14,2004,"pd","High","Cucu Mesa","blue oak",0.38925,1.01301729162619,"leaf",NA,NA,118.124654304096,NA,NA,NA,0.583,0.305,19.457,0.0156755923318086,6.28731146620106,9,63.7934426229508,0.015879646088605,2022-04-04
"1702",14,2004,"pd","High","Cucu Mesa","blue oak",0.38925,1.01301729162619,"leaf",NA,NA,118.124654304096,NA,NA,NA,0.958,0.502,31.795,0.0157886460135241,6.82764633233761,15,63.3366533864542,0.0159941714230648,2022-04-04
"1703",14,2004,"md","High","Cucu Mesa","blue oak",2.38333333333333,0.794647749168171,NA,NA,NA,NA,NA,NA,NA,1.157,0.585,36.481,0.0160357446341931,4.78697050016705,16,62.3606837606838,0.0127427683797971,2022-04-04
"1704",14,2004,"md","High","Cucu Mesa","blue oak",2.38333333333333,0.794647749168171,NA,NA,NA,NA,NA,NA,NA,0.583,0.305,19.457,0.0156755923318086,6.28731146620106,9,63.7934426229508,0.0124565741633495,2022-04-04
"1705",14,2004,"md","High","Cucu Mesa","blue oak",2.38333333333333,0.794647749168171,NA,NA,NA,NA,NA,NA,NA,0.958,0.502,31.795,0.0157886460135241,6.82764633233761,15,63.3366533864542,0.0125464120170599,2022-04-04
"1706",14,2004,"pd","High","Cucu Mesa","blue oak",0.38925,1.01301729162619,"stem",NA,NA,247.168732125834,115.002627430373,NA,NA,1.157,0.585,36.481,0.0160357446341931,4.78697050016705,16,62.3606837606838,0.0162444865985395,2022-04-04
"1707",14,2004,"pd","High","Cucu Mesa","blue oak",0.38925,1.01301729162619,"stem",NA,NA,247.168732125834,115.002627430373,NA,NA,0.583,0.305,19.457,0.0156755923318086,6.28731146620106,9,63.7934426229508,0.015879646088605,2022-04-04
"1708",14,2004,"pd","High","Cucu Mesa","blue oak",0.38925,1.01301729162619,"stem",NA,NA,247.168732125834,115.002627430373,NA,NA,0.958,0.502,31.795,0.0157886460135241,6.82764633233761,15,63.3366533864542,0.0159941714230648,2022-04-04
"1709",14,2005,"pd","High","Cucu Mesa","blue oak",0.4295,1.03670053795577,"stem",NA,NA,71.1760993057017,17.8463094034378,NA,NA,1.046,0.515,35.35,0.0145685997171146,12.9402260941681,7,68.6407766990291,0.015103275163995,2022-04-04
"1710",14,2005,"pd","High","Cucu Mesa","blue oak",0.4295,1.03670053795577,"stem",NA,NA,71.1760993057017,17.8463094034378,NA,NA,1.284,0.617,41.111,0.0150081486706721,7.37010597715607,8,66.6304700162075,0.0155589558006059,2022-04-04
"1711",14,2005,"pd","High","Cucu Mesa","blue oak",0.4295,1.03670053795577,"stem",NA,NA,71.1760993057017,17.8463094034378,NA,NA,0.971,0.463,32.996,0.0140320038792581,9.94827452313956,7,71.2656587473002,0.0145469859702243,2022-04-04
"1712",14,2005,"md","High","Cucu Mesa","blue oak",2.13333333333333,0.8526937359215,"leaf",NA,NA,108.362634786685,NA,NA,NA,1.046,0.515,35.35,0.0145685997171146,12.9402260941681,7,68.6407766990291,0.0124225537199314,2022-04-04
"1713",14,2005,"md","High","Cucu Mesa","blue oak",2.13333333333333,0.8526937359215,"leaf",NA,NA,108.362634786685,NA,NA,NA,1.284,0.617,41.111,0.0150081486706721,7.37010597715607,8,66.6304700162075,0.0127973543592607,2022-04-04
"1714",14,2005,"md","High","Cucu Mesa","blue oak",2.13333333333333,0.8526937359215,"leaf",NA,NA,108.362634786685,NA,NA,NA,0.971,0.463,32.996,0.0140320038792581,9.94827452313956,7,71.2656587473002,0.0119650018102696,2022-04-04
"1715",14,2005,"md","High","Cucu Mesa","blue oak",2.13333333333333,0.8526937359215,"stem",NA,NA,117.662037037037,NA,NA,NA,1.046,0.515,35.35,0.0145685997171146,12.9402260941681,7,68.6407766990291,0.0124225537199314,2022-04-04
"1716",14,2005,"md","High","Cucu Mesa","blue oak",2.13333333333333,0.8526937359215,"stem",NA,NA,117.662037037037,NA,NA,NA,1.284,0.617,41.111,0.0150081486706721,7.37010597715607,8,66.6304700162075,0.0127973543592607,2022-04-04
"1717",14,2005,"md","High","Cucu Mesa","blue oak",2.13333333333333,0.8526937359215,"stem",NA,NA,117.662037037037,NA,NA,NA,0.971,0.463,32.996,0.0140320038792581,9.94827452313956,7,71.2656587473002,0.0119650018102696,2022-04-04
"1718",14,2005,"pd","High","Cucu Mesa","blue oak",0.4295,1.03670053795577,"leaf",NA,NA,131.804212092783,NA,NA,NA,1.046,0.515,35.35,0.0145685997171146,12.9402260941681,7,68.6407766990291,0.015103275163995,2022-04-04
"1719",14,2005,"pd","High","Cucu Mesa","blue oak",0.4295,1.03670053795577,"leaf",NA,NA,131.804212092783,NA,NA,NA,1.284,0.617,41.111,0.0150081486706721,7.37010597715607,8,66.6304700162075,0.0155589558006059,2022-04-04
