"","site","week","tree","date","plot","species","mpa","time","date_wp","cwc","date_shift","week_cwc_link"
"940","Cucu Mesa",17,"2004",2022-04-25,"High","blue oak",2.744,"md",2022-04-25,NA,NA,NA
"941","Cucu Mesa",17,"2004",2022-04-25,"High","blue oak",0.918,"pd",2022-04-25,NA,NA,NA
"942","Cucu Mesa",17,"2004",2022-04-25,"High","blue oak",0.799,"pd",2022-04-25,NA,NA,NA
"943","Cucu Mesa",17,"2004",2022-04-25,"High","blue oak",1.037,"pd",2022-04-25,NA,NA,NA
"944","Cucu Mesa",17,"2004",2022-04-25,"High","blue oak",0.984,"pd",2022-04-25,NA,NA,NA
"945","Cucu Mesa",17,"2004",2022-04-29,NA,NA,NA,NA,NA,0.0426235,2022-04-29,17
"946","Cucu Mesa",17,"2005",2022-04-25,"High","blue oak",2.503,"md",2022-04-25,NA,NA,NA
"947","Cucu Mesa",17,"2005",2022-04-25,"High","blue oak",2.867,"md",2022-04-25,NA,NA,NA
"948","Cucu Mesa",17,"2005",2022-04-25,"High","blue oak",2.829,"md",2022-04-25,NA,NA,NA
"949","Cucu Mesa",17,"2005",2022-04-25,"High","blue oak",0.914,"pd",2022-04-25,NA,NA,NA
"950","Cucu Mesa",17,"2005",2022-04-25,"High","blue oak",0.847,"pd",2022-04-25,NA,NA,NA
"951","Cucu Mesa",17,"2005",2022-04-25,"High","blue oak",0.992,"pd",2022-04-25,NA,NA,NA
"952","Cucu Mesa",17,"2005",2022-04-29,NA,NA,NA,NA,NA,0.0551155,2022-04-29,17
"953","Cucu Mesa",17,"2006",2022-04-25,"High","blue oak",2.638,"md",2022-04-25,NA,NA,NA
"954","Cucu Mesa",17,"2006",2022-04-25,"High","blue oak",2.778,"md",2022-04-25,NA,NA,NA
"955","Cucu Mesa",17,"2006",2022-04-25,"High","blue oak",2.735,"md",2022-04-25,NA,NA,NA
"956","Cucu Mesa",17,"2006",2022-04-25,"High","blue oak",0.968,"pd",2022-04-25,NA,NA,NA
"957","Cucu Mesa",17,"2006",2022-04-25,"High","blue oak",1.018,"pd",2022-04-25,NA,NA,NA
"958","Cucu Mesa",17,"2006",2022-04-25,"High","blue oak",0.988,"pd",2022-04-25,NA,NA,NA
"959","Cucu Mesa",17,"2006",2022-04-29,NA,NA,NA,NA,NA,0.0818919,2022-04-29,17
"960","Cucu Mesa",17,"2007",2022-04-25,"High","blue oak",2.261,"md",2022-04-25,NA,NA,NA
"961","Cucu Mesa",17,"2007",2022-04-25,"High","blue oak",2.664,"md",2022-04-25,NA,NA,NA
"962","Cucu Mesa",17,"2007",2022-04-25,"High","blue oak",2.354,"md",2022-04-25,NA,NA,NA
"963","Cucu Mesa",17,"2007",2022-04-25,"High","blue oak",1.018,"pd",2022-04-25,NA,NA,NA
"964","Cucu Mesa",17,"2007",2022-04-25,"High","blue oak",0.836,"pd",2022-04-25,NA,NA,NA
"965","Cucu Mesa",17,"2007",2022-04-25,"High","blue oak",1.056,"pd",2022-04-25,NA,NA,NA
"966","Cucu Mesa",17,"2007",2022-04-25,"High","blue oak",1.046,"pd",2022-04-25,NA,NA,NA
"967","Cucu Mesa",17,"2007",2022-04-29,NA,NA,NA,NA,NA,0.0600799,2022-04-29,17
"968","Cucu Mesa",17,"2008",2022-04-29,NA,NA,NA,NA,NA,0.0175778,2022-04-29,17
"969","Cucu Mesa",17,"2012",2022-04-25,"Low","blue oak",2.541,"md",2022-04-25,NA,NA,NA
"970","Cucu Mesa",17,"2012",2022-04-25,"Low","blue oak",2.535,"md",2022-04-25,NA,NA,NA
"971","Cucu Mesa",17,"2012",2022-04-25,"Low","blue oak",2.434,"md",2022-04-25,NA,NA,NA
"972","Cucu Mesa",17,"2012",2022-04-25,"Low","blue oak",1.221,"pd",2022-04-25,NA,NA,NA
"973","Cucu Mesa",17,"2012",2022-04-25,"Low","blue oak",1.218,"pd",2022-04-25,NA,NA,NA
"974","Cucu Mesa",17,"2012",2022-04-29,NA,NA,NA,NA,NA,0.0398025,2022-04-29,17
"975","Cucu Mesa",17,"2013",2022-04-25,"Low","blue oak",2.411,"md",2022-04-25,NA,NA,NA
"976","Cucu Mesa",17,"2013",2022-04-25,"Low","blue oak",2.201,"md",2022-04-25,NA,NA,NA
"977","Cucu Mesa",17,"2013",2022-04-25,"Low","blue oak",2.258,"md",2022-04-25,NA,NA,NA
"978","Cucu Mesa",17,"2013",2022-04-25,"Low","blue oak",1.268,"pd",2022-04-25,NA,NA,NA
"979","Cucu Mesa",17,"2013",2022-04-25,"Low","blue oak",1.048,"pd",2022-04-25,NA,NA,NA
"980","Cucu Mesa",17,"2013",2022-04-25,"Low","blue oak",1.278,"pd",2022-04-25,NA,NA,NA
"981","Cucu Mesa",17,"2013",2022-04-25,"Low","blue oak",1.198,"pd",2022-04-25,NA,NA,NA
"982","Cucu Mesa",17,"2014",2022-04-29,NA,NA,NA,NA,NA,0.055638,2022-04-29,17
"983","Cucu Mesa",17,"2015",2022-04-25,"Low","blue oak",2.816,"md",2022-04-25,NA,NA,NA
"984","Cucu Mesa",17,"2015",2022-04-25,"Low","blue oak",2.702,"md",2022-04-25,NA,NA,NA
"985","Cucu Mesa",17,"2015",2022-04-25,"Low","blue oak",2.675,"md",2022-04-25,NA,NA,NA
"986","Cucu Mesa",17,"2015",2022-04-25,"Low","blue oak",1.328,"pd",2022-04-25,NA,NA,NA
"987","Cucu Mesa",17,"2015",2022-04-25,"Low","blue oak",1.38,"pd",2022-04-25,NA,NA,NA
"988","Cucu Mesa",17,"2015",2022-04-25,"Low","blue oak",1.258,"pd",2022-04-25,NA,NA,NA
"989","Cucu Mesa",17,"2015",2022-04-25,"Low","blue oak",1.338,"pd",2022-04-25,NA,NA,NA
"990","Cucu Mesa",17,"2015",2022-04-29,NA,NA,NA,NA,NA,0,2022-04-29,17
"991","Cucu Mesa",17,"2016",2022-04-29,NA,NA,NA,NA,NA,0.0402265,2022-04-29,17
"992","Cucu Mesa",18,"1478",2022-05-03,NA,NA,NA,NA,NA,0.097505,2022-05-03,18
"993","Cucu Mesa",18,"2004",2022-05-03,NA,NA,NA,NA,NA,0.039369,2022-05-03,18
"994","Cucu Mesa",18,"2005",2022-05-03,NA,NA,NA,NA,NA,0.0212276,2022-05-03,18
"995","Cucu Mesa",18,"2006",2022-05-03,NA,NA,NA,NA,NA,0.0159355,2022-05-03,18
"996","Cucu Mesa",18,"2007",2022-05-03,NA,NA,NA,NA,NA,0.050075,2022-05-03,18
"997","Cucu Mesa",18,"2008",2022-05-03,NA,NA,NA,NA,NA,0,2022-05-03,18
"998","Cucu Mesa",18,"2012",2022-05-03,NA,NA,NA,NA,NA,0.0428519,2022-05-03,18
"999","Cucu Mesa",18,"2014",2022-05-03,NA,NA,NA,NA,NA,0.0385147,2022-05-03,18
"1000","Cucu Mesa",18,"2015",2022-05-03,NA,NA,NA,NA,NA,0.0217902,2022-05-03,18
"1001","Cucu Mesa",18,"2016",2022-05-03,NA,NA,NA,NA,NA,0.0618918,2022-05-03,18
"1002","Cucu Mesa",19,"12",2022-05-09,"High","ARCA",4.112,"md",2022-05-09,NA,NA,NA
"1003","Cucu Mesa",19,"12",2022-05-09,"High","ARCA",4.888,"md",2022-05-09,NA,NA,NA
"1004","Cucu Mesa",19,"12",2022-05-09,"High","ARCA",4.818,"md",2022-05-09,NA,NA,NA
"1005","Cucu Mesa",19,"12",2022-05-09,"High","ARCA",4.42,"md",2022-05-09,NA,NA,NA
"1006","Cucu Mesa",19,"12",2022-05-09,"High","ARCA",4.832,"md",2022-05-09,NA,NA,NA
"1007","Cucu Mesa",19,"12",2022-05-09,"High","ARCA",4.172,"md",2022-05-09,NA,NA,NA
"1008","Cucu Mesa",19,"1478",2022-05-09,"Low","blue oak",2.564,"md",2022-05-09,NA,NA,NA
"1009","Cucu Mesa",19,"1478",2022-05-09,"Low","blue oak",2.506,"md",2022-05-09,NA,NA,NA
"1010","Cucu Mesa",19,"1478",2022-05-11,NA,NA,NA,NA,NA,0.0505631,2022-05-11,19
"1011","Cucu Mesa",19,"20",2022-05-09,"High","LEU",3.62,"md",2022-05-09,NA,NA,NA
"1012","Cucu Mesa",19,"20",2022-05-09,"High","LEU",3.63,"md",2022-05-09,NA,NA,NA
"1013","Cucu Mesa",19,"20",2022-05-09,"High","LEU",3.65,"md",2022-05-09,NA,NA,NA
"1014","Cucu Mesa",19,"2004",2022-05-11,NA,NA,NA,NA,NA,0.0462396,2022-05-11,19
"1015","Cucu Mesa",19,"2005",2022-05-09,"High","blue oak",2.681,"md",2022-05-09,NA,NA,NA
"1016","Cucu Mesa",19,"2005",2022-05-09,"High","blue oak",2.401,"md",2022-05-09,NA,NA,NA
"1017","Cucu Mesa",19,"2005",2022-05-09,"High","blue oak",2.388,"md",2022-05-09,NA,NA,NA
"1018","Cucu Mesa",19,"2005",2022-05-11,NA,NA,NA,NA,NA,0.0233641,2022-05-11,19
"1019","Cucu Mesa",19,"2006",2022-05-09,"High","blue oak",2.433,"md",2022-05-09,NA,NA,NA
"1020","Cucu Mesa",19,"2006",2022-05-09,"High","blue oak",2.278,"md",2022-05-09,NA,NA,NA
"1021","Cucu Mesa",19,"2006",2022-05-09,"High","blue oak",2.371,"md",2022-05-09,NA,NA,NA
"1022","Cucu Mesa",19,"2006",2022-05-11,NA,NA,NA,NA,NA,0.0155575,2022-05-11,19
"1023","Cucu Mesa",19,"2007",2022-05-09,"High","blue oak",2.266,"md",2022-05-09,NA,NA,NA
"1024","Cucu Mesa",19,"2007",2022-05-09,"High","blue oak",2.168,"md",2022-05-09,NA,NA,NA
"1025","Cucu Mesa",19,"2007",2022-05-09,"High","blue oak",2.279,"md",2022-05-09,NA,NA,NA
"1026","Cucu Mesa",19,"2007",2022-05-11,NA,NA,NA,NA,NA,0.0179101,2022-05-11,19
"1027","Cucu Mesa",19,"2008",2022-05-11,NA,NA,NA,NA,NA,0.0116163,2022-05-11,19
"1028","Cucu Mesa",19,"2012",2022-05-09,"Low","blue oak",2.549,"md",2022-05-09,NA,NA,NA
"1029","Cucu Mesa",19,"2012",2022-05-09,"Low","blue oak",2.352,"md",2022-05-09,NA,NA,NA
"1030","Cucu Mesa",19,"2012",2022-05-09,"Low","blue oak",2.469,"md",2022-05-09,NA,NA,NA
"1031","Cucu Mesa",19,"2012",2022-05-11,NA,NA,NA,NA,NA,0.014153,2022-05-11,19
"1032","Cucu Mesa",19,"2013",2022-05-09,"Low","blue oak",2.224,"md",2022-05-09,NA,NA,NA
"1033","Cucu Mesa",19,"2013",2022-05-09,"Low","blue oak",2.348,"md",2022-05-09,NA,NA,NA
"1034","Cucu Mesa",19,"2013",2022-05-09,"Low","blue oak",1.765,"md",2022-05-09,NA,NA,NA
"1035","Cucu Mesa",19,"2014",2022-05-11,NA,NA,NA,NA,NA,0.0262076,2022-05-11,19
"1036","Cucu Mesa",19,"2015",2022-05-09,"Low","blue oak",2.514,"md",2022-05-09,NA,NA,NA
"1037","Cucu Mesa",19,"2015",2022-05-09,"Low","blue oak",2.551,"md",2022-05-09,NA,NA,NA
"1038","Cucu Mesa",19,"2015",2022-05-11,NA,NA,NA,NA,NA,0,2022-05-11,19
"1039","Cucu Mesa",19,"2016",2022-05-11,NA,NA,NA,NA,NA,0.0301,2022-05-11,19
"1040","Cucu Mesa",20,"1478",2022-05-17,NA,NA,NA,NA,NA,0.0453818,2022-05-17,20
"1041","Cucu Mesa",20,"2004",2022-05-17,NA,NA,NA,NA,NA,0.0444557,2022-05-17,20
"1042","Cucu Mesa",20,"2005",2022-05-17,NA,NA,NA,NA,NA,0.0058641,2022-05-17,20
"1043","Cucu Mesa",20,"2006",2022-05-17,NA,NA,NA,NA,NA,0.0163343,2022-05-17,20
"1044","Cucu Mesa",20,"2007",2022-05-17,NA,NA,NA,NA,NA,0.0159805,2022-05-17,20
"1045","Cucu Mesa",20,"2008",2022-05-17,NA,NA,NA,NA,NA,0.0017053,2022-05-17,20
"1046","Cucu Mesa",20,"2012",2022-05-17,NA,NA,NA,NA,NA,0,2022-05-17,20
"1047","Cucu Mesa",20,"2014",2022-05-17,NA,NA,NA,NA,NA,0.0249814,2022-05-17,20
"1048","Cucu Mesa",20,"2015",2022-05-17,NA,NA,NA,NA,NA,0.0116,2022-05-17,20
"1049","Cucu Mesa",20,"2016",2022-05-17,NA,NA,NA,NA,NA,0.0285133,2022-05-17,20
"1050","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.458,"md",2022-05-23,NA,NA,NA
"1051","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.648,"md",2022-05-23,NA,NA,NA
"1052","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.554,"md",2022-05-23,NA,NA,NA
"1053","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.188,"md",2022-05-23,NA,NA,NA
"1054","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.388,"md",2022-05-23,NA,NA,NA
"1055","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.129,"md",2022-05-23,NA,NA,NA
"1056","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.55,"pd",2022-05-23,NA,NA,NA
"1057","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.15,"pd",2022-05-23,NA,NA,NA
"1058","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.35,"pd",2022-05-23,NA,NA,NA
"1059","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.975,"pd",2022-05-23,NA,NA,NA
"1060","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",5.25,"pd",2022-05-23,NA,NA,NA
"1061","Cucu Mesa",21,"12",2022-05-23,"High","ARCA",4.45,"pd",2022-05-23,NA,NA,NA
"1062","Cucu Mesa",21,"1478",2022-05-23,"Low","blue oak",4.5,"md",2022-05-23,NA,NA,NA
"1063","Cucu Mesa",21,"1478",2022-05-23,"Low","blue oak",3.6,"md",2022-05-23,NA,NA,NA
"1064","Cucu Mesa",21,"1478",2022-05-23,"Low","blue oak",3.85,"md",2022-05-23,NA,NA,NA
"1065","Cucu Mesa",21,"1478",2022-05-23,"Low","blue oak",4,"md",2022-05-23,NA,NA,NA
"1066","Cucu Mesa",21,"1478",2022-05-23,"Low","blue oak",1.608,"pd",2022-05-23,NA,NA,NA
"1067","Cucu Mesa",21,"1478",2022-05-23,"Low","blue oak",1.43,"pd",2022-05-23,NA,NA,NA
"1068","Cucu Mesa",21,"1478",2022-05-23,"Low","blue oak",1.62,"pd",2022-05-23,NA,NA,NA
"1069","Cucu Mesa",21,"20",2022-05-23,"High","LEU",4.372,"md",2022-05-23,NA,NA,NA
"1070","Cucu Mesa",21,"20",2022-05-23,"High","LEU",3.972,"md",2022-05-23,NA,NA,NA
"1071","Cucu Mesa",21,"20",2022-05-23,"High","LEU",3.789,"md",2022-05-23,NA,NA,NA
"1072","Cucu Mesa",21,"20",2022-05-23,"High","LEU",3.75,"pd",2022-05-23,NA,NA,NA
"1073","Cucu Mesa",21,"20",2022-05-23,"High","LEU",3.55,"pd",2022-05-23,NA,NA,NA
"1074","Cucu Mesa",21,"20",2022-05-23,"High","LEU",3.45,"pd",2022-05-23,NA,NA,NA
"1075","Cucu Mesa",21,"20",2022-05-23,"High","LEU",3.65,"pd",2022-05-23,NA,NA,NA
"1076","Cucu Mesa",21,"2004",2022-05-23,"High","blue oak",3.658,"md",2022-05-23,NA,NA,NA
"1077","Cucu Mesa",21,"2004",2022-05-23,"High","blue oak",2.448,"md",2022-05-23,NA,NA,NA
"1078","Cucu Mesa",21,"2004",2022-05-23,"High","blue oak",2.179,"md",2022-05-23,NA,NA,NA
"1079","Cucu Mesa",21,"2004",2022-05-23,"High","blue oak",2.498,"md",2022-05-23,NA,NA,NA
"1080","Cucu Mesa",21,"2004",2022-05-23,"High","blue oak",2.646,"md",2022-05-23,NA,NA,NA
"1081","Cucu Mesa",21,"2004",2022-05-23,"High","blue oak",1.712,"pd",2022-05-23,NA,NA,NA
"1082","Cucu Mesa",21,"2004",2022-05-23,"High","blue oak",1.897,"pd",2022-05-23,NA,NA,NA
"1083","Cucu Mesa",21,"2004",2022-05-23,"High","blue oak",1.844,"pd",2022-05-23,NA,NA,NA
"1084","Cucu Mesa",21,"2005",2022-05-23,"High","blue oak",3.05,"md",2022-05-23,NA,NA,NA
"1085","Cucu Mesa",21,"2005",2022-05-23,"High","blue oak",3,"md",2022-05-23,NA,NA,NA
"1086","Cucu Mesa",21,"2005",2022-05-23,"High","blue oak",2.95,"md",2022-05-23,NA,NA,NA
"1087","Cucu Mesa",21,"2005",2022-05-23,"High","blue oak",1.79,"pd",2022-05-23,NA,NA,NA
"1088","Cucu Mesa",21,"2005",2022-05-23,"High","blue oak",1.798,"pd",2022-05-23,NA,NA,NA
"1089","Cucu Mesa",21,"2005",2022-05-23,"High","blue oak",1.6,"pd",2022-05-23,NA,NA,NA
"1090","Cucu Mesa",21,"2006",2022-05-23,"High","blue oak",3.374,"md",2022-05-23,NA,NA,NA
"1091","Cucu Mesa",21,"2006",2022-05-23,"High","blue oak",3.134,"md",2022-05-23,NA,NA,NA
"1092","Cucu Mesa",21,"2006",2022-05-23,"High","blue oak",3.09,"md",2022-05-23,NA,NA,NA
"1093","Cucu Mesa",21,"2006",2022-05-23,"High","blue oak",1.781,"pd",2022-05-23,NA,NA,NA
"1094","Cucu Mesa",21,"2006",2022-05-23,"High","blue oak",1.778,"pd",2022-05-23,NA,NA,NA
"1095","Cucu Mesa",21,"2006",2022-05-23,"High","blue oak",1.742,"pd",2022-05-23,NA,NA,NA
"1096","Cucu Mesa",21,"2007",2022-05-23,"High","blue oak",3.35,"md",2022-05-23,NA,NA,NA
"1097","Cucu Mesa",21,"2007",2022-05-23,"High","blue oak",3.25,"md",2022-05-23,NA,NA,NA
"1098","Cucu Mesa",21,"2007",2022-05-23,"High","blue oak",3.6,"md",2022-05-23,NA,NA,NA
"1099","Cucu Mesa",21,"2007",2022-05-23,"High","blue oak",1.668,"pd",2022-05-23,NA,NA,NA
"1100","Cucu Mesa",21,"2007",2022-05-23,"High","blue oak",1.78,"pd",2022-05-23,NA,NA,NA
"1101","Cucu Mesa",21,"2007",2022-05-23,"High","blue oak",1.569,"pd",2022-05-23,NA,NA,NA
"1102","Cucu Mesa",21,"2008",2022-05-23,"High","blue oak",3.45,"md",2022-05-23,NA,NA,NA
"1103","Cucu Mesa",21,"2008",2022-05-23,"High","blue oak",3.05,"md",2022-05-23,NA,NA,NA
"1104","Cucu Mesa",21,"2008",2022-05-23,"High","blue oak",3.4,"md",2022-05-23,NA,NA,NA
"1105","Cucu Mesa",21,"2008",2022-05-23,"High","blue oak",1.64,"pd",2022-05-23,NA,NA,NA
"1106","Cucu Mesa",21,"2008",2022-05-23,"High","blue oak",1.93,"pd",2022-05-23,NA,NA,NA
"1107","Cucu Mesa",21,"2008",2022-05-23,"High","blue oak",1.638,"pd",2022-05-23,NA,NA,NA
"1108","Cucu Mesa",21,"2012",2022-05-23,"Low","blue oak",3.15,"md",2022-05-23,NA,NA,NA
"1109","Cucu Mesa",21,"2012",2022-05-23,"Low","blue oak",3.2,"md",2022-05-23,NA,NA,NA
"1110","Cucu Mesa",21,"2012",2022-05-23,"Low","blue oak",3.334,"md",2022-05-23,NA,NA,NA
"1111","Cucu Mesa",21,"2012",2022-05-23,"Low","blue oak",2.753,"md",2022-05-23,NA,NA,NA
"1112","Cucu Mesa",21,"2012",2022-05-23,"Low","blue oak",2.513,"md",2022-05-23,NA,NA,NA
"1113","Cucu Mesa",21,"2012",2022-05-23,"Low","blue oak",2.883,"md",2022-05-23,NA,NA,NA
"1114","Cucu Mesa",21,"2012",2022-05-23,"Low","blue oak",2.258,"pd",2022-05-23,NA,NA,NA
"1115","Cucu Mesa",21,"2012",2022-05-23,"Low","blue oak",2.85,"pd",2022-05-23,NA,NA,NA
"1116","Cucu Mesa",21,"2012",2022-05-23,"Low","blue oak",2.713,"pd",2022-05-23,NA,NA,NA
"1117","Cucu Mesa",21,"2013",2022-05-23,"Low","blue oak",2.008,"pd",2022-05-23,NA,NA,NA
"1118","Cucu Mesa",21,"2013",2022-05-23,"Low","blue oak",1.956,"pd",2022-05-23,NA,NA,NA
"1119","Cucu Mesa",21,"2013",2022-05-23,"Low","blue oak",2.348,"pd",2022-05-23,NA,NA,NA
"1120","Cucu Mesa",21,"2015",2022-05-23,"Low","blue oak",3.189,"md",2022-05-23,NA,NA,NA
"1121","Cucu Mesa",21,"2015",2022-05-23,"Low","blue oak",3.148,"md",2022-05-23,NA,NA,NA
"1122","Cucu Mesa",21,"2015",2022-05-23,"Low","blue oak",1.838,"pd",2022-05-23,NA,NA,NA
"1123","Cucu Mesa",21,"2015",2022-05-23,"Low","blue oak",2.008,"pd",2022-05-23,NA,NA,NA
"1124","Cucu Mesa",21,"2015",2022-05-23,"Low","blue oak",2.1,"pd",2022-05-23,NA,NA,NA
"1125","Cucu Mesa",29,"12",2022-07-19,"High","ARCA",4.9,"pd",2022-07-19,NA,NA,NA
"1126","Cucu Mesa",29,"12",2022-07-19,"High","ARCA",5.15,"pd",2022-07-19,NA,NA,NA
"1127","Cucu Mesa",29,"12",2022-07-19,"High","ARCA",4.1,"pd",2022-07-19,NA,NA,NA
"1128","Cucu Mesa",29,"12",2022-07-19,"High","ARCA",3,"pd",2022-07-19,NA,NA,NA
"1129","Cucu Mesa",29,"12",2022-07-19,"High","ARCA",3.2,"pd",2022-07-19,NA,NA,NA
"1130","Cucu Mesa",29,"1478",2022-07-19,"Low","blue oak",4.3,"md",2022-07-19,NA,NA,NA
"1131","Cucu Mesa",29,"1478",2022-07-19,"Low","blue oak",4.1,"md",2022-07-19,NA,NA,NA
"1132","Cucu Mesa",29,"1478",2022-07-19,"Low","blue oak",4,"md",2022-07-19,NA,NA,NA
"1133","Cucu Mesa",29,"20",2022-07-19,"High","LEU",6,"pd",2022-07-19,NA,NA,NA
"1134","Cucu Mesa",29,"20",2022-07-19,"High","LEU",5.9,"pd",2022-07-19,NA,NA,NA
"1135","Cucu Mesa",29,"20",2022-07-19,"High","LEU",6.3,"pd",2022-07-19,NA,NA,NA
"1136","Cucu Mesa",29,"2005",2022-07-19,"High","blue oak",4.4,"md",2022-07-19,NA,NA,NA
"1137","Cucu Mesa",29,"2005",2022-07-19,"High","blue oak",4.2,"md",2022-07-19,NA,NA,NA
"1138","Cucu Mesa",29,"2005",2022-07-19,"High","blue oak",2.52,"pd",2022-07-19,NA,NA,NA
"1139","Cucu Mesa",29,"2005",2022-07-19,"High","blue oak",2.15,"pd",2022-07-19,NA,NA,NA
"1140","Cucu Mesa",29,"2005",2022-07-19,"High","blue oak",2.08,"pd",2022-07-19,NA,NA,NA
"1141","Cucu Mesa",29,"2005",2022-07-19,"High","blue oak",1.75,"pd",2022-07-19,NA,NA,NA
"1142","Cucu Mesa",29,"2005",2022-07-19,"High","blue oak",2.19,"pd",2022-07-19,NA,NA,NA
"1143","Cucu Mesa",29,"2006",2022-07-19,"High","blue oak",4.3,"md",2022-07-19,NA,NA,NA
"1144","Cucu Mesa",29,"2006",2022-07-19,"High","blue oak",4.7,"md",2022-07-19,NA,NA,NA
"1145","Cucu Mesa",29,"2006",2022-07-19,"High","blue oak",4.4,"md",2022-07-19,NA,NA,NA
"1146","Cucu Mesa",29,"2006",2022-07-19,"High","blue oak",2.75,"pd",2022-07-19,NA,NA,NA
"1147","Cucu Mesa",29,"2006",2022-07-19,"High","blue oak",2.58,"pd",2022-07-19,NA,NA,NA
"1148","Cucu Mesa",29,"2006",2022-07-19,"High","blue oak",3.17,"pd",2022-07-19,NA,NA,NA
"1149","Cucu Mesa",29,"2006",2022-07-19,"High","blue oak",2.6,"pd",2022-07-19,NA,NA,NA
"1150","Cucu Mesa",29,"2007",2022-07-19,"High","blue oak",4,"md",2022-07-19,NA,NA,NA
"1151","Cucu Mesa",29,"2007",2022-07-19,"High","blue oak",4.5,"md",2022-07-19,NA,NA,NA
"1152","Cucu Mesa",29,"2007",2022-07-19,"High","blue oak",4.2,"md",2022-07-19,NA,NA,NA
"1153","Cucu Mesa",29,"2007",2022-07-19,"High","blue oak",2.22,"pd",2022-07-19,NA,NA,NA
"1154","Cucu Mesa",29,"2007",2022-07-19,"High","blue oak",2.35,"pd",2022-07-19,NA,NA,NA
"1155","Cucu Mesa",29,"2007",2022-07-19,"High","blue oak",2.4,"pd",2022-07-19,NA,NA,NA
"1156","Cucu Mesa",29,"2012",2022-07-19,"Low","blue oak",3.8,"md",2022-07-19,NA,NA,NA
"1157","Cucu Mesa",29,"2012",2022-07-19,"Low","blue oak",3.6,"md",2022-07-19,NA,NA,NA
"1158","Cucu Mesa",29,"2012",2022-07-19,"Low","blue oak",3.65,"md",2022-07-19,NA,NA,NA
"1159","Cucu Mesa",29,"2012",2022-07-19,"Low","blue oak",2.68,"pd",2022-07-19,NA,NA,NA
"1160","Cucu Mesa",29,"2012",2022-07-19,"Low","blue oak",2.65,"pd",2022-07-19,NA,NA,NA
"1161","Cucu Mesa",29,"2012",2022-07-19,"Low","blue oak",2.56,"pd",2022-07-19,NA,NA,NA
"1162","Cucu Mesa",29,"2013",2022-07-19,"Low","blue oak",3.7,"md",2022-07-19,NA,NA,NA
"1163","Cucu Mesa",29,"2013",2022-07-19,"Low","blue oak",4,"md",2022-07-19,NA,NA,NA
"1164","Cucu Mesa",29,"2013",2022-07-19,"Low","blue oak",4.2,"md",2022-07-19,NA,NA,NA
"1165","Cucu Mesa",29,"2015",2022-07-19,"Low","blue oak",4.6,"md",2022-07-19,NA,NA,NA
"1166","Cucu Mesa",29,"2015",2022-07-19,"Low","blue oak",4.9,"md",2022-07-19,NA,NA,NA
"1167","Cucu Mesa",29,"2015",2022-07-19,"Low","blue oak",4.5,"pd",2022-07-19,NA,NA,NA
"1168","Cucu Mesa",29,"2015",2022-07-19,"Low","blue oak",3.6,"pd",2022-07-19,NA,NA,NA
"1169","Cucu Mesa",29,"2015",2022-07-19,"Low","blue oak",3.4,"pd",2022-07-19,NA,NA,NA
"1170","Cucu Mesa",29,"2015",2022-07-19,"Low","blue oak",3.5,"pd",2022-07-19,NA,NA,NA
"1171","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",6.35,"pd",2022-09-15,NA,NA,NA
"1172","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",3.2,"pd",2022-09-15,NA,NA,NA
"1173","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",4.76,"pd",2022-09-15,NA,NA,NA
"1174","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",2.08,"pd",2022-09-15,NA,NA,NA
"1175","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",2.9,"pd",2022-09-15,NA,NA,NA
"1176","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",5.5,"pd",2022-09-15,NA,NA,NA
"1177","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",3.41,"pd",2022-09-15,NA,NA,NA
"1178","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",3.43,"pd",2022-09-15,NA,NA,NA
"1179","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",3.54,"pd",2022-09-15,NA,NA,NA
"1180","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",6.1,"pd",2022-09-15,NA,NA,NA
"1181","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",5.865,"pd",2022-09-15,NA,NA,NA
"1182","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",6.2,"pd",2022-09-15,NA,NA,NA
"1183","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",5.89,"pd",2022-09-15,NA,NA,NA
"1184","Cucu Mesa",37,"12",2022-09-15,"High","ARCA",6.05,"pd",2022-09-15,NA,NA,NA
